ID,Sample name,Sample no,Type,Analysis time,Spl volume(ml),Analysis result,Area net,Temperature(C),a,b,r,Bl before,Bl after,Time int,Area gross,Int State ,Analyzer,
34288,junk,,Neglect,2/25/2022 10:37:20 AM,1,386.07883476997,7756.75249761343,0,6872.59765625,2290.0888671875,0.627853989601135,1.93999993801117,2.52500009536743,143,8076,normally,,
34289,junk,,Unknow,2/25/2022 10:41:01 AM,1,1906.84252596258,11239.4364964366,0,6872.59765625,2290.0888671875,0.627853989601135,1.99199998378754,2.5550000667572,141,11560,normally,,
34290,junk,,Unknow,2/25/2022 10:44:43 AM,1,1967.21069945547,11377.6849784851,0,6872.59765625,2290.0888671875,0.627853989601135,1.92000007629395,2.51000022888184,141,11690,normally,,
34291,junk,,Unknow,2/25/2022 10:48:29 AM,1,1961.01711393185,11363.5011172295,0,6872.59765625,2290.0888671875,0.627853989601135,1.87800002098083,2.47250008583069,145.5,11680,normally,,
34292,junk,,Unknow,2/25/2022 10:52:08 AM,1,1964.62418281776,11371.7616255283,0,6872.59765625,2290.0888671875,0.627853989601135,1.9779999256134,2.6175000667572,138.5,11690,normally,,
34293,ESL09a_10,,Neglect,2/25/2022 10:57:21 AM,1.4,2916.26926754921,16222.5197529197,0,6872.59765625,2290.0888671875,0.627853989601135,1.90399992465973,2.52250003814697,157,16570,normally,,
34294,ESL09a_10,,Unknow,2/25/2022 11:01:24 AM,1.4,2945.95912154461,16317.7091186643,0,6872.59765625,2290.0888671875,0.627853989601135,1.84400010108948,2.45749998092651,154.5,16650,normally,,
34295,ESL09a_10,,Unknow,2/25/2022 11:05:30 AM,1.4,2952.4735659482,16338.5952379107,0,6872.59765625,2290.0888671875,0.627853989601135,1.86800003051758,2.49500012397766,156.5,16680,normally,,
34296,ESL09a_10,,Unknow,2/25/2022 11:09:33 AM,1.4,2956.27402984794,16350.7799980044,0,6872.59765625,2290.0888671875,0.627853989601135,1.80799996852875,2.44000005722046,155,16680,normally,,
34297,ESL09a_10,,Neglect,2/25/2022 11:13:20 AM,1.2,2599.24887647969,14015.6107543409,0,6872.59765625,2290.0888671875,0.627853989601135,1.79799997806549,2.41499996185303,144.5,14320,normally,,
34298,ESL09a_10,,Unknow,2/25/2022 11:17:12 AM,1.2,2594.95073679497,14003.799008131,0,6872.59765625,2290.0888671875,0.627853989601135,1.82599997520447,2.33999991416931,147,14310,normally,,
34299,ESL09a_10,,Unknow,2/25/2022 11:21:00 AM,1.2,2596.9626613953,14009.3279914856,0,6872.59765625,2290.0888671875,0.627853989601135,1.78600001335144,2.39000010490417,144,14310,normally,,
34300,ESL09a_10,,Neglect,2/25/2022 11:24:39 AM,1,2110.65590261229,11706.187241286,0,6872.59765625,2290.0888671875,0.627853989601135,1.75400006771088,2.31500005722046,139.5,11990,normally,,
34301,ESL09a_10,,Valid,2/25/2022 11:28:15 AM,1,2109.5059477545,11703.5537424684,0,6872.59765625,2290.0888671875,0.627853989601135,1.76800000667572,2.32750010490417,135,11980,normally,,
34302,ESL09a_10,,Out of d,2/25/2022 11:31:53 AM,1,2113.39335654643,11712.456254065,0,6872.59765625,2290.0888671875,0.627853989601135,1.72199988365173,2.31500005722046,137.5,11990,normally,,
34303,ESL09a_10,,Valid,2/25/2022 11:35:32 AM,1,2107.52278320527,11699.0121194124,0,6872.59765625,2290.0888671875,0.627853989601135,1.76600003242493,2.26250004768372,139.5,11980,normally,,
34304,ESL09a_10,,Valid,2/25/2022 11:39:11 AM,1,2108.00065721142,11700.1064933538,0,6872.59765625,2290.0888671875,0.627853989601135,1.70400011539459,2.20749998092651,138,11970,normally,,
34305,ESL09a_10,,Neglect,2/25/2022 11:42:32 AM,0.8,1381.93816356749,9404.40661907196,0,6872.59765625,2290.0888671875,0.627853989601135,1.67400002479553,2.2425000667572,129.5,9658,normally,,
