ID,Sample name,Sample no,Type,Analysis time,Spl volume(ml),Analysis result,Area net,Temperature(C),a,b,r,Bl before,Bl after,Time int,Area gross,Int State ,Analyzer,
34726,RSA_456,,Unknow,3/3/2022 5:01:48 PM,1,2186.78668361343,11880.533495307,0,6872.59765625,2290.0888671875,0.627853989601135,1.51600003242493,2.08500003814697,133,12120,normally,,
34727,RSA_456,,Unknow,3/3/2022 5:05:30 PM,1,2186.35668389193,11879.5487577319,0,6872.59765625,2290.0888671875,0.627853989601135,1.45999991893768,2.09249997138977,141,12130,normally,,
34728,RSA_457,,Neglect,3/3/2022 5:09:58 PM,1,2305.56657191583,12152.5499951541,0,6872.59765625,2290.0888671875,0.627853989601135,1.57000005245209,2.23000001907349,135.5,12410,normally,,
34729,RSA_457,,Out of d,3/3/2022 5:13:32 PM,1,2357.34349639808,12271.1237534881,0,6872.59765625,2290.0888671875,0.627853989601135,1.55000007152557,2.19249987602234,133,12520,normally,,
34730,RSA_457,,Out of d,3/3/2022 5:17:05 PM,1,2371.57591797678,12303.7172636986,0,6872.59765625,2290.0888671875,0.627853989601135,1.60599994659424,2.09749984741211,133,12550,normally,,
34731,RSA_457,,Out of d,3/3/2022 5:20:45 PM,1,2377.00555573978,12316.1516166925,0,6872.59765625,2290.0888671875,0.627853989601135,1.53600001335144,2.07750010490417,140.5,12570,normally,,
34732,RSA_457,,Out of d,3/3/2022 5:24:21 PM,1,2372.16016854599,12305.0552494228,0,6872.59765625,2290.0888671875,0.627853989601135,1.54600012302399,2.24499988555908,134.5,12560,normally,,
34733,RSA_457,,Out of d,3/3/2022 5:27:57 PM,1,2380.19959727987,12323.4662556648,0,6872.59765625,2290.0888671875,0.627853989601135,1.65799999237061,2.14249992370605,135,12580,normally,,
34734,RSA_457,,Out of d,3/3/2022 5:31:33 PM,1,2337.85151259646,12226.4853783846,0,6872.59765625,2290.0888671875,0.627853989601135,1.60199999809265,2.11249995231628,136.5,12480,normally,,
34735,RSA_457,,Out of d,3/3/2022 5:35:09 PM,1,2330.65893993724,12210.0137478113,0,6872.59765625,2290.0888671875,0.627853989601135,1.52600002288818,2.17750000953674,135,12460,normally,,
34736,RSA_457,,Neglect,3/3/2022 5:39:00 PM,1,2332.7208694104,12214.7357495427,0,6872.59765625,2290.0888671875,0.627853989601135,1.50800001621246,2.07249999046326,137,12460,normally,,
34737,RSA_457,,Valid,3/3/2022 5:42:40 PM,1,2340.34589334689,12232.1977319717,0,6872.59765625,2290.0888671875,0.627853989601135,1.50800013542175,2.05750012397766,139,12480,normally,,
34738,RSA_457,,Out of d,3/3/2022 5:46:18 PM,1,2331.90970918526,12212.8781205416,0,6872.59765625,2290.0888671875,0.627853989601135,1.50200009346008,2.09249997138977,137.5,12460,normally,,
34739,RSA_457,,Valid,3/3/2022 5:49:53 PM,1,2339.26980188904,12229.733386904,0,6872.59765625,2290.0888671875,0.627853989601135,1.51199996471405,2.08749985694885,133.5,12470,normally,,
34740,RSA_457,,Valid,3/3/2022 5:53:28 PM,1,2341.57336708858,12235.0087559223,0,6872.59765625,2290.0888671875,0.627853989601135,1.47199988365173,2.15750002861023,135,12480,normally,,
34741,RSA_458,,Neglect,3/3/2022 5:57:37 PM,1,2188.81454829779,11885.1774856448,0,6872.59765625,2290.0888671875,0.627853989601135,1.55200016498566,2.07500004768372,135,12130,normally,,
34742,RSA_458,,Out of d,3/3/2022 6:01:11 PM,1,2116.50710174705,11719.5870072842,0,6872.59765625,2290.0888671875,0.627853989601135,1.46399998664856,1.97499990463257,134,11950,normally,,
34743,RSA_458,,Valid,3/3/2022 6:04:47 PM,1,2109.96444988363,11704.6037530899,0,6872.59765625,2290.0888671875,0.627853989601135,1.4779999256134,2.15750002861023,135,11950,normally,,
34744,RSA_458,,Valid,3/3/2022 6:08:21 PM,1,2111.14540325053,11707.3082412481,0,6872.59765625,2290.0888671875,0.627853989601135,1.54200005531311,2.10750007629395,133,11950,normally,,
34745,RSA_458,,Valid,3/3/2022 6:11:59 PM,1,2109.51829075975,11703.5820090473,0,6872.59765625,2290.0888671875,0.627853989601135,1.47399985790253,1.99000000953674,136.5,11940,normally,,
34746,RSA_459,,Neglect,3/3/2022 6:15:53 PM,1,2135.12831804652,11762.2312474251,0,6872.59765625,2290.0888671875,0.627853989601135,1.45000004768372,2.07249999046326,135,12000,normally,,
