ID,Sample name,Sample no,Type,Analysis time,Spl volume(ml),Analysis result,Area net,Temperature(C),a,b,r,Bl before,Bl after,Time int,Area gross,Int State ,Analyzer,
32823,junk,,Neglect,2/2/2022 9:39:42 AM,1,424.118845445934,7843.86750257015,0,6872.59765625,2290.0888671875,0.627853989601135,1.64800000190735,2.52999997138977,192.5,8246,normally,,
32824,junk,,Out of d,2/2/2022 9:44:15 AM,1,1786.55352354945,10963.9639911652,0,6872.59765625,2290.0888671875,0.627853989601135,1.61400008201599,2.49000000953674,193,11360,normally,,
32825,junk,,Out of d,2/2/2022 9:49:00 AM,1,1845.68791250686,11099.3869969845,0,6872.59765625,2290.0888671875,0.627853989601135,1.5440000295639,2.1875,204,11480,normally,,
32826,junk,,Out of d,2/2/2022 9:53:29 AM,1,1841.68070763478,11090.2101417184,0,6872.59765625,2290.0888671875,0.627853989601135,1.6159999370575,2.30749988555908,188.5,11460,normally,,
32827,junk,,Out of d,2/2/2022 9:57:59 AM,1,1852.39223569527,11114.7404928803,0,6872.59765625,2290.0888671875,0.627853989601135,1.58600008487701,2.38499999046326,189,11490,normally,,
32828,junk,,Out of d,2/2/2022 10:02:25 AM,1,1846.6062166686,11101.489995122,0,6872.59765625,2290.0888671875,0.627853989601135,1.64999997615814,2.42000007629395,186,11480,normally,,
32829,junk,,Out of d,2/2/2022 10:06:50 AM,1,1850.87575904388,11111.2676265836,0,6872.59765625,2290.0888671875,0.627853989601135,1.66799998283386,2.4375,184.5,11490,normally,,
32830,junk,,Out of d,2/2/2022 10:11:17 AM,1,1854.81375946631,11120.28599751,0,6872.59765625,2290.0888671875,0.627853989601135,1.72199988365173,2.35000014305115,186.5,11500,normally,,
32831,junk,,Out of d,2/2/2022 10:15:44 AM,1,1851.57753095331,11112.8747466207,0,6872.59765625,2290.0888671875,0.627853989601135,1.62199997901917,2.31500005722046,186.5,11480,normally,,
32832,junk,,Out of d,2/2/2022 10:20:15 AM,1,1846.71210450552,11101.7324876785,0,6872.59765625,2290.0888671875,0.627853989601135,1.55400013923645,2.32249999046326,190,11470,normally,,
32833,ESL08a_12,,Neglect,2/2/2022 10:34:41 AM,1.4,2650.09806190502,15369.1417521834,0,6872.59765625,2290.0888671875,0.627853989601135,1.55400002002716,2.60249996185303,241,15870,normally,,
32834,ESL08a_12,,Valid,2/2/2022 10:39:45 AM,1.4,2668.70253648953,15428.7900123596,0,6872.59765625,2290.0888671875,0.627853989601135,1.5,2.30749988555908,216,15840,normally,,
32835,ESL08a_12,,Valid,2/2/2022 10:44:40 AM,1.4,2666.43499849577,15421.520003438,0,6872.59765625,2290.0888671875,0.627853989601135,1.63999998569489,2.51999998092651,206,15850,normally,,
32836,ESL08a_12,,Valid,2/2/2022 10:49:36 AM,1.4,2671.60892020843,15438.1082401574,0,6872.59765625,2290.0888671875,0.627853989601135,1.58600008487701,2.36500000953674,208.5,15850,normally,,
32837,ESL08a_12,,Neglect,2/2/2022 10:54:16 AM,1.2,2319.0542370558,13245.6060050726,0,6872.59765625,2290.0888671875,0.627853989601135,1.60400009155273,2.39999985694885,197,13640,normally,,
32838,ESL08a_12,,Unknow,2/2/2022 10:58:55 AM,1.2,2320.71889205338,13250.1806545258,0,6872.59765625,2290.0888671875,0.627853989601135,1.66999983787537,2.46249985694885,193.5,13650,normally,,
32839,ESL08a_12,,Unknow,2/2/2022 11:03:28 AM,1.2,2321.0542435539,13251.1022362113,0,6872.59765625,2290.0888671875,0.627853989601135,1.6120001077652,2.39750003814697,189,13630,normally,,
32840,ESL08a_12,,Neglect,2/2/2022 11:07:50 AM,1,1837.60263939013,11080.8710030317,0,6872.59765625,2290.0888671875,0.627853989601135,1.53399991989136,2.20000004768372,187,11430,normally,,
32841,ESL08a_12,,Unknow,2/2/2022 11:12:12 AM,1,1833.85081408671,11072.2789896727,0,6872.59765625,2290.0888671875,0.627853989601135,1.62600004673004,2.3050000667572,182,11430,normally,,
32842,ESL08a_12,,Unknow,2/2/2022 11:16:34 AM,1,1835.93425781536,11077.0502609611,0,6872.59765625,2290.0888671875,0.627853989601135,1.48199999332428,2.30749988555908,181,11420,normally,,
32843,ESL08a_12,,Neglect,2/2/2022 11:20:36 AM,0.8,1104.69421478308,8896.47599458694,0,6872.59765625,2290.0888671875,0.627853989601135,1.50399994850159,2.13000011444092,172,9209,normally,,
