ID,Sample name,Sample no,Type,Analysis time,Spl volume(ml),Analysis result,Area net,Temperature(C),a,b,r,Bl before,Bl after,Time int,Area gross,Int State ,Analyzer,
33213,junk,,Neglect,2/7/2022 9:54:56 AM,1,534.826391800004,8097.39762198925,0,6872.59765625,2290.0888671875,0.627853989601135,2.40599989891052,2.91250014305115,143.5,8479,normally,,
33214,junk,,Unknow,2/7/2022 9:58:39 AM,1,2068.77598301451,11610.2785036564,0,6872.59765625,2290.0888671875,0.627853989601135,2.23399972915649,2.83250021934509,142,11970,normally,,
33215,junk,,Unknow,2/7/2022 10:02:21 AM,1,2131.69782307265,11754.3751090765,0,6872.59765625,2290.0888671875,0.627853989601135,2.21400022506714,2.8125,141.5,12110,normally,,
33216,junk,,Unknow,2/7/2022 10:05:58 AM,1,2135.63430561368,11763.3900039196,0,6872.59765625,2290.0888671875,0.627853989601135,2.25999999046326,2.79999995231628,137,12110,normally,,
33217,junk,,Unknow,2/7/2022 10:09:34 AM,1,2141.82080363924,11777.5576341748,0,6872.59765625,2290.0888671875,0.627853989601135,2.23199987411499,2.82249999046326,135.5,12120,normally,,
33218,junk,,Unknow,2/7/2022 10:13:08 AM,1,2138.07810189115,11768.9865145683,0,6872.59765625,2290.0888671875,0.627853989601135,2.20799994468689,2.73249983787537,134,12100,normally,,
33219,junk,,Unknow,2/7/2022 10:16:44 AM,1,2145.70809949908,11786.4598871469,0,6872.59765625,2290.0888671875,0.627853989601135,2.12799978256226,2.64750003814697,135.5,12110,normally,,
33220,junk,,Unknow,2/7/2022 10:20:21 AM,1,2148.03310887588,11791.7843652368,0,6872.59765625,2290.0888671875,0.627853989601135,2.05000019073486,2.61249995231628,136.5,12110,normally,,
33221,ESL08a_20,,Neglect,2/7/2022 10:25:45 AM,1.4,2777.22990150382,15776.7422469258,0,6872.59765625,2290.0888671875,0.627853989601135,2.01800012588501,2.71499991416931,153.5,16140,normally,,
33222,ESL08a_20,,Unknow,2/7/2022 10:29:44 AM,1.4,2720.74262226433,15595.6370018721,0,6872.59765625,2290.0888671875,0.627853989601135,2.15599989891052,2.67000007629395,151,15960,normally,,
33223,ESL08a_20,,Unknow,2/7/2022 10:33:42 AM,1.4,2725.44522400941,15610.7141281366,0,6872.59765625,2290.0888671875,0.627853989601135,2.0239999294281,2.78250002861023,149.5,15970,normally,,
33224,ESL08a_20,,Unknow,2/7/2022 10:37:42 AM,1.4,2717.08197201242,15583.9005017281,0,6872.59765625,2290.0888671875,0.627853989601135,2.09400010108948,2.75499987602234,151,15950,normally,,
33225,ESL08a_20,,Unknow,2/7/2022 10:41:47 AM,1.4,2722.03920655687,15599.7940124273,0,6872.59765625,2290.0888671875,0.627853989601135,2.06599998474121,2.64999985694885,157,15970,normally,,
33226,ESL08a_20,,Neglect,2/7/2022 10:45:36 AM,1.2,2371.42247122694,13389.5194971561,0,6872.59765625,2290.0888671875,0.627853989601135,2.09800004959106,2.69749999046326,142,13730,normally,,
33227,ESL08a_20,,Unknow,2/7/2022 10:49:27 AM,1.2,2375.11327981878,13399.6622327566,0,6872.59765625,2290.0888671875,0.627853989601135,2.08400011062622,2.68250012397766,147,13750,normally,,
33228,ESL08a_20,,Unknow,2/7/2022 10:53:15 AM,1.2,2364.87245713949,13371.5193599462,0,6872.59765625,2290.0888671875,0.627853989601135,2.08000016212463,2.63750004768372,143.5,13710,normally,,
33229,ESL08a_20,,Unknow,2/7/2022 10:56:59 AM,1.2,2364.5433691977,13370.614991188,0,6872.59765625,2290.0888671875,0.627853989601135,1.94799995422363,2.75750017166138,140,13700,normally,,
33230,ESL08a_20,,Neglect,2/7/2022 11:00:38 AM,1,1885.10521875937,11189.6561312079,0,6872.59765625,2290.0888671875,0.627853989601135,1.97399997711182,2.5074999332428,138.5,11500,normally,,
33231,ESL08a_20,,Unknow,2/7/2022 11:04:21 AM,1,1885.39663996218,11190.3235116601,0,6872.59765625,2290.0888671875,0.627853989601135,1.9559999704361,2.5149998664856,143,11510,normally,,
33232,ESL08a_20,,Unknow,2/7/2022 11:08:01 AM,1,1867.69218860074,11149.7787446976,0,6872.59765625,2290.0888671875,0.627853989601135,1.99000000953674,2.6175000667572,139,11470,normally,,
33233,ESL08a_20,,Unknow,2/7/2022 11:11:39 AM,1,1879.7056420961,11177.2906208038,0,6872.59765625,2290.0888671875,0.627853989601135,2.00600004196167,2.54250001907349,137.5,11490,normally,,
33234,ESL08a_20,,Unknow,2/7/2022 11:15:19 AM,1,1883.12226950733,11185.1150012016,0,6872.59765625,2290.0888671875,0.627853989601135,1.90799999237061,2.44749999046326,140,11490,normally,,
33235,ESL08a_20,,Neglect,2/7/2022 11:18:51 AM,0.8,1154.81222254079,8988.29574787617,0,6872.59765625,2290.0888671875,0.627853989601135,1.9760000705719,2.47749996185303,131,9280,normally,,
33236,ESL08a_20,,Unknow,2/7/2022 11:22:15 AM,0.8,1149.75142231714,8979.02400207519,0,6872.59765625,2290.0888671875,0.627853989601135,1.84400010108948,2.4524998664856,128,9254,normally,,
33237,ESL08a_20,,Unknow,2/7/2022 11:25:38 AM,0.8,1140.86004454787,8962.73436588049,0,6872.59765625,2290.0888671875,0.627853989601135,1.95000004768372,2.58750009536743,127.5,9252,normally,,
33238,ESL08a_20,,Unknow,2/7/2022 11:29:02 AM,0.8,1133.62711434946,8949.48312354088,0,6872.59765625,2290.0888671875,0.627853989601135,2.0460000038147,2.54250001907349,127.5,9242,normally,,
33239,ESL08a_20,,Unknow,2/7/2022 11:32:24 AM,0.8,1137.29366383791,8956.20050287247,0,6872.59765625,2290.0888671875,0.627853989601135,2.05800008773804,2.6399998664856,125.5,9251,normally,,
33240,ESL08a_20,,Unknow,2/7/2022 11:35:49 AM,0.8,1145.25241213562,8970.78149557114,0,6872.59765625,2290.0888671875,0.627853989601135,1.91799998283386,2.53500008583069,129,9258,normally,,
33241,ESL08a_20,,Unknow,2/7/2022 11:39:17 AM,0.8,1150.01287132917,8979.50299525261,0,6872.59765625,2290.0888671875,0.627853989601135,1.93400001525879,2.44000005722046,131,9266,normally,,
33242,ESL08a_20,,Neglect,2/7/2022 11:42:23 AM,0.6,-77.0792713624117,6766.68662750721,0,6872.59765625,2290.0888671875,0.627853989601135,1.90400004386902,2.40249991416931,119.5,7024,normally,,
33243,ESL08a_20,,Unknow,2/7/2022 11:45:38 AM,0.6,-84.3203491974095,6756.73700046539,0,6872.59765625,2290.0888671875,0.627853989601135,1.85800004005432,2.42499995231628,122,7018,normally,,
33244,ESL08a_20,,Unknow,2/7/2022 11:48:48 AM,0.6,-82.527844920727,6759.19999691844,0,6872.59765625,2290.0888671875,0.627853989601135,1.92999994754791,2.39000010490417,117.5,7013,normally,,
33245,RSA_254,,Neglect,2/7/2022 11:54:09 AM,1,2082.70803300717,11642.1841362417,0,6872.59765625,2290.0888671875,0.627853989601135,1.94399988651276,2.61249995231628,139.5,11960,normally,,
33246,RSA_254,,Out of d,2/7/2022 11:57:48 AM,1,2193.9861869567,11897.0209977627,0,6872.59765625,2290.0888671875,0.627853989601135,1.93600010871887,2.45499992370605,138,12200,normally,,
