ID,Sample name,Sample no,Type,Analysis time,Spl volume(ml),Analysis result,Area net,Temperature(C),a,b,r,Bl before,Bl after,Time int,Area gross,Int State ,Analyzer,
34423,junk,,Neglect,3/1/2022 9:46:13 AM,1,401.284030730083,7791.57374760509,0,6872.59765625,2290.0888671875,0.627853989601135,1.81000006198883,2.40499997138977,143.5,8094,normally,,
34424,junk,,Unknow,3/1/2022 9:50:04 AM,1,1876.04895670249,11168.9164862931,0,6872.59765625,2290.0888671875,0.627853989601135,1.7940000295639,2.34000015258789,150.5,11480,normally,,
34425,junk,,Unknow,3/1/2022 9:53:46 AM,1,1951.51481687483,11341.7400125265,0,6872.59765625,2290.0888671875,0.627853989601135,1.76999986171722,2.28999996185303,142,11630,normally,,
34426,junk,,Unknow,3/1/2022 9:57:33 AM,1,1952.50025323808,11343.9967493713,0,6872.59765625,2290.0888671875,0.627853989601135,1.67599999904633,2.36500000953674,146.5,11640,normally,,
34427,junk,,Unknow,3/1/2022 10:01:13 AM,1,1956.66204725968,11353.5276275277,0,6872.59765625,2290.0888671875,0.627853989601135,1.83800005912781,2.41249990463257,139.5,11650,normally,,
34428,ESL09a_08,,Neglect,3/1/2022 10:06:31 AM,1.4,2913.98129830927,16215.1842388809,0,6872.59765625,2290.0888671875,0.627853989601135,1.79600012302399,2.35500001907349,156.5,16540,normally,,
34429,ESL09a_08,,Valid,3/1/2022 10:10:34 AM,1.4,2953.85970404568,16343.0393691063,0,6872.59765625,2290.0888671875,0.627853989601135,1.75,2.48250007629395,154.5,16670,normally,,
34430,ESL09a_08,,Out of d,3/1/2022 10:14:40 AM,1.4,2948.28252668536,16325.1582446098,0,6872.59765625,2290.0888671875,0.627853989601135,1.85800004005432,2.40750002861023,157,16660,normally,,
34431,ESL09a_08,,Valid,3/1/2022 10:18:44 AM,1.4,2954.46065857367,16344.9661040902,0,6872.59765625,2290.0888671875,0.627853989601135,1.77800011634827,2.40250015258789,155.5,16670,normally,,
34432,ESL09a_08,,Valid,3/1/2022 10:22:45 AM,1.4,2958.33867256204,16357.3994994164,0,6872.59765625,2290.0888671875,0.627853989601135,1.81200003623962,2.40499997138977,153,16680,normally,,
34433,ESL09a_08,,Neglect,3/1/2022 10:26:32 AM,1.2,2602.84685038381,14025.4983703196,0,6872.59765625,2290.0888671875,0.627853989601135,1.72800004482269,2.29250001907349,146.5,14320,normally,,
