,X.x,X.y,DOI,EXPOCODE,Accession,Cruise_ID,Date,Year,Month,Day,Time_UTC,Latitude,Longitude,Depth_bottom,Depth,CASTNO_Original,CASTNO_Database_bot,Pressure,Salinity,Temperature,Oxygen,DIC,DIC_FLAG,TA,TA_FLAG,pH,pH_FLAG,pCO2_yearave,pCO2_monthave,bottom_depth,OmegaA,OmegaC,pCO2insitu,pHT,ADT,UGOS,VGOS,SLA,UGOSA,VGOSA,SST,SST_hires,Chl,KD490,outlier
754,112,591,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,33RO20120721,,RB1203,2012-08-05,2012,8,5,17:59,35.734,-74.458,1948.0,123.3,1,697,123.0,36.798,22.785,154.3,2125.15,2.0,2407.88,2.0,7.9691,3.0,394.06,392.59,1949,3.16044711281254,4.81465233965608,797.444102894141,8.01194090660552,0.2152171771105089,0.8355713366492293,1.102537364910451,0.1844556999890599,0.2512900609997789,0.5118369257496149,29.4082645204802,29.220009970905707,0.0906690685903003,0.0323168351674313,False
755,120,591,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,33RO20120721,,RB1203,2012-08-05,2012,8,5,17:59,35.734,-74.458,1948.0,157.6,1,697,157.0,36.717,20.209,146.77,2144.36,2.0,2398.11,2.0,7.9202,2.0,394.06,392.59,1949,2.82839918885035,4.33987757338574,978.598675795408,8.00158768132104,0.2152171771105089,0.8355713366492293,1.102537364910451,0.1844556999890599,0.2512900609997789,0.5118369257496149,29.4082645204802,29.220009970905707,0.0906690685903003,0.0323168351674313,False
756,137,591,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,33RO20120721,,RB1203,2012-08-05,2012,8,5,17:59,35.734,-74.458,1948.0,211.3,1,697,211.0,36.301,17.117,142.31,2160.25,2.0,2375.08,2.0,7.8543,2.0,394.06,392.59,1949,2.41061026972976,3.72923154304029,1366.75564598017,7.98110731620702,0.2152171771105089,0.8355713366492293,1.102537364910451,0.1844556999890599,0.2512900609997789,0.5118369257496149,29.4082645204802,29.220009970905707,0.0906690685903003,0.0323168351674313,False
757,148,591,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,33RO20120721,,RB1203,2012-08-05,2012,8,5,17:59,35.734,-74.458,1948.0,264.2,1,697,265.0,35.927,14.771,138.08,2169.41,2.0,2353.01,2.0,7.8009,2.0,394.06,392.59,1949,2.08974510852617,3.2514287899224,1926.15604784797,7.95741909298243,0.2152171771105089,0.8355713366492293,1.102537364910451,0.1844556999890599,0.2512900609997789,0.5118369257496149,29.4082645204802,29.220009970905707,0.0906690685903003,0.0323168351674313,False
758,157,591,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,33RO20120721,,RB1203,2012-08-05,2012,8,5,17:59,35.734,-74.458,1948.0,327.4,1,697,328.0,35.521,12.124,130.91,2184.02,2.0,2334.37,2.0,,9.0,394.06,392.59,1949,1.76321871762887,2.75956440392212,2966.33824936591,7.9266641863192,0.2152171771105089,0.8355713366492293,1.102537364910451,0.1844556999890599,0.2512900609997789,0.5118369257496149,29.4082645204802,29.220009970905707,0.0906690685903003,0.0323168351674313,False
759,182,591,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,33RO20120721,,RB1203,2012-08-05,2012,8,5,17:59,35.734,-74.458,1948.0,528.1,1,697,531.0,35.062,6.281,195.64,2182.81,2.0,2324.57,2.0,7.684,2.0,394.06,392.59,1949,1.64182993336309,2.59573573485372,8097.74294894723,8.00156511378457,0.2152171771105089,0.8355713366492293,1.102537364910451,0.1844556999890599,0.2512900609997789,0.5118369257496149,29.4082645204802,29.220009970905707,0.0906690685903003,0.0323168351674313,False
760,5715,591,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,33RO20120721,,RB1203,2012-08-05,2012,8,5,17:59,35.734,-74.458,1948.0,9.8,1,697,8.0,36.056,29.447,195.57,2008.34,2.0,2358.17,2.0,8.104,2.0,394.06,392.59,1949,3.99600528399786,5.96685231058767,424.117593715823,8.03699938031325,0.2152171771105089,0.8355713366492293,1.102537364910451,0.1844556999890599,0.2512900609997789,0.5118369257496149,29.4082645204802,29.220009970905707,0.0906690685903003,0.0323168351674313,False
761,5815,591,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,33RO20120721,,RB1203,2012-08-05,2012,8,5,17:59,35.734,-74.458,1948.0,4.0,1,697,2.0,36.062,29.514,195.93,2007.39,2.0,2358.6,2.0,8.1076,2.0,394.06,392.59,1949,4.01212204653247,5.98950011009736,412.394827780209,8.03795813097246,0.2152171771105089,0.8355713366492293,1.102537364910451,0.1844556999890599,0.2512900609997789,0.5118369257496149,29.4082645204802,29.220009970905707,0.0906690685903003,0.0323168351674313,False
762,361,1416,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,,,,2007-07-23,2007,7,23,23:01,35.9162,-74.8502,110.0,20.4,1,2088,20.5,36.061,25.821,194.0,2030.7,2.0,2374.7,2.0,,,384.03,384.73,96,3.85549172497775,5.82542171353873,401.54884381877,8.0798560467052,-0.1132361703156054,0.0728784925485948,-0.0875941859237626,0.0087155150409758,-0.0434270237636916,-0.0312170234725604,26.73915437998157,26.01677104127539,0.2297812737582878,0.0456900095072596,False
763,62,1416,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,,,,2007-07-23,2007,7,23,22:59,35.9162,-74.8502,110.0,30.5,1,2088,30.7,36.167,22.396,219.2,2048.4,2.0,2381.7,2.0,,,384.03,384.73,96,3.66984257746658,5.60084188621105,389.019401882211,8.11264838067013,-0.1132361703156054,0.0728784925485948,-0.0875941859237626,0.0087155150409758,-0.0434270237636916,-0.0312170234725604,26.73915437998157,26.01677104127539,0.2297812737582878,0.0456900095072596,False
764,73,1416,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,,,,2007-07-23,2007,7,23,22:57,35.9162,-74.8502,110.0,40.4,1,2088,40.7,35.681,17.245,200.0,2097.2,2.0,2352.1,2.0,,,384.03,384.73,96,2.80207555089238,4.33679368317292,466.447007469601,8.06743006837024,-0.1132361703156054,0.0728784925485948,-0.0875941859237626,0.0087155150409758,-0.0434270237636916,-0.0312170234725604,26.73915437998157,26.01677104127539,0.2297812737582878,0.0456900095072596,False
765,88,1416,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,,,,2007-07-23,2007,7,23,22:56,35.9162,-74.8502,110.0,50.5,1,2088,50.8,35.559,15.911,187.3,2112.8,2.0,2344.7,2.0,,,384.03,384.73,96,2.56116345693526,3.97681280061416,519.606203341171,8.04631781188138,-0.1132361703156054,0.0728784925485948,-0.0875941859237626,0.0087155150409758,-0.0434270237636916,-0.0312170234725604,26.73915437998157,26.01677104127539,0.2297812737582878,0.0456900095072596,False
766,96,1416,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,,,,2007-07-23,2007,7,23,22:54,35.9162,-74.8502,110.0,70.3,1,2088,70.8,34.734,11.923,206.2,2111.4,2.0,2306.6,2.0,,,384.03,384.73,96,2.16856377093507,3.39918741832367,572.836904412815,8.04639752137001,-0.1132361703156054,0.0728784925485948,-0.0875941859237626,0.0087155150409758,-0.0434270237636916,-0.0312170234725604,26.73915437998157,26.01677104127539,0.2297812737582878,0.0456900095072596,False
767,105,1416,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,,,,2007-07-23,2007,7,23,22:51,35.9162,-74.8502,110.0,96.2,1,2088,96.9,35.127,12.272,187.6,2131.4,2.0,2322.6,2.0,,,384.03,384.73,96,2.13436479301426,3.34134774432873,694.141749233788,8.02549177297082,-0.1132361703156054,0.0728784925485948,-0.0875941859237626,0.0087155150409758,-0.0434270237636916,-0.0312170234725604,26.73915437998157,26.01677104127539,0.2297812737582878,0.0456900095072596,False
768,371,586,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,33RO20120721,,RB1203,2012-08-05,2012,8,5,8:34,36.142,-75.349,32.0,20.5,1,693,19.0,33.886,18.691,316.29,2055.43,2.0,2274.59,2.0,7.8927,2.0,394.06,392.59,32,2.4882424412542,3.84874798427858,485.939318215733,8.00839360789953,-0.0509515265993278,0.1659950533101421,-0.2015341884915117,0.0503041842905014,0.0306826880687625,-0.0207478824412958,27.097625187017726,27.959827665265216,0.7533473826753847,0.0839219362791717,False
770,541,586,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,33RO20120721,,RB1203,2012-08-05,2012,8,5,8:34,36.142,-75.349,32.0,29.3,1,693,28.0,34.341,18.977,197.95,2071.73,2.0,2295.49,2.0,7.899,6.0,394.06,392.59,32,2.53575343815269,3.91615508670832,514.521508509056,8.00494176326165,-0.0509515265993278,0.1659950533101421,-0.2015341884915117,0.0503041842905014,0.0306826880687625,-0.0207478824412958,27.097625187017726,27.959827665265216,0.7533473826753847,0.0839219362791717,False
772,4104,586,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,33RO20120721,,RB1203,2012-08-05,2012,8,5,8:34,36.142,-75.349,32.0,4.6,1,693,3.0,30.322,27.407,207.14,1868.57,2.0,2127.27,2.0,8.0423,2.0,394.06,392.59,32,3.08241519420869,4.69516026867938,411.656644809322,8.02510281800912,-0.0509515265993278,0.1659950533101421,-0.2015341884915117,0.0503041842905014,0.0306826880687625,-0.0207478824412958,27.097625187017726,27.959827665265216,0.7533473826753847,0.0839219362791717,False
774,401,1164,https://doi.org/10.7289/v5mk6b6n,334B20160807,,PC1607,2016-08-09,2016,8,9,7:39,35.9933333,-75.46,24.0,20.6,1,1434,21.0,33.07,15.883,246.0,2046.97,2.0,2203.67,2.0,7.8545,2.0,404.41,402.45,22,1.8439881863629,2.87591580199901,584.681849201127,7.92889721439752,0.0026034905312034,0.1587670008946919,-0.2320180811432608,0.0562252641857615,0.0588425648561034,-0.0685468667068928,26.633613216561685,27.109951343611545,0.7229389577716838,0.0819395273045521,False
775,1129,1164,https://doi.org/10.7289/v5mk6b6n,334B20160807,,PC1607,2016-08-09,2016,8,9,7:39,35.9933333,-75.46,24.0,2.8,1,1434,3.0,30.0,26.251,212.0,1916.22,2.0,2118.24,2.0,8.0107,2.0,404.41,402.45,22,2.46707895155725,3.77513674213917,527.800547482227,7.93201011303583,0.0026034905312034,0.1587670008946919,-0.2320180811432608,0.0562252641857615,0.0588425648561034,-0.0685468667068928,26.633613216561685,27.109951343611545,0.7229389577716838,0.0819395273045521,False
776,441,585,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,33RO20120721,,RB1203,2012-08-05,2012,8,5,5:19,36.252,-75.655,26.0,21.7,1,692,20.0,33.487,18.253,206.85,2042.89,2.0,2248.28,2.0,7.8637,6.0,394.06,392.59,17,2.34536663046028,3.63452452826086,502.814953933792,7.99468059761201,0.0183012948440869,0.2296548059910112,-0.3464484387088122,0.0857054950778989,0.0377479670976894,-0.1737380414632239,26.28314963537954,26.364059835559512,1.3174727510202455,0.1145891688857986,False
777,1328,585,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,33RO20120721,,RB1203,2012-08-05,2012,8,5,5:19,36.252,-75.655,26.0,4.6,1,692,3.0,31.423,25.62,218.86,1958.12,2.0,2185.92,2.0,7.9572,6.0,394.06,392.59,17,2.71793532439215,4.14884975194128,493.062654716554,7.96666909366587,0.0183012948440869,0.2296548059910112,-0.3464484387088122,0.0857054950778989,0.0377479670976894,-0.1737380414632239,26.28314963537954,26.364059835559512,1.3174727510202455,0.1145891688857986,False
778,2124,585,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,33RO20120721,,RB1203,2012-08-05,2012,8,5,5:19,36.252,-75.655,26.0,9.8,1,692,8.0,32.12,22.598,211.93,2032.44,2.0,2235.38,2.0,7.8727,2.0,394.06,392.59,17,2.41629125203237,3.71380292154421,547.473669010502,7.94350850025111,0.0183012948440869,0.2296548059910112,-0.3464484387088122,0.0857054950778989,0.0377479670976894,-0.1737380414632239,26.28314963537954,26.364059835559512,1.3174727510202455,0.1145891688857986,False
779,451,1050,https://doi.org/10.7289/v57942z8,33GG20170516,,GU1701 Leg 1,2017-05-19,2017,5,19,18:15,36.002,-75.473,24.0,22.0,4,1340,22.0,32.34,14.781,237.0,2025.75,2.0,2208.8,2.0,7.8959,2.0,406.76,409.89,21,2.09147520820108,3.27515506471554,469.891553800671,8.01744350207094,0.0330154025175449,0.1732994405574496,-0.2273271053354756,0.0868114540378652,0.0705585064548095,-0.0637197142892623,18.531629610650963,19.73696331530995,1.6150599454685164,0.1323277675889697,False
780,461,592,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,33RO20120721,,RB1203,2012-08-05,2012,8,5,21:48,35.602,-74.215,2687.0,24.5,1,698,23.0,35.873,28.754,196.79,1998.77,2.0,2344.71,2.0,8.1089,2.0,394.06,392.59,2662,3.93779516546866,5.8952373201527,440.096684721253,8.04585102681238,0.6274759156506222,0.7260195524716008,1.0820036661316912,0.3053087902297823,-0.0579621478921285,0.2828430248909094,29.435268312940327,29.097685198835524,0.0803456330583005,0.0312039916129584,False
781,82,592,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,33RO20120721,,RB1203,2012-08-05,2012,8,5,21:48,35.602,-74.215,2687.0,49.4,1,698,48.0,36.034,27.914,202.92,2011.63,2.0,2356.93,2.0,8.0991,2.0,394.06,392.59,2662,3.9097347476414,5.8682051991185,484.010014654143,8.05351558561626,0.6274759156506222,0.7260195524716008,1.0820036661316912,0.3053087902297823,-0.0579621478921285,0.2828430248909094,29.435268312940327,29.097685198835524,0.0803456330583005,0.0312039916129584,False
782,100,592,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,33RO20120721,,RB1203,2012-08-05,2012,8,5,21:48,35.602,-74.215,2687.0,78.8,1,698,78.0,36.334,25.91,203.66,2034.29,2.0,2367.5,2.0,8.0747,3.0,394.06,392.59,2662,3.72955425604984,5.63160933447398,549.82231099078,8.05946603831396,0.6274759156506222,0.7260195524716008,1.0820036661316912,0.3053087902297823,-0.0579621478921285,0.2828430248909094,29.435268312940327,29.097685198835524,0.0803456330583005,0.0312039916129584,False
783,101,592,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,33RO20120721,,RB1203,2012-08-05,2012,8,5,21:48,35.602,-74.215,2687.0,78.8,1,698,78.0,36.334,25.91,204.0,2036.17,2.0,2364.57,2.0,8.0782,2.0,394.06,392.59,2662,3.67871935230311,5.55484886960267,560.477837217602,8.05231852508473,0.6274759156506222,0.7260195524716008,1.0820036661316912,0.3053087902297823,-0.0579621478921285,0.2828430248909094,29.435268312940327,29.097685198835524,0.0803456330583005,0.0312039916129584,False
784,107,592,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,33RO20120721,,RB1203,2012-08-05,2012,8,5,21:48,35.602,-74.215,2687.0,98.8,1,698,98.0,36.558,24.237,208.05,2054.98,2.0,2384.0,2.0,8.0715,2.0,394.06,392.59,2662,3.64947030892739,5.53746971294667,589.059906064181,8.07280283449975,0.6274759156506222,0.7260195524716008,1.0820036661316912,0.3053087902297823,-0.0579621478921285,0.2828430248909094,29.435268312940327,29.097685198835524,0.0803456330583005,0.0312039916129584,False
785,119,592,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,33RO20120721,,RB1203,2012-08-05,2012,8,5,21:48,35.602,-74.215,2687.0,150.0,1,698,147.0,36.776,22.129,190.53,2096.22,2.0,2399.32,2.0,,4.0,394.06,392.59,2662,3.34614634250884,5.10717181246688,795.152465353916,8.05774362801335,0.6274759156506222,0.7260195524716008,1.0820036661316912,0.3053087902297823,-0.0579621478921285,0.2828430248909094,29.435268312940327,29.097685198835524,0.0803456330583005,0.0312039916129584,False
786,133,592,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,33RO20120721,,RB1203,2012-08-05,2012,8,5,21:48,35.602,-74.215,2687.0,198.9,1,698,199.0,36.752,20.265,181.68,2120.29,2.0,2401.29,2.0,7.9809,2.0,394.06,392.59,2662,3.09569480448941,4.74914244935369,1046.09349038997,8.0485181770606,0.6274759156506222,0.7260195524716008,1.0820036661316912,0.3053087902297823,-0.0579621478921285,0.2828430248909094,29.435268312940327,29.097685198835524,0.0803456330583005,0.0312039916129584,False
787,152,592,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,33RO20120721,,RB1203,2012-08-05,2012,8,5,21:48,35.602,-74.215,2687.0,296.2,1,698,297.0,36.562,18.194,182.15,2129.32,2.0,2392.08,2.0,7.9458,2.0,394.06,392.59,2662,2.88539359857158,4.45088150542866,1694.09021460054,8.0512411283781,0.6274759156506222,0.7260195524716008,1.0820036661316912,0.3053087902297823,-0.0579621478921285,0.2828430248909094,29.435268312940327,29.097685198835524,0.0803456330583005,0.0312039916129584,False
788,171,592,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,33RO20120721,,RB1203,2012-08-05,2012,8,5,21:48,35.602,-74.215,2687.0,497.0,1,698,500.0,35.873,14.447,142.27,2171.64,2.0,2348.89,2.0,7.7944,2.0,394.06,392.59,2662,2.02749459698157,3.15696368906307,6403.56750253987,7.94920471767879,0.6274759156506222,0.7260195524716008,1.0820036661316912,0.3053087902297823,-0.0579621478921285,0.2828430248909094,29.435268312940327,29.097685198835524,0.0803456330583005,0.0312039916129584,False
789,471,1420,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,,,,2007-07-24,2007,7,24,11:33,35.6043,-74.2607,2667.0,24.6,1,2092,24.8,36.157,28.842,183.8,2005.0,2.0,2358.9,2.0,,,384.03,384.73,2609,4.01755395263369,6.01047504420258,435.29619301074,8.05091476364511,0.2956332162507331,0.8858267924822485,0.7835885298011538,-0.0064376064558242,0.1028980169637262,-0.0239454619174519,28.559062232642848,28.475140708943226,0.088956041984648,0.0321973696289364,False
790,84,1420,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,,,,2007-07-24,2007,7,24,11:32,35.6043,-74.2607,2667.0,49.5,1,2092,49.9,36.155,28.83,183.9,2004.4,2.0,2359.6,2.0,,,384.03,384.73,2609,4.03130004609027,6.03129933017127,482.443958919863,8.05297884531767,0.2956332162507331,0.8858267924822485,0.7835885298011538,-0.0064376064558242,0.1028980169637262,-0.0239454619174519,28.559062232642848,28.475140708943226,0.088956041984648,0.0321973696289364,False
791,98,1420,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,,,,2007-07-24,2007,7,24,11:31,35.6043,-74.2607,2667.0,73.2,1,2092,73.7,36.399,26.738,179.9,2045.3,2.0,2388.8,2.0,,,384.03,384.73,2609,3.86481742256994,5.82014650719587,539.023783057777,8.05887927873239,0.2956332162507331,0.8858267924822485,0.7835885298011538,-0.0064376064558242,0.1028980169637262,-0.0239454619174519,28.559062232642848,28.475140708943226,0.088956041984648,0.0321973696289364,False
792,106,1420,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,,,,2007-07-24,2007,7,24,11:30,35.6043,-74.2607,2667.0,98.5,1,2092,99.3,36.643,24.727,156.7,2089.7,2.0,2400.2,2.0,,,384.03,384.73,2609,3.47908530709057,5.270656674412,662.320573882314,8.03215943717282,0.2956332162507331,0.8858267924822485,0.7835885298011538,-0.0064376064558242,0.1028980169637262,-0.0239454619174519,28.559062232642848,28.475140708943226,0.088956041984648,0.0321973696289364,False
793,113,1420,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,,,,2007-07-24,2007,7,24,11:29,35.6043,-74.2607,2667.0,124.5,1,2092,125.4,36.703,22.87,146.6,2113.5,2.0,2401.2,2.0,,,384.03,384.73,2609,3.21131905504333,4.89144100027177,779.141582150891,8.02124557082903,0.2956332162507331,0.8858267924822485,0.7835885298011538,-0.0064376064558242,0.1028980169637262,-0.0239454619174519,28.559062232642848,28.475140708943226,0.088956041984648,0.0321973696289364,False
794,118,1420,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,,,,2007-07-24,2007,7,24,11:27,35.6043,-74.2607,2667.0,148.6,1,2092,149.8,36.687,21.424,147.5,2125.6,2.0,2400.8,2.0,,,384.03,384.73,2609,3.06125816241145,4.68195155514566,880.0146375661,8.02169576539326,0.2956332162507331,0.8858267924822485,0.7835885298011538,-0.0064376064558242,0.1028980169637262,-0.0239454619174519,28.559062232642848,28.475140708943226,0.088956041984648,0.0321973696289364,False
795,130,1420,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,,,,2007-07-24,2007,7,24,11:26,35.6043,-74.2607,2667.0,197.8,1,2092,199.3,36.6,19.939,142.7,2137.0,2.0,2400.1,2.0,,,384.03,384.73,2609,2.91975534770546,4.48377956547016,1118.73396502826,8.02378412959793,0.2956332162507331,0.8858267924822485,0.7835885298011538,-0.0064376064558242,0.1028980169637262,-0.0239454619174519,28.559062232642848,28.475140708943226,0.088956041984648,0.0321973696289364,False
796,143,1420,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,,,,2007-07-24,2007,7,24,11:24,35.6043,-74.2607,2667.0,250.3,1,2092,252.3,36.446,18.361,133.5,2149.5,2.0,2387.9,2.0,,,384.03,384.73,2609,2.65459545882737,4.09367790981146,1533.45100682644,8.00532682928158,0.2956332162507331,0.8858267924822485,0.7835885298011538,-0.0064376064558242,0.1028980169637262,-0.0239454619174519,28.559062232642848,28.475140708943226,0.088956041984648,0.0321973696289364,False
797,151,1420,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,,,,2007-07-24,2007,7,24,11:23,35.6043,-74.2607,2667.0,296.0,1,2092,298.4,36.336,17.31,144.3,2146.0,2.0,2380.5,2.0,,,384.03,384.73,2609,2.60143676728344,4.02244223628457,1881.19369614087,8.01604875739497,0.2956332162507331,0.8858267924822485,0.7835885298011538,-0.0064376064558242,0.1028980169637262,-0.0239454619174519,28.559062232642848,28.475140708943226,0.088956041984648,0.0321973696289364,False
798,173,1420,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,,,,2007-07-24,2007,7,24,11:18,35.6043,-74.2607,2667.0,499.5,1,2092,503.8,35.131,7.524,163.1,2189.4,2.0,2320.2,2.0,,,384.03,384.73,2609,1.55522961451852,2.45429550816929,7562.84395663772,7.95320281287646,0.2956332162507331,0.8858267924822485,0.7835885298011538,-0.0064376064558242,0.1028980169637262,-0.0239454619174519,28.559062232642848,28.475140708943226,0.088956041984648,0.0321973696289364,False
799,5914,1420,https://doi.org/10.3334/cdiac/otg.clivar_nacp_east_coast_cruise_2007,,,,2007-07-24,2007,7,24,11:34,35.6043,-74.2607,2667.0,9.4,1,2092,9.5,36.151,28.838,184.1,2003.1,2.0,2358.8,2.0,,,384.03,384.73,2609,4.03636062798222,6.03874115793566,404.027434230252,8.05379624329246,0.2956332162507331,0.8858267924822485,0.7835885298011538,-0.0064376064558242,0.1028980169637262,-0.0239454619174519,28.559062232642848,28.475140708943226,0.088956041984648,0.0321973696289364,False
800,501,2795,https://doi.org/10.7289/v5vt1q40,33GG20150619,,ECOA1,2015-07-12,2015,7,12,18:32,35.58282,-75.2475,,25.348,1,4291,,33.8281,14.7515,247.531,2064.62,2.0,2262.85,2.0,7.859291324,2.0,401.01,401.46,26,2.22910219065404,3.47979289760763,473.073603956763,8.0262167889309,-0.0231343522216311,0.0017258725916874,-0.0319752730081889,0.0461458609991795,0.0527835118422485,-0.0272229334652812,25.771530044005207,26.61857766459303,0.7426963335916252,0.083275563923354,False
801,511,2828,https://doi.org/10.7289/v5vt1q40,33GG20150619,,ECOA1,2015-07-13,2015,7,13,0:40,35.51082,-74.80816,,25.919,1,4294,,36.3159,24.9156,202.848,2077.41,2.0,2386.65,2.0,8.030405604,2.0,401.01,401.46,110,3.47644850066247,5.26565365863581,473.431234913225,8.03322007197006,0.0585735765434805,0.6887250606686234,0.3849122066083337,0.032698095085254,0.1991070499030502,-0.1267601366193376,27.29364872824709,28.15507978030931,0.2553592461369398,0.0478100638336743,False
802,521,2804,https://doi.org/10.7289/v5vt1q40,33GG20150619,,ECOA1,2015-07-12,2015,7,12,20:12,35.5579,-75.12088,,27.582,1,4292,,34.6904,14.9181,248.821,2072.57,2.0,2303.6,2.0,7.917022621,2.0,401.01,401.46,36,2.54261714815924,3.96176821333659,423.417947734157,8.07602332810752,-0.0162560135473398,0.2151318217390367,0.0347392052717219,0.0408365458380811,0.095755507870201,-0.0514859101147004,25.93989750518097,26.7350916340216,0.7555896674804914,0.0840777327270551,False
803,531,2817,https://doi.org/10.7289/v5vt1q40,33GG20150619,,ECOA1,2015-07-12,2015,7,12,22:35,35.54216,-74.9785,,28.933,1,4293,,35.6812,18.3719,205.68,2106.84,2.0,2352.45,2.0,7.937740844,2.0,401.01,401.46,45,2.72928461698396,4.21262811179497,484.122292188305,8.03273531239144,-0.0075806845592644,0.3322763361267221,0.1149716503290098,0.0401758001020388,0.1256137829564982,-0.0704212369784039,26.16003198162101,27.330002824949936,0.3771548495965448,0.0576192513152403,False
804,63,1166,https://doi.org/10.7289/v5mk6b6n,334B20160807,,PC1607,2016-08-09,2016,8,9,9:22,36.0,-75.17833333,37.0,31.5,2,1435,32.0,33.64,14.104,248.0,2071.81,2.0,2240.68,2.0,7.8788,2.0,404.41,402.45,35,1.94145641167829,3.03599353819447,555.206506454126,7.97406788921919,-0.0371145727783601,0.07730830364289,-0.1582690699242525,0.0555330606529285,-0.0021806363546138,0.0484058906557951,26.8295935799589,27.337952794485293,0.3166002635052675,0.0528682822575287,False
805,3517,1166,https://doi.org/10.7289/v5mk6b6n,334B20160807,,PC1607,2016-08-09,2016,8,9,9:22,36.0,-75.17833333,37.0,3.0,2,1435,3.0,33.29,27.198,201.0,1987.52,2.0,2232.87,2.0,8.0439,2.0,404.41,402.45,35,2.89919698528908,4.38328942692081,518.325174986318,7.94660064008084,-0.0371145727783601,0.07730830364289,-0.1582690699242525,0.0555330606529285,-0.0021806363546138,0.0484058906557951,26.8295935799589,27.337952794485293,0.3166002635052675,0.0528682822575287,False
806,64,2826,https://doi.org/10.7289/v5vt1q40,33GG20150619,,ECOA1,2015-07-13,2015,7,13,0:38,35.51066,-74.80871,,31.627,1,4294,,36.0605,21.9308,197.393,2094.17,2.0,2366.13,2.0,7.974795625,2.0,401.01,401.46,110,3.04214608474554,4.64953997955213,504.473661648081,8.02070347069687,0.0585750262883248,0.6886430376662425,0.3849055488389003,0.0327378353736907,0.1991430979745958,-0.1266418508789867,27.293730005320302,28.15678507353284,0.2553498597383538,0.047809207303731,False
807,65,2803,https://doi.org/10.7289/v5vt1q40,33GG20150619,,ECOA1,2015-07-12,2015,7,12,20:11,35.55802,-75.12098,,32.053,1,4292,,34.7313,14.7385,246.778,2075.14,2.0,2302.5,2.0,7.911267972,2.0,401.01,401.46,36,2.50347694502119,3.90202808601826,438.576456753992,8.07107309068712,-0.0162860783578272,0.2148537561766708,0.0344875459308925,0.0408285369496568,0.0956541543134483,-0.0514916974204135,25.93917632367639,26.73469210624089,0.755806521394038,0.084091762857078,False
