DateProcessed,ScallopID,ShellHt_mm,Sex,Mus_Boat1_g,Boat+WetMus_g,WetMus_g,Boat+DryMus_g,DryMus_g,Gon_Boat1_g,Boat+WetGon_g,WetGon_g,Boat+DryGon_g,DryGon_g,Man_Boat1_g,Boat+WetMan_g,WetMan_g,Boat+DryMan_g,DryMan_g,ShellWt_g,Notes,ProcessingSheetPage#
20211103,030_91,129,F,0.79,45.16,44.37,10.45,9.66,0.81,8.45,7.64,1.90,1.09,0.80,17.63,16.83,2.93,2.13,176.76,,
20211103,030_75,114,M,0.78,25.11,24.33,5.08,4.30,0.80,6.34,5.54,1.58,0.78,0.81,12.55,11.74,2.15,1.34,154.59,,
20211103,030_76,137,F,0.78,56.92,56.14,11.84,11.06,0.79,24.87,24.08,4.90,4.11,0.80,37.28,36.48,4.15,3.35,219.52,,
20211103,030_70,131,M,0.80,36.41,35.61,8.01,7.21,0.79,14.32,13.53,3.60,2.81,0.77,18.03,17.26,3.10,2.33,212.58,,
20211108,050_85,124,M,0.80,31.62,30.82,7.97,7.17,0.79,21.71,20.92,6.55,5.76,0.79,16.08,15.29,3.01,2.22,112.70,,
20211108,050_78,120,M,0.78,28.27,27.49,7.53,6.75,0.81,20.06,19.25,6.11,5.30,0.81,14.62,13.81,2.52,1.71,79.23,,
20211108,050_66,116,M,0.79,29.22,28.43,7.42,6.63,0.81,8.12,7.31,2.51,1.70,0.81,12.52,11.71,2.33,1.52,77.69,,
20211108,050_76,106,M,0.80,19.92,19.12,5.64,4.84,0.79,10.82,10.03,3.31,2.52,0.79,10.85,10.06,1.91,1.12,57.55,,
20211108,050_71,118,F,0.80,26.07,25.27,6.48,5.68,0.82,19.81,18.99,5.22,4.40,0.79,12.62,11.83,2.31,1.52,84.30,,
20211108,050_75,108,M,0.79,22.21,21.42,5.43,4.64,0.80,15.71,14.91,4.30,3.50,0.80,13.14,12.34,2.13,1.33,61.56,,end of page 15
20211108,050_77,125,F,0.84,36.20,35.36,10.88,10.04,0.79,32.00,31.21,8.39,7.60,0.80,17.43,16.63,3.36,2.56,114.58,,
20211108,050_74,119,F,0.81,26.78,25.97,6.98,6.17,0.81,16.07,15.26,4.06,3.25,0.80,14.34,13.54,2.28,1.48,9376.00,,
20211108,050_83,127,F,0.81,30.00,29.19,7.36,6.55,0.79,26.23,25.44,6.76,5.97,0.82,16.07,15.25,2.65,1.83,94.16,,
20211108,050_73,119,M,0.82,26.78,25.96,6.36,5.54,0.80,17.68,16.88,5.22,4.42,0.82,14.25,13.43,2.29,1.47,79.28,,
20211108,050_95,126,M,0.80,27.63,26.83,6.68,5.88,0.80,20.07,19.27,5.79,4.99,0.79,14.59,13.80,2.40,1.61,88.61,,
20211108,050_57,124,M,0.81,28.61,27.80,6.70,5.89,0.78,21.56,20.78,5.79,5.01,0.79,14.51,13.72,2.35,1.56,91.93,,
20211108,050_93,122,M,0.78,29.24,28.46,7.08,6.30,0.80,17.81,17.01,4.71,3.91,0.82,15.99,15.17,2.40,1.58,89.68,,
20211108,050_61,121,F,0.81,30.95,30.14,8.42,7.61,0.82,23.37,22.55,6.20,5.38,0.78,13.19,12.41,2.38,1.60,90.86,,
20211108,050_65,103,F,0.79,19.77,18.98,5.33,4.54,0.80,14.01,13.21,3.80,3.00,0.79,10.15,9.36,1.92,1.13,58.63,,
20211108,050_60,103,M,0.80,17.24,16.44,4.27,3.47,0.80,13.30,12.50,3.93,3.13,0.81,11.46,10.65,2.05,1.24,55.92,,
20211108,050_59,125,F,0.78,30.38,29.60,7.93,7.15,0.79,18.33,17.54,4.57,3.78,0.78,13.58,12.80,2.71,1.93,104.80,,
20211108,050_58,113,F,0.80,24.54,23.74,6.28,5.48,0.81,16.20,15.39,4.30,3.49,0.79,13.99,13.20,2.25,1.46,69.66,,
20211108,050_62,114,M,0.80,26.44,25.64,6.54,5.74,0.80,16.46,15.66,4.69,3.89,0.81,14.33,13.52,2.24,1.43,75.14,,
20211108,050_84,114,F,0.81,25.90,25.09,6.27,5.46,0.82,17.15,16.33,4.25,3.43,0.80,13.76,12.96,2.08,1.28,84.42,,
20211108,050_54,122,M,0.81,28.41,27.60,6.78,5.97,0.79,18.96,18.17,5.26,4.47,0.80,14.01,13.21,2.21,1.41,83.14,,
20211108,050_64,118,F,0.81,29.77,28.96,7.72,6.91,0.79,25.17,24.38,6.37,5.58,0.82,13.27,12.45,2.26,1.44,84.67,,
20211108,050_63,122,M,0.79,34.67,33.88,8.93,8.14,0.80,20.30,19.50,5.70,4.90,0.79,16.77,15.98,2.59,1.80,90.00,,
20211108,050_56,129,F,0.80,31.35,30.55,8.21,7.41,0.80,13.15,12.35,3.09,2.29,0.81,16.55,15.74,2.52,1.71,94.10,,
20211108,050_68,120,M,0.81,33.72,32.91,8.43,7.62,0.80,18.47,17.67,5.18,4.38,0.80,16.88,16.08,2.71,1.91,97.28,,
20211110,030_96,127,M,0.80,39.42,38.62,8.78,7.98,0.81,5.28,4.47,1.14,0.33,0.78,18.14,17.36,2.76,1.98,191.73,,
20211110,030_95,127,F,0.82,32.24,31.42,7.56,6.74,0.80,8.23,7.43,1.95,1.15,0.79,16.71,15.92,2.86,2.07,160.07,,
20211110,030_74,122,F,0.81,32.12,31.31,6.82,6.01,0.79,4.77,3.98,1.22,0.43,0.79,15.51,14.72,2.53,1.74,182.86,,
20211110,030_67,130,F,0.79,35.64,34.85,7.92,7.13,0.80,15.51,14.71,3.83,3.03,0.80,19.57,18.77,2.89,2.09,195.34,,
20211110,030_62,124,F,0.81,29.79,28.98,6.72,5.91,0.81,11.06,10.25,2.27,1.46,0.79,14.42,13.63,2.54,1.75,144.01,,end of page 16
20211110,030_98,91,M,0.81,15.86,15.05,3.87,3.06,0.80,6.62,5.82,1.87,1.07,0.81,9.27,8.46,1.70,0.89,104.15,,
20211110,030_73,111,F,0.80,25.50,24.70,5.50,4.70,0.79,8.28,7.49,1.81,1.02,0.79,13.08,12.29,2.41,1.62,119.02,,
20211110,030_87,13,M,0.80,30.90,30.10,6.30,5.50,0.78,11.84,11.06,2.65,1.87,0.79,19.64,18.85,3.12,2.33,230.62,,
20211110,030_68,131,M,0.80,47.72,46.92,10.57,9.77,0.80,7.88,7.08,1.30,0.50,0.80,29.86,29.06,3.50,2.70,216.95,sex uncertain - took photo,
20211110,030_83,119,M,0.79,26.40,25.61,5.73,4.94,0.81,8.87,8.06,2.17,1.36,0.79,12.85,12.06,2.41,1.62,169.04,,
20211110,030_80,131,F,0.80,37.45,36.65,8.26,7.46,0.82,7.41,6.59,1.60,0.78,0.81,21.44,20.63,3.21,2.40,194.30,,
20211110,030_60,122,F,0.80,36.23,35.43,7.98,7.18,0.82,9.32,8.50,1.78,0.96,0.81,20.13,19.32,3.02,2.21,160.68,,
20211110,030_63,119,M,0.79,29.63,28.84,6.22,5.43,0.79,10.36,9.57,2.61,1.82,0.82,16.57,15.75,3.63,2.81,138.15,,
20211110,030_100,134,M,0.79,40.17,39.38,8.39,7.60,0.79,6.79,6.00,1.37,0.58,0.81,20.78,19.97,3.06,2.25,236.76,,
20211110,030_77,113,M,0.82,27.14,26.32,5.35,4.53,0.78,10.73,9.95,2.54,1.76,0.79,17.71,16.92,2.57,1.78,159.19,,
20211110,030_92,125,F,0.82,29.60,28.78,6.85,6.03,0.80,9.78,8.98,2.11,1.31,0.78,14.64,13.86,2.28,1.50,150.25,,
20211110,030_58,111,M,0.80,25.36,24.56,5.16,4.36,0.79,10.36,9.57,2.41,1.62,0.79,13.10,12.31,2.66,1.87,129.57,,
20211110,030_64,138,F,0.82,44.30,43.48,9.66,8.84,0.80,12.89,12.09,2.27,1.47,0.80,20.06,19.26,2.95,2.15,253.94,,
20211110,030_72,84,M,0.80,10.94,10.14,2.52,1.72,0.80,1.40,0.60,0.86,0.06,0.80,5.05,4.25,1.22,0.42,56.55,,
20211110,028_96,94,M,0.82,19.27,18.45,4.42,3.60,0.80,2.45,1.65,0.94,0.14,0.80,10.86,10.06,1.80,1.00,89.92,sex uncertain - took photo,
20211110,028_63,104,M,0.80,23.36,22.56,5.42,4.62,0.78,7.31,6.53,2.20,1.42,0.70,11.97,11.27,2.11,1.41,101.64,,
20211110,028_84,118,M,0.82,24.23,23.41,5.42,4.60,0.81,7.69,6.88,1.84,1.03,0.70,16.54,15.84,2.43,1.73,129.46,sex uncertain - took photo,
20211110,028_88,74,M,0.81,8.68,7.87,2.45,1.64,0.81,3.73,2.92,1.51,0.70,0.82,6.03,5.21,1.40,0.58,36.08,,
20211110,028_73,102,F,0.81,19.97,19.16,4.72,3.91,0.80,7.25,6.45,1.95,1.15,0.81,10.80,9.99,1.84,1.03,78.69,,
20211110,028_89,100,F,0.80,20.90,20.10,5.04,4.24,0.79,2.60,1.81,1.03,0.24,0.79,9.43,8.64,1.78,0.99,77.06,,
20211110,028_86,102,F,0.80,19.87,19.07,4.62,3.82,0.81,2.85,2.04,1.01,0.20,0.82,10.52,9.70,1.86,1.04,94.09,,
20211110,028_100,89,F,0.82,13.32,12.50,3.28,2.46,0.80,4.26,3.46,1.45,0.65,0.78,9.56,8.78,1.83,1.05,58.08,,
20211110,028_68,91,M,0.80,15.46,14.66,3.79,2.99,0.80,4.42,3.62,1.36,0.56,0.80,7.84,7.04,1.59,0.79,62.99,,
20211110,028_58,97,M,0.81,18.49,17.68,4.40,3.59,0.79,3.59,2.80,1.14,0.35,0.79,10.70,9.91,1.78,0.99,75.76,,end of page 17
20211110,028_94,111,F,0.80,19.78,18.98,5.92,5.12,0.82,2.83,2.01,2.81,1.99,0.82,13.80,12.98,2.14,1.32,135.27,,
20211110,028_83,111,M,0.80,25.10,24.30,4.46,3.66,0.79,10.12,9.33,1.02,0.23,0.80,11.87,11.07,2.62,1.82,110.63,,
20211110,028_91,90,M,0.79,16.82,16.03,4.07,3.28,0.80,8.20,7.40,2.44,1.64,0.80,9.35,8.55,1.70,0.90,71.16,mantle contained 0.03g of barnacle shell - mass has been subtracted from what is recorded here,
20211110,028_85,99,F,0.80,16.91,16.11,3.65,2.85,0.80,5.12,4.32,1.39,0.59,0.80,12.31,11.51,1.89,1.09,96.17,,
20211110,028_66,66,F,0.78,5.81,5.03,1.90,1.12,0.80,1.35,0.55,0.91,0.11,0.81,3.89,3.08,1.25,0.44,28.16,,
20211110,028_98,102,M,0.80,19.85,19.05,4.68,3.88,0.80,2.86,2.06,1.04,0.24,0.81,14.68,13.87,2.11,1.30,80.67,,
20211110,028_90,115,M,0.81,28.47,27.66,6.35,5.54,0.79,6.21,5.42,1.34,0.55,0.80,17.55,16.75,2.46,1.66,141.15,,
20211110,028_74,82,M,0.83,10.90,10.07,2.74,1.91,0.80,3.12,2.32,1.19,0.39,0.80,6.62,5.82,1.47,0.67,50.70,,
20211110,028_93,100,M,0.78,23.50,22.72,5.22,4.44,0.82,2.30,1.48,0.97,0.15,0.82,11.86,11.04,2.04,1.22,102.29,,
20211110,028_95,111,M,0.81,28.08,27.27,6.88,6.07,0.81,8.17,7.36,2.26,1.45,0.79,19.16,18.37,2.74,1.95,143.10,,
20211110,028_97,99,M,0.83,18.80,17.97,4.28,3.45,0.80,4.72,3.92,1.46,0.66,0.79,12.93,12.14,2.02,1.23,121.59,,
20211110,028_69,94,F,0.80,12.37,11.57,2.82,2.02,0.81,2.34,1.53,0.99,0.18,0.80,7.86,7.06,1.60,0.80,68.78,,
20211110,028_82,90,F,0.81,12.17,11.36,2.85,2.04,0.80,4.21,3.41,1.30,0.50,0.80,7.73,6.93,1.68,0.88,70.64,,
20211110,028_92,64,M,0.81,6.43,5.62,1.94,1.13,0.80,1.09,0.29,0.83,0.03,0.80,3.43,2.63,1.11,0.31,22.23,,
20211110,028_99,81,M,0.80,10.72,9.92,2.63,1.83,0.80,3.71,2.91,1.30,0.50,0.79,5.24,4.45,1.31,0.52,53.53,,
20211115,061_51,78,M,0.80,8.86,8.06,2.59,1.79,0.81,2.75,1.94,1.23,0.42,0.82,5.79,4.97,1.45,0.63,20.38,,
20211115,061_52,89,F,0.80,12.96,12.16,3.45,2.65,0.82,3.15,2.33,1.58,0.76,0.79,6.41,5.62,1.58,0.79,38.17,top shell missing considerable piece; only 2 scallops collected at site 61,
20211115,070_88,85,M,0.77,9.55,8.78,2.70,1.93,0.79,4.21,3.42,1.61,0.82,0.80,6.00,5.20,1.64,0.84,30.50,,
20211115,070_87,121,M,0.79,28.58,27.79,6.92,6.13,0.81,13.50,12.69,3.92,3.11,0.80,14.05,13.25,2.54,1.74,95.24,,
20211115,070_52,101,F,0.81,17.64,16.83,4.48,3.67,0.80,5.78,4.98,1.71,0.91,0.79,9.44,8.65,2.11,1.32,58.78,,
20211115,070_71,97,M,0.79,15.07,14.28,3.86,3.07,0.80,8.06,7.26,2.66,1.86,0.80,8.35,7.55,1.89,1.09,60.83,,
20211115,070_85,112,F,0.81,23.61,22.80,5.92,5.11,0.81,5.51,4.70,1.72,0.91,0.81,12.20,11.39,2.35,1.54,69.49,,
20211115,070_77,97,M,0.85,15.03,14.18,3.97,3.12,0.81,6.11,5.30,2.02,1.21,0.79,6.38,5.59,1.53,0.74,42.49,,
20211115,070_80,115,F,0.83,28.42,27.59,6.94,6.11,0.79,6.58,5.79,1.91,1.12,0.80,15.55,14.75,2.70,1.90,107.33,,end of page 18
20211115,070_72,108,F,0.83,23.76,22.93,5.91,5.08,0.81,5.04,4.23,1.48,0.67,0.82,13.05,12.23,2.20,1.38,69.78,,
20211115,070_81,106,M,0.79,19.17,18.38,4.64,3.85,0.81,5.36,4.55,1.84,1.03,0.83,9.06,8.23,2.35,1.52,58.09,,
20211115,070_83,108,M,0.80,23.20,22.40,4.47,3.67,0.80,7.53,6.73,2.24,1.44,0.81,9.79,8.98,2.10,1.29,85.91,,
20211115,070_82,107,M,0.80,26.15,25.35,6.10,5.30,0.82,8.11,7.29,2.37,1.55,0.79,13.05,12.26,2.29,1.50,94.16,,
20211115,070_78,94,M,0.81,14.90,14.09,3.85,3.04,0.80,6.15,5.35,2.05,1.25,0.80,5.85,5.05,1.66,0.86,49.71,,
20211115,070_84,116,F,0.79,30.29,29.50,7.63,6.84,0.81,9.08,8.27,2.30,1.49,1.03,14.44,13.41,2.73,1.70,88.18,,
20211115,070_86,93,F,0.99,15.77,14.78,4.02,3.03,0.99,4.97,3.98,1.75,0.76,0.97,7.86,6.89,2.83,1.86,45.04,,
20211115,070_51,96,F,0.98,14.00,13.02,3.69,2.71,0.99,7.00,6.01,2.09,1.10,0.97,9.80,8.83,2.28,1.31,51.64,,
20211115,070_53,92,M,0.99,15.68,14.69,4.05,3.06,0.99,6.10,5.11,2.05,1.06,0.99,9.99,9.00,2.44,1.45,46.87,,
20211115,070_57,125,F,1.03,29.65,28.62,6.70,5.67,0.97,6.75,5.78,1.86,0.89,0.99,16.70,15.71,2.45,1.46,96.75,,
20211115,070_56,124,F,1.02,32.16,31.14,8.10,7.08,1.02,14.39,13.37,3.70,2.68,0.98,15.63,14.65,3.26,2.28,114.13,,
20211116,076_55,94,M,1.03,16.68,15.65,4.08,3.05,0.97,1.70,0.73,1.08,0.11,0.98,6.87,5.89,2.86,1.88,52.27,,
20211116,076_78,93,F,1.03,16.89,15.86,4.29,3.26,1.04,1.69,0.65,1.11,0.07,0.99,6.80,5.81,1.72,0.73,38.64,,
20211116,076_57,96,M,0.99,15.36,14.37,3.76,2.77,0.99,1.44,0.45,1.06,0.07,0.98,6.10,5.12,1.54,0.56,47.33,,
20211116,076_63,114,M,1.00,24.11,23.11,5.55,4.55,1.02,2.01,0.99,1.12,0.10,1.00,9.19,8.19,1.96,0.96,105.27,,
20211116,076_93,102,F,0.97,16.76,15.79,3.96,2.99,0.99,1.66,0.67,1.07,0.08,1.01,6.75,5.74,1.64,0.63,64.26,,
20211116,076_59,121,F,1.01,25.96,24.95,6.22,5.21,1.03,5.70,4.67,1.84,0.81,0.99,12.00,11.01,2.28,1.29,156.73,polychaetes,
20211116,076_56,115,M,1.02,26.14,25.12,6.29,5.27,0.98,2.48,1.50,1.16,0.18,1.00,11.24,10.24,2.16,1.16,161.57,,
20211116,076_96,96,M,1.00,17.14,16.14,4.23,3.23,1.01,1.71,0.70,1.08,0.07,1.01,7.72,6.71,1.68,0.67,52.53,,
20211116,076_84,94,M,1.02,15.40,14.38,3.81,2.79,1.03,1.60,0.57,1.07,0.04,1.03,6.90,5.87,1.72,0.69,48.38,,
20211116,076_68,97,M,0.98,19.85,18.87,4.66,3.68,1.00,1.56,0.56,1.07,0.07,0.99,8.90,7.91,1.94,0.95,62.10,,
20211116,076_73,81,F,0.97,9.57,8.60,2.36,1.39,0.98,1.63,0.65,1.06,0.08,0.98,4.90,3.92,1.39,0.41,24.87,,
20211116,076_52,94,M,0.98,13.38,12.40,3.56,2.58,1.04,1.63,0.59,1.10,0.06,0.99,6.49,5.50,1.75,0.76,84.28,,
20211116,076_58,96,M,0.98,16.34,15.36,3.66,2.68,0.99,1.54,0.55,1.05,0.06,0.10,8.84,8.74,1.87,1.77,65.16,,end of page 19
20211116,076_75,100,M,0.98,17.64,16.66,3.72,2.74,1.02,1.81,0.79,1.12,0.10,1.02,8.74,7.72,1.81,0.79,62.81,,
20211116,076_69,88,M,1.03,14.38,13.35,3.45,2.42,1.04,1.57,0.53,1.08,0.04,1.02,6.88,5.86,1.62,0.60,34.46,,
20211116,076_99,99,M,1.02,17.87,16.85,4.12,3.10,0.98,1.70,0.72,1.05,0.07,0.99,8.26,7.27,1.91,0.92,42.93,,
20211116,076_83,121,M,0.99,24.02,23.03,5.57,4.58,0.96,1.98,1.02,1.09,0.13,0.98,11.26,10.28,2.17,1.19,148.49,,
20211116,076_100,95,M,1.02,14.75,13.73,3.47,2.45,1.02,1.58,0.56,1.09,0.07,1.00,7.15,6.15,1.85,0.85,66.38,,
20211116,076_66,109,M,0.95,22.63,21.68,4.95,4.00,0.98,1.93,0.95,1.10,0.12,0.98,10.20,9.22,1.98,1.00,98.72,,
20211116,076_79,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.65,"empty shell, calcified pockets, polychaetes",
20211116,076_70,106,F,1.02,20.95,19.93,4.65,3.63,0.99,5.32,4.33,1.73,0.74,1.02,9.36,8.34,1.86,0.84,52.73,,
20211116,076_76,94,M,1.01,16.98,15.97,3.77,2.76,0.97,1.69,0.72,1.05,0.08,0.99,9.07,8.08,1.88,0.89,52.26,,
20211116,076_81,109,M,0.99,23.31,22.32,4.90,3.91,0.98,1.80,0.82,1.06,0.08,1.00,9.93,8.93,1.78,0.78,69.38,,
20211116,076_86,62,M,1.00,4.36,3.36,1.56,0.56,0.99,1.15,0.16,1.02,0.03,1.00,2.33,1.33,1.12,0.12,11.32,,
20211116,076_94,99,M,0.97,19.72,18.75,4.33,3.36,1.01,1.69,0.68,1.10,0.09,0.99,8.78,7.79,2.11,1.12,77.66,,end of page 20
20211123,106_59,107,F,0.80,24.03,23.23,5.65,4.85,0.81,6.68,5.87,1.60,0.79,0.80,15.86,15.06,2.27,1.47,63.82,polychaetes,
20211123,106_57,113,F,0.79,33.10,32.31,7.97,7.18,0.80,8.49,7.69,2.50,1.70,0.81,19.29,18.48,2.81,2.00,59.80,polychaetes,
20211123,106_55,114,M,0.80,29.14,28.34,7.74,6.94,0.81,7.71,6.90,2.01,1.20,0.79,23.00,22.21,3.26,2.47,68.35,polychaetes,
20211123,106_81,109,F,0.80,21.00,20.20,5.59,4.79,0.79,4.53,3.74,1.49,0.70,0.79,16.07,15.28,2.99,2.20,57.64,"polychaetes, broken shell",
20211123,106_51,119,F,0.80,36.00,35.20,8.30,7.50,0.81,8.98,8.17,2.00,1.19,0.79,23.82,23.03,3.73,2.94,82.99,polychaetes,
20211123,106_58,123,M,0.80,26.02,25.22,6.82,6.02,0.81,7.96,7.15,2.30,1.49,0.79,16.06,15.27,2.96,2.17,69.79,polychaetes,
20211123,106_64,117,F,0.80,28.09,27.29,7.59,6.79,0.80,9.81,9.01,2.33,1.53,0.80,16.06,15.26,2.69,1.89,67.72,polychaetes,
20211123,106_79,111,F,0.79,27.61,26.82,7.05,6.26,0.82,9.42,8.60,2.13,1.31,0.81,16.11,15.30,2.85,2.04,80.37,polychaetes,
20211123,106_80,110,M,0.79,23.37,22.58,5.60,4.81,0.82,8.45,7.63,2.12,1.30,0.81,14.50,13.69,2.39,1.58,72.17,polychaetes,
20211123,106_56,123,F,0.80,30.52,29.72,7.22,6.42,0.80,7.53,6.73,1.45,0.65,0.81,16.81,16.00,2.72,1.91,88.30,polychaetes,
20211123,106_78,116,M,0.79,28.39,27.60,7.07,6.28,0.80,6.82,6.02,1.70,0.90,0.82,17.13,16.31,2.61,1.79,69.51,polychaetes,
20211123,106_52,98,F,0.80,19.35,18.55,4.63,3.83,0.82,3.99,3.17,1.20,0.38,0.82,15.04,14.22,2.22,1.40,55.20,"polychaetes, broken shell",
20211123,106_77,117,M,0.80,26.63,25.83,6.49,5.69,0.79,9.85,9.06,2.30,1.51,0.79,15.91,15.12,2.43,1.64,72.94,polychaetes,
20211123,106_54,141,M,0.81,53.08,52.27,11.59,10.78,0.81,12.58,11.77,2.46,1.65,0.80,31.02,30.22,4.42,3.62,127.46,polychaetes,
20211123,106_86,105,F,0.80,23.99,23.19,5.51,4.71,0.80,5.45,4.65,1.40,0.60,0.79,13.44,12.65,2.03,1.24,60.53,polychaetes,
20211123,106_53,109,F,0.82,31.60,30.78,8.44,7.62,0.78,7.98,7.20,1.97,1.19,0.81,15.77,14.96,2.85,2.04,58.19,polychaetes,
20211123,106_61,120,F,0.78,33.00,32.22,8.32,7.54,0.79,7.20,6.41,1.61,0.82,0.79,16.56,15.77,2.74,1.95,79.60,polychaetes,
20211123,106_82,116,F,0.80,28.75,27.95,7.00,6.20,0.78,8.51,7.73,1.81,1.03,0.81,18.32,17.51,2.96,2.15,91.42,polychaetes,
20211123,106_60,100,M,0.79,16.52,15.73,3.98,3.19,0.81,5.48,4.67,1.57,0.76,0.79,11.88,11.09,1.98,1.19,51.23,polychaetes,
20211123,106_83,116,M,0.81,30.90,30.09,7.91,7.10,0.80,6.66,5.86,1.96,1.16,0.79,15.46,14.67,2.79,2.00,74.20,polychaetes,
20211123,106_62,109,M,0.80,26.81,26.01,6.84,6.04,0.79,13.78,12.99,3.60,2.81,0.80,14.63,13.83,2.25,1.45,65.13,polychaetes,
20211123,106_85,110,M,0.82,24.66,23.84,6.15,5.33,0.79,6.79,6.00,1.79,1.00,0.81,13.41,12.60,2.10,1.29,64.45,polychaetes,
20211123,106_84,114,F,1.00,28.00,27.00,7.07,6.07,0.96,8.94,7.98,1.93,0.97,1.02,17.79,16.77,2.90,1.88,69.70,polychaetes,
20211123,103_53,123,F,1.01,30.34,29.33,7.22,6.21,0.99,14.55,13.56,3.90,2.91,1.01,14.36,13.35,2.53,1.52,104.16,polychaetes,end of page 21
20211123,106_65,121,M,1.00,49.73,48.73,12.76,11.76,0.99,4.54,3.55,1.27,0.28,1.04,23.90,22.86,3.61,2.57,81.16,polychaetes,
20211123,106_63,108,F,0.98,27.13,26.15,6.66,5.68,1.02,10.59,9.57,2.73,1.71,0.99,15.06,14.07,3.08,2.09,67.80,polychaetes,
20211123,103_56,121,F,1.02,31.34,30.32,7.32,6.30,0.98,18.93,17.95,5.27,4.29,1.01,18.86,17.85,2.75,1.74,102.20,polychaetes,
20211123,103_84,106,F,0.97,22.61,21.64,5.88,4.91,0.99,18.91,17.92,5.36,4.37,0.96,11.86,10.90,2.33,1.37,60.00,polychaetes,
20211123,103_54,118,M,0.96,32.78,31.82,7.81,6.85,0.96,10.48,9.52,3.38,2.42,0.97,16.79,15.82,3.03,2.06,110.64,"polychaetes, calcified pocket",
20211123,103_82,128,M,0.98,31.24,30.26,7.30,6.32,0.96,12.74,11.78,3.95,2.99,0.97,16.85,15.88,3.01,2.04,105.97,polychaetes,
20211123,103_57,116,M,0.97,29.52,28.55,6.96,5.99,1.02,7.46,6.44,2.52,1.50,0.97,14.46,13.49,2.46,1.49,83.58,polychaetes,
20211123,103_58,123,M,0.96,30.52,29.56,7.37,6.41,1.02,11.72,10.70,3.54,2.52,0.99,15.66,14.67,2.70,1.71,97.79,polychaetes,
20211123,103_74,114,M,1.00,27.08,26.08,6.49,5.49,0.98,9.87,8.89,3.29,2.31,0.97,14.38,13.41,2.50,1.53,84.60,polychaetes,
20211123,103_73,111,F,0.99,22.53,21.54,6.24,5.25,0.96,6.73,5.77,2.12,1.16,0.99,14.46,13.47,2.48,1.49,56.32,polychaetes,
20211123,103_52,108,F,0.98,23.15,22.17,5.69,4.71,1.01,5.54,4.53,1.99,0.98,1.00,11.66,10.66,2.32,1.32,70.72,polychaetes,
20211123,103_83,117,F,0.99,23.59,22.60,5.77,4.78,1.00,6.16,5.16,1.86,0.86,0.97,12.15,11.18,2.45,1.48,90.30,"polychaetes, calcified pocket",
20211123,103_80,115,M,0.99,27.83,26.84,6.59,5.60,1.00,14.62,13.62,4.36,3.36,0.99,12.62,11.63,2.47,1.48,88.08,polychaetes,
20211123,103_76,105,F,1.00,15.88,14.88,4.14,3.14,0.98,7.84,6.86,2.35,1.37,0.99,10.79,9.80,2.06,1.07,55.86,"polychaetes, calcified pocket",
20211123,103_96,113,M,1.01,25.17,24.16,6.29,5.28,1.01,9.79,8.78,3.12,2.11,0.96,13.85,12.89,2.44,1.48,87.21,polychaetes,
20211123,103_78,110,M,1.01,20.50,19.49,4.81,3.80,1.03,11.68,10.65,3.68,2.65,0.99,11.85,10.86,2.13,1.14,61.24,"polychaetes, calcified pocket, broken shell",
20211123,103_86,128,M,0.98,32.90,31.92,7.62,6.64,1.02,12.73,11.71,3.57,2.55,1.03,15.91,14.88,2.82,1.79,99.28,polychaetes,
20211123,103_77,109,F,0.98,23.20,22.22,6.09,5.11,0.98,19.40,18.42,5.30,4.32,1.00,14.37,13.37,2.42,1.42,57.85,"polychaetes, calcified pocket",
20211123,103_51,118,M,0.99,31.31,30.32,7.12,6.13,1.00,5.02,4.02,1.79,0.79,1.00,15.31,14.31,2.74,1.74,99.27,polychaetes,
20211130,070_61,124,F,0.98,34.72,33.74,8.24,7.26,0.97,9.03,8.06,2.48,1.51,1.03,21.11,20.08,3.47,2.44,92.12,,
20211130,070_99,99,F,1.01,17.88,16.87,4.69,3.68,1.02,5.19,4.17,1.83,0.81,0.97,10.78,9.81,2.09,1.12,51.62,,
20211130,070_76,62,F,1.00,4.03,3.03,1.74,0.74,1.01,1.74,0.73,1.20,0.19,0.99,2.83,1.84,1.30,0.31,11.09,,
20211130,070_58,102,F,0.98,20.43,19.45,5.61,4.63,1.03,8.36,7.33,2.72,1.69,0.97,12.91,11.94,2.45,1.48,66.67,,
20211130,070_98,114,M,0.99,28.77,27.78,7.66,6.67,1.01,9.68,8.67,3.20,2.19,1.01,15.64,14.63,3.54,2.53,90.32,,end of page 22
20211130,070_65,93,M,1.00,14.64,13.64,4.10,3.10,0.98,6.96,5.98,2.57,1.59,1.00,9.38,8.38,2.33,1.33,51.91,,
20211130,070_100,95,M,1.01,15.28,14.27,4.54,3.53,1.00,4.45,3.45,1.78,0.78,1.03,8.13,7.10,2.06,1.03,47.42,,
20211130,070_68,105,F,0.98,17.20,16.22,4.68,3.70,1.01,5.59,4.58,1.93,0.92,1.04,9.66,8.62,2.14,1.10,67.70,,
20211130,070_63,116,F,0.99,34.37,33.38,8.32,7.33,1.00,7.74,6.74,2.32,1.32,0.99,13.13,12.14,2.81,1.82,92.07,,
20211130,070_62,98,F,1.02,17.40,16.38,4.63,3.61,0.98,6.53,5.55,2.19,1.21,1.01,9.66,8.65,2.28,1.27,43.63,,
