ID,Sample name,Sample no,Type,Analysis time,Spl volume(ml),Analysis result,Area net,Temperature(C),a,b,r,Bl before,Bl after,Time int,Area gross,Int State ,Analyzer
25235,RSA_011a,,Out of d,5/20/21 8:50,1,2309.292633,12161.08301,0,6872.597656,2290.088867,0.62785399,1.39199996,1.967499971,172,12450,normally,
25236,RSA_011a,,Out of d,5/20/21 8:54,1,2293.521408,12124.9655,0,6872.597656,2290.088867,0.62785399,1.255999923,2.150000095,161.5,12400,normally,
25237,RSA_011a,,Out of d,5/20/21 8:58,1,2310.547548,12163.95687,0,6872.597656,2290.088867,0.62785399,1.307999969,1.892500043,172.5,12440,normally,
25238,RSA_011a,,Neglect,5/20/21 9:03,1,2309.47974,12161.5115,0,6872.597656,2290.088867,0.62785399,1.286000013,2,169.5,12440,normally,
25239,RSA_011b,,Neglect,5/20/21 9:11,1,2321.571799,12189.20339,0,6872.597656,2290.088867,0.62785399,1.233999968,1.942499876,170.5,12460,normally,
25240,RSA_011b,,Valid,5/20/21 9:15,1,2311.419295,12165.95325,0,6872.597656,2290.088867,0.62785399,1.322000027,1.914999962,175.5,12450,normally,
25241,RSA_011b,,Valid,5/20/21 9:19,1,2307.074264,12156.00274,0,6872.597656,2290.088867,0.62785399,1.256000042,2.095000029,169.5,12440,normally,
25242,RSA_011b,,Valid,5/20/21 9:24,1,2309.734259,12162.09437,0,6872.597656,2290.088867,0.62785399,1.370000005,1.987500072,171.5,12450,normally,
25243,RSA_012a,,Neglect,5/20/21 9:29,1,2292.179534,12121.89249,0,6872.597656,2290.088867,0.62785399,1.312000036,2.077500105,170,12410,normally,
25244,RSA_012a,,Out of d,5/20/21 9:33,1,2277.786314,12088.93074,0,6872.597656,2290.088867,0.62785399,1.272000074,2.025000095,170.5,12370,normally,
25245,RSA_012a,,Valid,5/20/21 9:38,1,2282.612333,12099.98275,0,6872.597656,2290.088867,0.62785399,1.20599997,2.147500038,167,12380,normally,
25246,RSA_012a,,Valid,5/20/21 9:42,1,2284.738998,12104.853,0,6872.597656,2290.088867,0.62785399,1.251999974,1.970000029,177,12390,normally,
25247,RSA_012a,,Valid,5/20/21 9:46,1,2284.946301,12105.32774,0,6872.597656,2290.088867,0.62785399,1.281999946,2.047500134,171,12390,normally,
25248,RSA_012b,,Neglect,5/20/21 9:52,1,2279.916967,12093.81012,0,6872.597656,2290.088867,0.62785399,1.277999997,1.887500048,174.5,12370,normally,
25249,RSA_012b,,Valid,5/20/21 9:56,1,2287.659688,12111.54164,0,6872.597656,2290.088867,0.62785399,1.29399991,1.897499919,174.5,12390,normally,
25250,RSA_012b,,Out of d,5/20/21 10:01,1,2275.668715,12084.08125,0,6872.597656,2290.088867,0.62785399,1.25999999,2.055000067,172.5,12370,normally,
25251,RSA_012b,,Valid,5/20/21 10:05,1,2286.794485,12109.56025,0,6872.597656,2290.088867,0.62785399,1.417999983,2.137500048,169,12410,normally,
25252,RSA_012b,,Valid,5/20/21 10:09,1,2287.017352,12110.07063,0,6872.597656,2290.088867,0.62785399,1.363999963,1.997499943,172.5,12400,normally,
25253,RSA_013a,,Neglect,5/20/21 10:16,1,2269.33899,12069.58561,0,6872.597656,2290.088867,0.62785399,1.310000062,1.867500067,176.5,12350,normally,
25254,RSA_013a,,Unknow,5/20/21 10:20,1,2269.157505,12069.17,0,6872.597656,2290.088867,0.62785399,1.336000085,1.919999957,172.5,12350,normally,
25255,RSA_013a,,Unknow,5/20/21 10:24,1,2267.425323,12065.20314,0,6872.597656,2290.088867,0.62785399,1.379999876,2.182499886,165.5,12360,normally,
25256,RSA_013a,,Unknow,5/20/21 10:28,1,2273.691444,12079.55312,0,6872.597656,2290.088867,0.62785399,1.339999914,2.027500153,172.5,12370,normally,
25257,RSA_013a,,Unknow,5/20/21 10:32,1,2284.816832,12105.03125,0,6872.597656,2290.088867,0.62785399,1.279999971,1.862500072,175,12380,normally,
25258,RSA_013b,,Neglect,5/20/21 10:39,1,2285.984368,12107.70501,0,6872.597656,2290.088867,0.62785399,1.339999914,1.942499995,172,12390,normally,
25259,RSA_013b,,Unknow,5/20/21 10:43,1,2256.320889,12039.773,0,6872.597656,2290.088867,0.62785399,1.305999994,1.914999962,174,12320,normally,
25260,RSA_013b,,Unknow,5/20/21 10:47,1,2275.68018,12084.1075,0,6872.597656,2290.088867,0.62785399,1.340000033,1.924999952,169,12360,normally,
25261,RSA_013b,,Unknow,5/20/21 10:52,1,2269.630198,12070.2525,0,6872.597656,2290.088867,0.62785399,1.20599997,1.967499971,170,12340,normally,
25262,RSA_013b,,Unknow,5/20/21 10:56,1,2272.11896,12075.95199,0,6872.597656,2290.088867,0.62785399,1.324000001,2.140000105,164,12360,normally,
25263,RSA_014a,,Neglect,5/20/21 11:01,1,2255.136214,12037.05999,0,6872.597656,2290.088867,0.62785399,1.350000024,1.940000057,172,12320,normally,
25264,RSA_014a,,Unknow,5/20/21 11:05,1,2288.313417,12113.03874,0,6872.597656,2290.088867,0.62785399,1.242000103,2.065000057,167.5,12390,normally,
25265,RSA_014a,,Unknow,5/20/21 11:09,1,2281.49502,12097.424,0,6872.597656,2290.088867,0.62785399,1.353999972,2.00999999,168,12380,normally,
25266,RSA_014a,,Unknow,5/20/21 11:13,1,2307.543898,12157.07825,0,6872.597656,2290.088867,0.62785399,1.233999968,1.877500057,169,12420,normally,
25267,RSA_014a,,Unknow,5/20/21 11:18,1,2304.589153,12150.31162,0,6872.597656,2290.088867,0.62785399,1.296000004,1.867500067,170.5,12420,normally,
25268,RSA_014b,,Neglect,5/20/21 11:24,1,2313.661347,12171.08775,0,6872.597656,2290.088867,0.62785399,1.345999956,1.945000052,169.5,12450,normally,
25269,RSA_014b,,Valid,5/20/21 11:28,1,2296.593455,12132.00076,0,6872.597656,2290.088867,0.62785399,1.195999861,1.985000014,168.5,12400,normally,
25270,RSA_014b,,Valid,5/20/21 11:33,1,2291.379353,12120.06,0,6872.597656,2290.088867,0.62785399,1.200000048,1.969999909,164,12380,normally,
25271,RSA_014b,,Out of d,5/20/21 11:37,1,2299.398251,12138.42399,0,6872.597656,2290.088867,0.62785399,1.244000077,1.870000005,168,12400,normally,
25272,RSA_014b,,Out of d,5/20/21 11:41,1,2307.851638,12157.783,0,6872.597656,2290.088867,0.62785399,1.272000074,1.939999938,169.5,12430,normally,
25273,RSA_014b,,Valid,5/20/21 11:45,1,2294.20785,12126.53751,0,6872.597656,2290.088867,0.62785399,1.339999914,1.934999943,167,12400,normally,
25274,RSA_015a,,Neglect,5/20/21 11:53,1,2300.496188,12140.93836,0,6872.597656,2290.088867,0.62785399,1.194000006,2.057500124,165.5,12410,normally,
25275,RSA_015a,,Out of d,5/20/21 11:57,1,2312.820441,12169.162,0,6872.597656,2290.088867,0.62785399,1.207999945,1.825000048,172,12430,normally,
25276,RSA_015a,,Out of d,5/20/21 12:01,1,2298.892162,12137.265,0,6872.597656,2290.088867,0.62785399,1.215999961,1.875,170,12400,normally,
25277,RSA_015a,,Valid,5/20/21 12:05,1,2275.916793,12084.64937,0,6872.597656,2290.088867,0.62785399,1.269999981,2.057500124,165.5,12360,normally,
25278,RSA_015a,,Valid,5/20/21 12:09,1,2271.337549,12074.16249,0,6872.597656,2290.088867,0.62785399,1.318000078,2.200000048,162.5,12360,normally,
25279,RSA_015a,,Out of d,5/20/21 12:14,1,2283.788931,12102.67726,0,6872.597656,2290.088867,0.62785399,1.407999873,1.952499986,171,12390,normally,
25280,RSA_015a,,Valid,5/20/21 12:18,1,2275.956371,12084.74,0,6872.597656,2290.088867,0.62785399,1.315999985,2.039999962,170,12370,normally,
25281,RSA_015b,,Neglect,5/20/21 12:23,1,2283.809501,12102.72437,0,6872.597656,2290.088867,0.62785399,1.290000081,1.962499976,170.5,12380,normally,
25282,RSA_015b,,Unknow,5/20/21 12:27,1,2260.432075,12049.18799,0,6872.597656,2290.088867,0.62785399,1.328000069,2.015000105,168,12330,normally,
25283,RSA_015b,,Unknow,5/20/21 12:32,1,2281.897948,12098.34674,0,6872.597656,2290.088867,0.62785399,1.248000026,1.892500043,173,12370,normally,
25284,RSA_015b,,Unknow,5/20/21 12:36,1,2280.758146,12095.73649,0,6872.597656,2290.088867,0.62785399,1.262000084,2.144999981,161,12370,normally,
25285,RSA_015b,,Unknow,5/20/21 12:40,1,2291.045742,12119.29601,0,6872.597656,2290.088867,0.62785399,1.333999991,1.929999948,172,12400,normally,
25286,RSA_0116a,,Neglect,5/20/21 12:48,1,2296.370749,12131.49074,0,6872.597656,2290.088867,0.62785399,1.20599997,1.817500114,171,12390,normally,
25287,RSA_0116a,,Out of d,5/20/21 12:52,1,2283.735493,12102.55489,0,6872.597656,2290.088867,0.62785399,1.273999929,1.997499943,163.5,12370,normally,
25288,RSA_0116a,,Valid,5/20/21 12:56,1,2305.393108,12152.15275,0,6872.597656,2290.088867,0.62785399,1.194000006,1.902500033,173,12420,normally,
25289,RSA_0116a,,Out of d,5/20/21 13:01,1,2328.867846,12205.91198,0,6872.597656,2290.088867,0.62785399,1.282000065,2.100000143,168,12490,normally,
25290,RSA_0116a,,Valid,5/20/21 13:05,1,2304.746302,12150.6715,0,6872.597656,2290.088867,0.62785399,1.302000046,1.964999914,171,12430,normally,
25291,RSA_0116a,,Valid,5/20/21 13:09,1,2305.738728,12152.94425,0,6872.597656,2290.088867,0.62785399,1.353999972,1.955000043,173.5,12440,normally,
25292,RSA_016b,,Neglect,5/20/21 13:17,1,2303.937707,12148.81975,0,6872.597656,2290.088867,0.62785399,1.296000004,1.88499999,170.5,12420,normally,
25293,RSA_016b,,Unknow,5/20/21 13:21,1,2301.30909,12142.79998,0,6872.597656,2290.088867,0.62785399,1.25,2.050000191,168,12420,normally,
25294,RSA_016b,,Unknow,5/20/21 13:25,1,2323.199189,12192.93026,0,6872.597656,2290.088867,0.62785399,1.421999931,2.05250001,171,12490,normally,
25295,RSA_016b,,Unknow,5/20/21 13:30,1,2322.26374,12190.78799,0,6872.597656,2290.088867,0.62785399,1.338000059,2.105000019,168,12480,normally,
25296,ESL06b_01,,Neglect,5/20/21 13:36,1,2097.637582,11676.37413,0,6872.597656,2290.088867,0.62785399,1.503999949,2.1875,164.5,11980,normally,
25297,ESL06b_01,,Valid,5/20/21 13:40,1,1996.644503,11445.091,0,6872.597656,2290.088867,0.62785399,1.421999931,2.05250001,164,11730,normally,
25298,ESL06b_01,,Valid,5/20/21 13:44,1,1996.507827,11444.778,0,6872.597656,2290.088867,0.62785399,1.368000031,2.027499914,168,11730,normally,
25299,ESL06b_01,,Valid,5/20/21 13:48,1,1992.490733,11435.5785,0,6872.597656,2290.088867,0.62785399,1.424000025,2.049999952,169.5,11730,normally,
25300,RSA_017a,,Neglect,5/20/21 14:00,1,2199.544492,11909.75001,0,6872.597656,2290.088867,0.62785399,1.379999995,1.994999886,172,12200,normally,
25301,RSA_017a,,Out of d,5/20/21 14:04,1,2301.531794,12143.30999,0,6872.597656,2290.088867,0.62785399,1.307999969,1.900000095,172.5,12420,normally,
25302,RSA_017a,,Out of d,5/20/21 14:08,1,2323.950742,12194.65138,0,6872.597656,2290.088867,0.62785399,1.322000027,2.142499924,170.5,12490,normally,
25303,RSA_017a,,Valid,5/20/21 14:12,1,2316.163325,12176.8175,0,6872.597656,2290.088867,0.62785399,1.370000005,2.13499999,173,12480,normally,
25304,RSA_017a,,Valid,5/20/21 14:17,1,2310.85982,12164.672,0,6872.597656,2290.088867,0.62785399,1.385999918,1.970000029,176,12460,normally,
25305,RSA_017a,,Out of d,5/20/21 14:21,1,2331.657265,12212.3,0,6872.597656,2290.088867,0.62785399,1.338000059,1.949999928,175,12500,normally,
25306,RSA_017a,,Valid,5/20/21 14:25,1,2313.554905,12170.84399,0,6872.597656,2290.088867,0.62785399,1.371999979,2.027500153,176,12470,normally,
25307,RSA_017b,,Neglect,5/20/21 14:32,1,2312.256,12167.86938,0,6872.597656,2290.088867,0.62785399,1.360000014,2.007499933,173.5,12460,normally,
25308,RSA_017b,,Out of d,5/20/21 14:36,1,2311.403689,12165.91751,0,6872.597656,2290.088867,0.62785399,1.339999914,2.049999952,173.5,12460,normally,
25309,RSA_017b,,Out of d,5/20/21 14:41,1,2299.00602,12137.52575,0,6872.597656,2290.088867,0.62785399,1.312000036,2.13499999,175.5,12440,normally,
25310,RSA_017b,,Out of d,5/20/21 14:45,1,2291.52765,12120.39962,0,6872.597656,2290.088867,0.62785399,1.398000002,2.212500095,171.5,12430,normally,
25311,RSA_017b,,Out of d,5/20/21 14:49,1,2323.125232,12192.76089,0,6872.597656,2290.088867,0.62785399,1.461999893,2.092499971,178.5,12510,normally,
25312,RSA_017b,,Out of d,5/20/21 14:53,1,2294.625787,12127.49463,0,6872.597656,2290.088867,0.62785399,1.424000025,2.352499962,165.5,12440,normally,
25313,RSA_017b,,Out of d,5/20/21 14:58,1,2281.565756,12097.58599,0,6872.597656,2290.088867,0.62785399,1.493999958,2.255000114,172,12420,normally,
25314,RSA_017b,,Out of d,5/20/21 15:02,1,2318.500352,12182.1695,0,6872.597656,2290.088867,0.62785399,1.451999903,2.170000076,175.5,12500,normally,
25315,RSA_017b,,Neglect,5/20/21 15:07,1,2292.714461,12123.11752,0,6872.597656,2290.088867,0.62785399,1.503999949,2.169999838,172.5,12440,normally,
25316,RSA_017b,,Unknow,5/20/21 15:11,1,2324.873845,12196.76537,0,6872.597656,2290.088867,0.62785399,1.477999926,2.017500162,173.5,12500,normally,
25317,RSA_017b,,Unknow,5/20/21 15:15,1,2314.150518,12172.20799,0,6872.597656,2290.088867,0.62785399,1.384000063,2,176,12470,normally,
25318,RSA_017b,,Unknow,5/20/21 15:20,1,2313.516322,12170.75563,0,6872.597656,2290.088867,0.62785399,1.449999928,2.17750001,170.5,12480,normally,
25319,RSA_018a,,Neglect,5/20/21 15:27,1,2324.565832,12196.05999,0,6872.597656,2290.088867,0.62785399,1.450000048,2.117500067,176,12510,normally,
25320,RSA_018a,,Valid,5/20/21 15:32,1,2313.006836,12169.58886,0,6872.597656,2290.088867,0.62785399,1.546000123,2.147500038,173.5,12490,normally,
25321,RSA_018a,,Valid,5/20/21 15:36,1,2310.863203,12164.67975,0,6872.597656,2290.088867,0.62785399,1.417999983,2.11500001,178.5,12480,normally,
25322,RSA_018a,,Valid,5/20/21 15:40,1,2313.047615,12169.68225,0,6872.597656,2290.088867,0.62785399,1.463999987,2.105000019,179.5,12490,normally,
25323,RSA_018b,,Neglect,5/20/21 15:47,1,2309.427778,12161.3925,0,6872.597656,2290.088867,0.62785399,1.473999977,2.220000029,172.5,12480,normally,
25324,RSA_018b,,Out of d,5/20/21 15:51,1,2319.380395,12184.18488,0,6872.597656,2290.088867,0.62785399,1.444000006,1.982499957,178.5,12490,normally,
25325,RSA_018b,,Out of d,5/20/21 15:55,1,2304.687248,12150.53627,0,6872.597656,2290.088867,0.62785399,1.339999914,2.162499905,171,12450,normally,
25326,RSA_018b,,Out of d,5/20/21 15:59,1,2311.99274,12167.26649,0,6872.597656,2290.088867,0.62785399,1.373999953,2.027500153,178,12470,normally,
25327,RSA_018b,,Out of d,5/20/21 16:04,1,2305.650743,12152.74275,0,6872.597656,2290.088867,0.62785399,1.373999953,2.0625,173,12450,normally,
25328,RSA_018b,,Out of d,5/20/21 16:08,1,2297.573654,12134.2455,0,6872.597656,2290.088867,0.62785399,1.403999925,2.085000038,181,12450,normally,
25329,RSA_018b,,Out of d,5/20/21 16:12,1,2306.814563,12155.40801,0,6872.597656,2290.088867,0.62785399,1.516000032,2.099999905,174,12470,normally,
25330,RSA_018b,,Out of d,5/20/21 16:17,1,2282.013783,12098.61201,0,6872.597656,2290.088867,0.62785399,1.445999861,2.092499971,176,12410,normally,
25331,RSA_018b,,Neglect,5/20/21 16:26,1,2284.04771,12103.26989,0,6872.597656,2290.088867,0.62785399,1.34800005,2.1474998,175.5,12410,normally,
25332,RSA_019a,,Neglect,5/20/21 16:35,1,2321.425676,12188.86875,0,6872.597656,2290.088867,0.62785399,1.500000119,2.212499857,173,12510,normally,
25333,RSA_019a,,Unknow,5/20/21 16:39,1,2311.556728,12166.26799,0,6872.597656,2290.088867,0.62785399,1.332000017,2.100000143,177,12470,normally,
25334,RSA_019a,,Unknow,5/20/21 16:43,1,2328.707437,12205.54463,0,6872.597656,2290.088867,0.62785399,1.338000059,2.212499857,171.5,12510,normally,
25335,RSA_019a,,Unknow,5/20/21 16:48,1,2336.579778,12223.57299,0,6872.597656,2290.088867,0.62785399,1.388000011,2.055000067,178,12530,normally,
25336,RSA_019a,,Unknow,5/20/21 16:52,1,2337.046139,12224.641,0,6872.597656,2290.088867,0.62785399,1.365999937,2.065000057,178,12530,normally,
25337,RSA_019b,,Neglect,5/20/21 16:58,1,2307.450401,12156.86413,0,6872.597656,2290.088867,0.62785399,1.396000028,2.172499895,175.5,12470,normally,
25338,RSA_019b,,Unknow,5/20/21 17:02,1,2341.543228,12234.93973,0,6872.597656,2290.088867,0.62785399,1.384000063,2.015000105,179.5,12540,normally,
25339,RSA_019b,,Unknow,5/20/21 17:06,1,2308.767103,12159.8795,0,6872.597656,2290.088867,0.62785399,1.442000031,2.042500019,178,12470,normally,
25340,RSA_019b,,Unknow,5/20/21 17:11,1,2335.259586,12220.54964,0,6872.597656,2290.088867,0.62785399,1.363999963,2.162499905,175.5,12530,normally,
25341,RSA_019b,,Unknow,5/20/21 17:15,1,2338.107679,12227.07202,0,6872.597656,2290.088867,0.62785399,1.42599988,2.129999876,176,12540,normally,
25342,RSA_020a,,Neglect,5/20/21 17:20,1,2329.158832,12206.57837,0,6872.597656,2290.088867,0.62785399,1.424000025,2.252500057,170.5,12520,normally,
25343,RSA_020a,,Unknow,5/20/21 17:25,1,2325.605156,12198.44013,0,6872.597656,2290.088867,0.62785399,1.467999935,2.217499971,174.5,12520,normally,
25344,RSA_020a,,Unknow,5/20/21 17:29,1,2322.860666,12192.15501,0,6872.597656,2290.088867,0.62785399,1.387999892,2.032500029,180,12500,normally,
25345,RSA_020b,,Neglect,5/20/21 17:35,1,2309.722636,12162.06775,0,6872.597656,2290.088867,0.62785399,1.42599988,2.005000114,179.5,12470,normally,
25346,RSA_020b,,Out of d,5/20/21 17:39,1,2333.142199,12215.70063,0,6872.597656,2290.088867,0.62785399,1.299999952,2.092499971,173.5,12510,normally,
25347,RSA_020b,,Valid,5/20/21 17:43,1,2339.791498,12230.92812,0,6872.597656,2290.088867,0.62785399,1.430000067,2.05250001,177.5,12540,normally,
25348,RSA_020b,,Out of d,5/20/21 17:48,1,2316.681807,12178.00487,0,6872.597656,2290.088867,0.62785399,1.417999983,2.137500048,175.5,12490,normally,
25349,RSA_020b,,Valid,5/20/21 17:52,1,2340.531263,12232.62225,0,6872.597656,2290.088867,0.62785399,1.396000028,2.157500029,173,12540,normally,
25350,RSA_020b,,Valid,5/20/21 17:56,1,2335.476325,12221.04599,0,6872.597656,2290.088867,0.62785399,1.381999969,2.070000172,179,12530,normally,
25351,RSA_021a,,Neglect,5/20/21 18:02,1,2312.777808,12169.06437,0,6872.597656,2290.088867,0.62785399,1.356000066,2.147500038,177.5,12480,normally,
25352,RSA_021a,,Unknow,5/20/21 18:07,1,2336.029363,12222.31249,0,6872.597656,2290.088867,0.62785399,1.429999948,2.307500124,170,12540,normally,
25353,RSA_021a,,Unknow,5/20/21 18:11,1,2320.89376,12187.65062,0,6872.597656,2290.088867,0.62785399,1.368000031,2.137500048,172.5,12490,normally,
25354,RSA_021a,,Unknow,5/20/21 18:15,1,2317.944755,12180.89714,0,6872.597656,2290.088867,0.62785399,1.463999987,2.172499895,175.5,12500,normally,
25355,RSA_021b,,Neglect,5/20/21 18:23,1,2321.428238,12188.87462,0,6872.597656,2290.088867,0.62785399,1.388000011,2.137500048,176.5,12500,normally,
25356,RSA_021b,,Valid,5/20/21 18:27,1,2332.564003,12214.37651,0,6872.597656,2290.088867,0.62785399,1.395999908,1.962499976,182,12520,normally,
25357,RSA_021b,,Valid,5/20/21 18:32,1,2328.609893,12205.32125,0,6872.597656,2290.088867,0.62785399,1.330000043,1.962499976,179,12500,normally,
25358,RSA_021b,,Out of d,5/20/21 18:36,1,2341.811022,12235.55301,0,6872.597656,2290.088867,0.62785399,1.307999969,1.909999967,183,12530,normally,
25359,RSA_021b,,Out of d,5/20/21 18:40,1,2321.511313,12189.06487,0,6872.597656,2290.088867,0.62785399,1.272000074,2.0625,174.5,12480,normally,
25360,RSA_021b,,Valid,5/20/21 18:45,1,2332.01205,12213.11249,0,6872.597656,2290.088867,0.62785399,1.368000031,2.025000095,175,12510,normally,
25361,RSA_022a,,Neglect,5/20/21 18:51,1,2325.83587,12198.96849,0,6872.597656,2290.088867,0.62785399,1.284000039,2.150000095,169.5,12490,normally,
25362,RSA_022a,,Unknow,5/20/21 18:55,1,2336.796585,12224.0695,0,6872.597656,2290.088867,0.62785399,1.313999891,2.087500095,174,12520,normally,
25363,RSA_022a,,Unknow,5/20/21 18:59,1,2332.484744,12214.195,0,6872.597656,2290.088867,0.62785399,1.419999957,2.095000029,174,12520,normally,
25364,esl06b_01,,Neglect,5/20/21 19:08,1,2099.736846,11681.18163,0,6872.597656,2290.088867,0.62785399,1.398000002,2.267499924,168.5,11990,normally,
25365,esl06b_01,,Unknow,5/20/21 19:12,1,2001.074134,11455.23525,0,6872.597656,2290.088867,0.62785399,1.422000051,2.142499924,171,11760,normally,
25366,esl06b_01,,Unknow,5/20/21 19:16,1,1979.501608,11405.83225,0,6872.597656,2290.088867,0.62785399,1.424000025,2.164999962,169.5,11710,normally,
25367,esl06b_01,,Unknow,5/20/21 19:20,1,1995.453173,11442.36275,0,6872.597656,2290.088867,0.62785399,1.424000025,2.132499933,173,11750,normally,
