ID,Sample name,Sample no,Type,Analysis time,Spl volume(ml),Analysis result,Area net,Temperature(C),a,b,r,Bl before,Bl after,Time int,Area gross,Int State ,Analyzer
30359,ESL_08b_24,,Valid,11/9/21 10:57,1.4,2671.333513,15437.22525,0,6872.597656,2290.088867,0.62785399,2.046000004,2.957499981,157,15830,normally,
30360,ESL_08b_24,,Valid,11/9/21 11:01,1.4,2673.75439,15444.98688,0,6872.597656,2290.088867,0.62785399,1.969999909,2.82249999,156.5,15820,normally,
30361,ESL_08b_24,,Neglect,11/9/21 11:06,1.2,2328.526668,13271.63725,0,6872.597656,2290.088867,0.62785399,1.963999987,2.674999952,154.5,13630,normally,
30362,ESL_08b_24,,Unknow,11/9/21 11:10,1.2,2324.161888,13259.64238,0,6872.597656,2290.088867,0.62785399,1.832000136,2.587499857,149.5,13590,normally,
30363,ESL_08b_24,,Unknow,11/9/21 11:14,1.2,2325.960215,13264.58437,0,6872.597656,2290.088867,0.62785399,1.710000038,2.502500057,154.5,13590,normally,
30364,ESL_08b_24,,Neglect,11/9/21 11:17,1,1836.548966,11078.458,0,6872.597656,2290.088867,0.62785399,1.772000074,2.539999962,144.5,11390,normally,
30365,ESL_08b_24,,Unknow,11/9/21 11:21,1,1841.123573,11088.93425,0,6872.597656,2290.088867,0.62785399,1.702000022,2.464999914,144.5,11390,normally,
30366,ESL_08b_24,,Unknow,11/9/21 11:25,1,1837.284529,11080.1425,0,6872.597656,2290.088867,0.62785399,1.670000076,2.412499905,142,11370,normally,
30367,ESL_08b_24,,Single m,11/9/21 11:28,1,1837.748481,11081.20499,0,6872.597656,2290.088867,0.62785399,1.726000071,2.542500019,140,11380,normally,
30368,ESL_08b_24,,Neglect,11/9/21 11:36,0.8,1113.712697,8912.998495,0,6872.597656,2290.088867,0.62785399,1.675999999,2.367500067,138,9192,normally,
30369,ESL_08b_24,,Unknow,11/9/21 11:40,0.8,1100.34545,8888.508748,0,6872.597656,2290.088867,0.62785399,1.713999987,2.335000038,142.5,9177,normally,
30370,ESL_08b_24,,Unknow,11/9/21 11:44,0.8,1135.097238,8952.176494,0,6872.597656,2290.088867,0.62785399,1.828000069,2.542500019,134,9245,normally,
30371,ESL_08b_24,,Unknow,11/9/21 11:47,0.8,1138.857729,8959.065981,0,6872.597656,2290.088867,0.62785399,1.888000131,2.537500143,136,9260,normally,
30372,ESL_08b_24,,Unknow,11/9/21 11:51,0.8,1140.425842,8961.938876,0,6872.597656,2290.088867,0.62785399,1.863999963,2.532500029,136.5,9262,normally,
30373,ESL_08b_24,,Single m,11/9/21 11:54,0.8,1133.069202,8948.460989,0,6872.597656,2290.088867,0.62785399,1.784000039,2.557500124,132,9235,normally,
30374,ESL_08b_24,,Neglect,11/9/21 12:01,0.8,1136.169316,8954.140617,0,6872.597656,2290.088867,0.62785399,1.860000014,2.577500105,136.5,9257,normally,
30375,ESL_08b_24,,Out of d,11/9/21 12:04,0.8,1139.027218,8959.376497,0,6872.597656,2290.088867,0.62785399,1.84799993,2.630000114,136.5,9265,normally,
30376,ESL_08b_24,,Valid,11/9/21 12:08,0.8,1134.652452,8951.361615,0,6872.597656,2290.088867,0.62785399,1.79400003,2.557500124,134.5,9244,normally,
30377,ESL_08b_24,,Valid,11/9/21 12:11,0.8,1131.73001,8946.007493,0,6872.597656,2290.088867,0.62785399,1.786000013,2.525000095,135,9237,normally,
30378,ESL_08b_24,,Out of d,11/9/21 12:15,0.8,1124.147074,8932.115016,0,6872.597656,2290.088867,0.62785399,1.721999884,2.379999876,135,9209,normally,
30379,ESL_08b_24,,Valid,11/9/21 12:18,0.8,1130.663939,8944.054375,0,6872.597656,2290.088867,0.62785399,1.679999948,2.512500048,134.5,9226,normally,
30380,ESL_08b_24,,Neglect,11/9/21 12:23,0.6,-85.83293416,6754.658628,0,6872.597656,2290.088867,0.62785399,1.715999961,2.44749999,126.5,7018,normally,
30381,ESL_08b_24,,Out of d,11/9/21 12:26,0.6,-99.74496095,6735.542761,0,6872.597656,2290.088867,0.62785399,1.667999864,2.414999962,131.5,7004,normally,
30382,ESL_08b_24,,Out of d,11/9/21 12:30,0.6,-108.2936726,6723.796376,0,6872.597656,2290.088867,0.62785399,1.643999815,2.507500172,121.5,6976,normally,
30383,ESL_08b_24,,Out of d,11/9/21 12:33,0.6,-106.127003,6726.773495,0,6872.597656,2290.088867,0.62785399,1.758000016,2.440000057,123.5,6986,normally,
30384,ESL_08b_24,,Out of d,11/9/21 12:36,0.6,-138.5437639,6682.231138,0,6872.597656,2290.088867,0.62785399,1.655999899,2.422499895,121.5,6930,normally,
30385,ESL_08b_24,,Out of d,11/9/21 12:39,0.6,-154.2073776,6660.708497,0,6872.597656,2290.088867,0.62785399,1.621999979,2.305000067,129,6914,normally,
30386,ESL_08b_24,,Out of d,11/9/21 12:43,0.6,-96.50109807,6740.000002,0,6872.597656,2290.088867,0.62785399,1.684000015,2.299999952,125,6989,normally,
30387,ESL_08b_24,,Out of d,11/9/21 12:46,0.6,-116.6285895,6712.343756,0,6872.597656,2290.088867,0.62785399,1.674000025,2.432499886,125,6969,normally,
30388,ESL_08b_24,,Neglect,11/9/21 12:50,0.6,-95.6085738,6741.226378,0,6872.597656,2290.088867,0.62785399,1.747999907,2.387500048,129.5,7009,normally,
30389,ESL_08b_24,,Unknow,11/9/21 12:53,0.6,-94.39255753,6742.897249,0,6872.597656,2290.088867,0.62785399,1.736000061,2.424999952,125.5,7004,normally,
30390,RSA_111A,,Neglect,11/9/21 12:59,1,2125.977476,11741.27501,0,6872.597656,2290.088867,0.62785399,1.779999971,2.487499952,140,12040,normally,
30391,RSA_111A,,Unknow,11/9/21 13:03,1,2284.549863,12104.41986,0,6872.597656,2290.088867,0.62785399,1.558000088,2.367500067,145.5,12390,normally,
30392,RSA_111A,,Unknow,11/9/21 13:07,1,2254.792076,12036.27189,0,6872.597656,2290.088867,0.62785399,1.7299999,2.392499924,142.5,12330,normally,
30393,RSA_111A,,Unknow,11/9/21 13:10,1,2243.028609,12009.3325,0,6872.597656,2290.088867,0.62785399,1.600000024,2.684999943,131,12290,normally,
30394,RSA_111A,,Unknow,11/9/21 13:14,1,2251.883069,12029.61,0,6872.597656,2290.088867,0.62785399,1.70599997,2.50999999,142.5,12330,normally,
30395,RSA_111A,,Unknow,11/9/21 13:18,1,2299.554804,12138.78251,0,6872.597656,2290.088867,0.62785399,1.669999838,2.57249999,142,12440,normally,
30396,RSA_111A,,Unknow,11/9/21 13:21,1,2302.995173,12146.66126,0,6872.597656,2290.088867,0.62785399,1.75,2.492499828,143,12450,normally,
30397,RSA_111B,,Neglect,11/9/21 13:29,1,2275.184568,12082.97251,0,6872.597656,2290.088867,0.62785399,1.719999909,2.63499999,141,12390,normally,
30398,RSA_111B,,Valid,11/9/21 13:33,1,2254.927278,12036.58151,0,6872.597656,2290.088867,0.62785399,1.755999923,2.517499924,142,12340,normally,
30399,RSA_111B,,Valid,11/9/21 13:37,1,2252.736971,12031.56551,0,6872.597656,2290.088867,0.62785399,1.731999993,2.689999819,139.5,12340,normally,
30400,RSA_111B,,Out of d,11/9/21 13:41,1,2240.82455,12004.28501,0,6872.597656,2290.088867,0.62785399,1.719999909,2.444999933,142,12300,normally,
30401,RSA_111B,,Valid,11/9/21 13:44,1,2250.641529,12026.76677,0,6872.597656,2290.088867,0.62785399,1.721999884,2.474999905,144.5,12330,normally,
30402,RSA_111B,,Neglect,11/9/21 14:04,1,2243.513844,12010.44373,0,6872.597656,2290.088867,0.62785399,1.7700001,2.505000114,149.5,12330,normally,
30403,RSA_111B,,Valid,11/9/21 14:07,1,2239.739438,12001.80001,0,6872.597656,2290.088867,0.62785399,1.719999909,2.539999962,140,12300,normally,
30404,RSA_111B,,Valid,11/9/21 14:11,1,2241.82511,12006.57638,0,6872.597656,2290.088867,0.62785399,1.621999979,2.412499905,140.5,12290,normally,
30405,RSA_111B,,Valid,11/9/21 14:15,1,2240.326096,12003.14351,0,6872.597656,2290.088867,0.62785399,1.628000021,2.369999886,143.5,12290,normally,
30406,RSA_112A,,Neglect,11/9/21 14:20,1,2178.862321,11862.386,0,6872.597656,2290.088867,0.62785399,1.536000013,2.279999971,145.5,12140,normally,
30407,RSA_112A,,Valid,11/9/21 14:24,1,2131.602639,11754.15713,0,6872.597656,2290.088867,0.62785399,1.571999907,2.272500038,143.5,12030,normally,
30408,RSA_112A,,Valid,11/9/21 14:27,1,2132.066754,11755.21999,0,6872.597656,2290.088867,0.62785399,1.539999962,2.380000114,155.5,12060,normally,
30409,RSA_112A,,Out of d,11/9/21 14:31,1,2121.348776,11730.67487,0,6872.597656,2290.088867,0.62785399,1.572000146,2.432499886,144.5,12020,normally,
30410,RSA_112A,,Valid,11/9/21 14:35,1,2129.763787,11749.94599,0,6872.597656,2290.088867,0.62785399,1.514000058,2.30250001,152,12040,normally,
30411,RSA_112A,,Neglect,11/9/21 14:39,1,2115.070915,11716.29801,0,6872.597656,2290.088867,0.62785399,1.497999907,2.329999924,143,11990,normally,
30412,RSA_112A,,Out of d,11/9/21 14:43,1,2125.042904,11739.13475,0,6872.597656,2290.088867,0.62785399,1.494000077,2.254999876,144.5,12010,normally,
30413,RSA_112A,,Out of d,11/9/21 14:47,1,2111.6765,11708.5245,0,6872.597656,2290.088867,0.62785399,1.421999931,2.367500067,138,11970,normally,
30414,RSA_112A,,Out of d,11/9/21 14:51,1,2116.282218,11719.072,0,6872.597656,2290.088867,0.62785399,1.498000026,2.329999924,152,12010,normally,
30415,RSA_112A,,Out of d,11/9/21 14:54,1,2131.443193,11753.79198,0,6872.597656,2290.088867,0.62785399,1.522000074,2.350000143,153,12050,normally,
30416,RSA_112A,,Valid,11/9/21 14:58,1,2118.35888,11723.82774,0,6872.597656,2290.088867,0.62785399,1.516000032,2.377500057,147,12010,normally,
30417,RSA_112A,,Valid,11/9/21 15:02,1,2123.117977,11734.7265,0,6872.597656,2290.088867,0.62785399,1.508000016,2.25,146.5,12010,normally,
30418,RSA_112A,,Valid,11/9/21 15:06,1,2119.515606,11726.47675,0,6872.597656,2290.088867,0.62785399,1.518000126,2.307499886,143,12000,normally,
30419,RSA_112B,,Neglect,11/9/21 15:12,1,2210.928056,11935.81938,0,6872.597656,2290.088867,0.62785399,1.526000023,2.462499857,142.5,12220,normally,
30420,RSA_112B,,Valid,11/9/21 15:16,1,2269.344288,12069.59775,0,6872.597656,2290.088867,0.62785399,1.546000004,2.335000038,144.5,12350,normally,
30421,RSA_112B,,Valid,11/9/21 15:19,1,2267.51019,12065.3975,0,6872.597656,2290.088867,0.62785399,1.529999971,2.565000057,139,12350,normally,
30422,RSA_112B,,Out of d,11/9/21 15:23,1,2280.819448,12095.87688,0,6872.597656,2290.088867,0.62785399,1.659999847,2.272500038,144.5,12380,normally,
30423,RSA_112B,,Out of d,11/9/21 15:27,1,2273.47896,12079.06651,0,6872.597656,2290.088867,0.62785399,1.54399991,2.527499914,138,12360,normally,
30424,RSA_112B,,Valid,11/9/21 15:30,1,2266.362636,12062.7695,0,6872.597656,2290.088867,0.62785399,1.60800004,2.50999999,139.5,12350,normally,
30425,RSA_112B,,Neglect,11/9/21 15:34,1,2268.639788,12067.98438,0,6872.597656,2290.088867,0.62785399,1.669999838,2.577500105,137.5,12360,normally,
30426,RSA_112B,,Valid,11/9/21 15:38,1,2269.183162,12069.22875,0,6872.597656,2290.088867,0.62785399,1.675999999,2.404999971,142.5,12360,normally,
30427,RSA_112B,,Valid,11/9/21 15:42,1,2267.896755,12066.28277,0,6872.597656,2290.088867,0.62785399,1.651999831,2.444999933,138.5,12350,normally,
30428,RSA_112B,,Out of d,11/9/21 15:45,1,2275.59045,12083.90201,0,6872.597656,2290.088867,0.62785399,1.651999831,2.480000019,153,12400,normally,
30429,RSA_112B,,Out of d,11/9/21 15:49,1,2262.252962,12053.35798,0,6872.597656,2290.088867,0.62785399,1.65200007,2.520000219,147,12360,normally,
30430,RSA_112B,,Valid,11/9/21 15:53,1,2268.912105,12068.60801,0,6872.597656,2290.088867,0.62785399,1.68599987,2.5,144,12370,normally,
30431,RSA_113A,,Neglect,11/9/21 15:59,1,2274.022826,12080.31201,0,6872.597656,2290.088867,0.62785399,1.648000002,2.689999819,152,12410,normally,
30432,RSA_113A,,Out of d,11/9/21 16:03,1,2282.03583,12098.6625,0,6872.597656,2290.088867,0.62785399,1.627999902,2.450000048,162.5,12430,normally,
30433,RSA_113A,,Valid,11/9/21 16:07,1,2272.18359,12076.1,0,6872.597656,2290.088867,0.62785399,1.75,2.49000001,157.5,12410,normally,
30434,RSA_113A,,Valid,11/9/21 16:11,1,2275.933441,12084.68749,0,6872.597656,2290.088867,0.62785399,1.720000029,2.617500067,150,12410,normally,
30435,RSA_113A,,Valid,11/9/21 16:15,1,2273.744662,12079.67499,0,6872.597656,2290.088867,0.62785399,1.7900002,2.734999895,146,12410,normally,
30436,RSA_113B,,Neglect,11/9/21 16:19,1,2270.61597,12072.51001,0,6872.597656,2290.088867,0.62785399,1.805999994,2.649999857,142.5,12390,normally,
30437,RSA_113B,,Unknow,11/9/21 16:23,1,2263.649694,12056.55662,0,6872.597656,2290.088867,0.62785399,1.674000025,2.387500048,144.5,12350,normally,
30438,RSA_113B,,Unknow,11/9/21 16:27,1,2268.436468,12067.51876,0,6872.597656,2290.088867,0.62785399,1.610000014,2.494999886,142.5,12360,normally,
30439,RSA_114A,,Neglect,11/9/21 16:32,1,2263.972502,12057.29588,0,6872.597656,2290.088867,0.62785399,1.661999941,2.417500019,143.5,12350,normally,
30440,RSA_114A,,Unknow,11/9/21 16:35,1,2257.892118,12043.37126,0,6872.597656,2290.088867,0.62785399,1.679999948,2.527499914,141,12340,normally,
30441,RSA_114A,,Unknow,11/9/21 16:39,1,2256.861918,12041.01201,0,6872.597656,2290.088867,0.62785399,1.773999929,2.517499924,144,12350,normally,
30442,RSA_114B,,Neglect,11/9/21 16:44,1,2245.018265,12013.88899,0,6872.597656,2290.088867,0.62785399,1.731999993,2.610000134,141,12320,normally,
30443,RSA_114B,,Unknow,11/9/21 16:48,1,2237.549008,11996.78373,0,6872.597656,2290.088867,0.62785399,1.830000162,2.567500114,147,12320,normally,
30444,RSA_114B,,Unknow,11/9/21 16:52,1,2235.768186,11992.70549,0,6872.597656,2290.088867,0.62785399,1.804000139,2.542500019,146,12310,normally,
30445,ESL_08b_24,,Neglect,11/9/21 16:59,1.4,2814.373889,15895.83049,0,6872.597656,2290.088867,0.62785399,1.798000097,2.5,155.5,16230,normally,
30446,ESL_08b_24,,Valid,11/9/21 17:03,1.4,2703.592325,15540.65101,0,6872.597656,2290.088867,0.62785399,1.655999899,2.579999924,155.5,15870,normally,
30447,ESL_08b_24,,Valid,11/9/21 17:07,1.4,2705.794978,15547.71299,0,6872.597656,2290.088867,0.62785399,1.807999969,2.817500114,148,15890,normally,
30448,ESL_08b_24,,Valid,11/9/21 17:11,1.4,2709.023134,15558.06287,0,6872.597656,2290.088867,0.62785399,1.848000169,2.737499952,153.5,15910,normally,
30449,ESL_08b_24,,Neglect,11/9/21 17:15,1.2,2358.8087,13354.85551,0,6872.597656,2290.088867,0.62785399,1.813999891,2.625,151,13690,normally,
30450,ESL_08b_24,,Unknow,11/9/21 17:19,1.2,2357.565836,13351.43999,0,6872.597656,2290.088867,0.62785399,1.810000062,2.630000114,148,13680,normally,
30451,ESL_08b_24,,Unknow,11/9/21 17:23,1.2,2354.333611,13342.55749,0,6872.597656,2290.088867,0.62785399,1.7700001,2.482500076,154,13670,normally,
30452,ESL_08b_24,,Neglect,11/9/21 17:26,1,1865.166633,11143.995,0,6872.597656,2290.088867,0.62785399,1.804000139,2.567499876,140,11450,normally,
30453,ESL_08b_24,,Unknow,11/9/21 17:30,1,1859.777812,11131.65412,0,6872.597656,2290.088867,0.62785399,1.792000055,2.417500019,146.5,11440,normally,
30454,ESL_08b_24,,Unknow,11/9/21 17:34,1,1859.729724,11131.54399,0,6872.597656,2290.088867,0.62785399,1.778000116,2.644999981,144,11450,normally,
30455,DI,,Neglect,11/9/21 17:40,1.5,-719.457276,4401.166009,0,6872.597656,2290.088867,0.62785399,1.868000031,2.732499838,136,4714,normally,
30456,DI,,Neglect,11/9/21 17:46,1.5,-1869.876682,449.3219974,0,6872.597656,2290.088867,0.62785399,1.802000046,2.49000001,93,648.9,normally,
30457,DI,,Single m,11/9/21 17:48,1.5,-1979.082778,74.18450038,0,6872.597656,2290.088867,0.62785399,1.758000016,8.039999962,34.5,243.2,normally,
