DateTime,time,partial_pressure_co2_ssw,partial_pressure_co2_atm,pco2_co2flux,gas_stream_pressure,met_salsurf,sea_surface_temperature,zero_a2d,deployment,measured_water_co2,current_a2d,lat,lon,relative_humidity,air_temperature,humidity_temperature,humidity,salcnsm1,salcnsm2,Sal,wind10m,do,pco2_corr,pco2air_corr,pco2_corr_interp,Sal_interp,sea_surface_temperature_interp,do_interp,wind10m_interp,partial_pressure_co2_atm_interp,measured_water_co2_interp,pH2O,xCO2dry_water,xCO2dry_air,xCO2dry_air_corr,xCO2dry_air_corr2,pCO2_air_wet_corr2,npCO2
30-Apr-2021,3828773795.31503,355.140843576622,415.881245337232,NaN,1020.56944444444,32.7656780349588,8.32538973963432,44163.4907407407,14,351.163610246446,41591.1759259259,40.132833,-70.778,87.5276509275843,11.5449486922685,17.4825928211212,11.5192592762135,NaN,32.7651228274446,32.7651228274446,9.91911578647368,NaN,NaN,NaN,NaN,32.7651228274446,8.32538973963432,NaN,9.55899551840625,415.881245337232,351.163610246446,0.010622598530095,NaN,417.617762126964,NaN,416.851547402194,415.118206492023,NaN
01-May-2021,3828860481.84152,351.333158252253,419.454290660739,NaN,1021.40740740741,32.7850242746493,8.13102247140284,44167.5740740741,14,347.049735415423,41617.4407407407,40.132833,-70.778,74.9886508318687,8.6248258127155,17.2906484630373,11.3854860473562,NaN,32.7840714791327,32.7840714791327,10.3972255352526,NaN,NaN,NaN,NaN,32.7840714791327,8.13102247140284,NaN,10.4560716505229,419.454290660739,347.049735415423,0.0104825098370821,NaN,420.793076968687,NaN,420.026862243917,418.690516993345,NaN
02-May-2021,3828946994.99399,350.909617409332,418.743499264446,NaN,1023.26388888889,32.7925162204321,8.22382599785042,44165.1111111111,14,346.071944201434,41615.8888888889,40.132833,-70.778,82.6773151147323,10.7875748145723,17.3533335615087,11.456435084343,NaN,32.7926433706673,32.7926433706673,8.20169218876316,NaN,NaN,NaN,NaN,32.7926433706673,8.22382599785042,NaN,7.92366458608333,418.743499264446,346.071944201434,0.0105485700451362,NaN,419.33937325244,NaN,418.57315852767,417.978375386098,NaN
03-May-2021,3829033394.83541,352.469165647685,417.859128655438,NaN,1026.70833333333,32.8073191563464,8.70527968937476,44171.462962963,14,346.620601088912,41608.1898148148,40.132833,-70.778,89.9787214668444,11.1216705732409,17.7362963711774,11.8186573540723,NaN,32.8071238062536,32.8071238062536,4.27138329103158,NaN,NaN,NaN,NaN,32.8071238062536,8.70527968937476,NaN,4.88395722031667,417.859128655438,346.620601088912,0.0109024399527486,NaN,417.182354997545,NaN,416.416140272775,417.091674015663,NaN
04-May-2021,3829119794.67709,351.637669915166,418.216634339276,NaN,1028.21296296296,32.695816865241,9.07205939778996,44184.2037037037,14,345.043286924009,41625.3935185185,40.132833,-70.778,97.4636018203405,11.0322604830857,18.0674074844078,12.0906018018723,NaN,32.6930877359169,32.6930877359169,6.45521799255294,NaN,NaN,NaN,NaN,32.6930877359169,9.07205939778996,NaN,6.05027987890455,418.216634339276,345.043286924009,0.0111801681929193,NaN,417.030204233311,NaN,416.263989508541,417.448247548958,NaN
05-May-2021,3829206194.51623,337.567741014112,416.760016629965,NaN,1027.51388888889,32.7589506206911,8.86699616847124,44182.3888888889,14,331.538795753762,41709.3240740741,40.132833,-70.778,97.9512030813483,9.74436674699043,17.8907406153502,11.9511573623728,NaN,32.7708650048683,32.7708650048683,4.98156838419,NaN,NaN,NaN,NaN,32.7711145585872,8.86699616847124,NaN,4.81535560220833,416.760016629965,331.538795753762,0.0110268020153865,NaN,415.8101995993,NaN,415.04398487453,415.992053028856,NaN
06-May-2021,3829292594.35518,338.952235800752,419.266915256908,NaN,1027.27777777778,32.7667863338676,9.03656953743434,44185.9444444444,14,333.047732035319,41703.9444444444,40.132833,-70.778,89.2558845252603,9.84030905602756,18.0018516823098,12.064074004138,NaN,32.7672847151056,32.7672847151056,6.14680068799,NaN,NaN,NaN,NaN,32.7673615671026,9.03656953743434,NaN,6.02619194425,419.266915256908,333.047732035319,0.0111472992144559,NaN,418.45605291833,NaN,417.68983819356,418.49921558889,NaN
