42.431,17.375,12.694,17.764,278.73,2.5617,2.5,1.109,32.55,113.34
42.408,17.346,13.669,17.578,279.62,3.5364,3.5,0.86578,32.555,113.64
42.4,17.337,14.658,17.483,282.62,4.5258,4.5,1.0467,32.554,114.84
42.397,17.33,15.712,17.442,284,5.5791,5.5,1.0952,32.557,115.39
42.401,17.328,16.711,17.422,283.3,6.5784,6.5,1.0463,32.561,115.1
42.404,17.325,17.698,17.409,282.28,7.5658,7.5,1.0309,32.566,114.69
42.41,17.323,18.686,17.401,283.01,8.554,8.5,0.94977,32.573,114.98
42.412,17.316,19.726,17.391,282.1,9.5933,9.5,1.0291,32.58,114.6
42.438,17.327,20.758,17.381,282.5,10.626,10.5,1.147,32.592,114.8
42.538,17.381,21.771,17.381,283.49,11.639,11.5,0.97983,32.634,115.35
42.637,17.441,22.776,17.413,283.3,12.643,12.5,0.8991,32.671,115.43
42.718,17.497,23.741,17.466,282.35,13.608,13.5,0.93729,32.695,115.18
42.793,17.55,24.739,17.516,282.8,14.607,14.5,1.0378,32.716,115.5
42.916,17.62,25.74,17.564,283.92,15.608,15.5,1.0688,32.764,116.15
43.01,17.643,26.74,17.617,283.13,16.608,16.5,1.0493,32.825,115.92
42.96,17.579,27.742,17.659,281.59,17.609,17.5,1.0777,32.834,115.15
42.895,17.503,28.72,17.646,281.14,18.587,18.5,1.1328,32.839,114.8
43.025,17.54,29.775,17.589,280.87,19.642,19.5,1.0788,32.92,114.83
43.589,17.863,30.843,17.573,279.8,20.711,20.5,0.91138,33.138,115.25
43.993,18.169,31.806,17.76,280.01,21.673,21.5,0.82838,33.232,116.08
42.912,17.375,32.762,18.058,276.46,22.629,22.5,0.97885,32.956,112.7
41.993,16.554,33.823,17.758,270.99,23.691,23.5,1.111,32.832,108.64
41.775,16.324,34.876,17.017,273.32,24.744,24.5,1.0955,32.829,109.07
41.78,16.317,35.829,16.562,276.6,25.697,25.5,1.0704,32.839,110.37
41.694,16.227,36.821,16.426,277.64,26.689,26.5,1.0302,32.837,110.59
41.337,15.907,37.862,16.33,278.25,27.729,27.5,1.0559,32.787,110.1
40.852,15.456,38.87,16.136,278.19,28.738,28.5,1.0376,32.729,109.06
40.545,15.144,39.848,15.741,277.03,29.715,29.5,0.91212,32.714,107.92
40.362,14.935,40.869,15.355,278.61,30.737,30.5,0.92944,32.722,108.09
40.164,14.688,41.875,15.109,278.66,31.742,31.5,1.08,32.75,107.59
39.951,14.435,42.867,14.927,277.35,32.735,32.5,1.1539,32.77,106.55
39.808,14.246,43.892,14.684,276.08,33.76,33.5,1.1571,32.799,105.67
39.737,14.106,44.903,14.463,274.69,34.771,34.5,1.1426,32.852,104.88
39.684,13.989,45.893,14.285,275.62,35.76,35.5,1.0972,32.903,105.01
39.738,13.981,46.92,14.14,273.82,36.788,36.5,1.0538,32.959,104.34
39.734,13.959,47.933,14.067,274.05,37.8,37.5,0.95234,32.973,104.4
39.545,13.763,48.934,14.038,272.93,38.802,38.5,0.97135,32.965,103.55
39.328,13.524,49.956,13.918,272.7,39.824,39.5,1.0205,32.97,102.96
39.184,13.375,50.892,13.738,271.64,40.76,40.5,1.1396,32.963,102.24
38.817,13.14,51.961,13.556,270.4,41.828,41.5,1.2496,32.821,101.19
38.852,13.025,53.006,13.387,269.47,42.874,42.5,1.0797,32.952,100.68
38.828,12.988,53.992,13.171,269.56,43.86,43.5,0.91462,32.962,100.64
38.768,12.9,55.031,13.078,268.99,44.898,44.5,0.91674,32.981,100.26
38.725,12.805,55.979,13.016,269.93,45.846,45.5,1.0276,33.023,100.44
38.617,12.676,56.954,12.929,268.02,46.821,46.5,1.1744,33.033,99.464
38.516,12.552,58.004,12.829,268.12,47.872,47.5,1.1255,33.044,99.25
38.318,12.276,59.009,12.695,267.8,48.877,48.5,1.0348,33.097,98.592
38.234,12.125,60.015,12.481,264.96,49.882,49.5,0.99997,33.15,97.266
38.297,12.161,61.045,12.27,262.42,50.912,50.5,0.91781,33.179,96.427
38.36,12.199,62.073,12.224,262.67,51.94,51.5,1.0402,33.204,96.612
38.439,12.249,63.08,12.243,262.87,52.948,52.5,1.1815,33.236,96.805
38.475,12.279,64.057,12.275,262.16,53.924,53.5,1.0732,33.244,96.608
38.509,12.306,65.059,12.311,261.42,54.927,54.5,1.0703,33.252,96.397
38.538,12.325,66.095,12.338,261.06,55.963,55.5,1.0589,33.263,96.309
38.621,12.389,67.112,12.357,259.79,56.979,56.5,0.99945,33.285,95.983
38.89,12.557,68.143,12.401,259.94,58.01,57.5,1.0391,33.394,96.442
40.452,13.644,69.144,12.533,259.61,59.011,58.5,0.82273,33.906,98.831
41.333,14.356,70.092,13.256,259.31,59.959,59.5,0.94584,34.095,100.27
41.949,14.778,71.146,14.016,256.99,61.013,60.5,1.0949,34.288,100.34
42.582,15.249,72.13,14.443,254.99,61.997,61.5,1.1091,34.449,100.61
43.372,15.764,73.145,14.918,253.73,63.013,62.5,1.0606,34.707,101.3
44.442,16.497,74.181,15.483,251.23,64.049,63.5,0.8729,35.014,101.94
44.642,16.645,75.145,16.142,249.31,65.013,64.5,0.97652,35.06,101.48
44.639,16.64,76.17,16.475,245.25,66.037,65.5,1.1308,35.061,99.821
44.496,16.524,77.187,16.573,243.53,67.054,66.5,1.0385,35.037,98.884
44.544,16.525,78.177,16.541,242.62,68.045,67.5,1.0946,35.078,98.542
45.017,16.837,79.179,16.499,243.58,69.047,68.5,0.98421,35.22,99.616
44.776,16.605,80.209,16.662,243.17,70.076,69.5,0.95375,35.211,99
44.522,16.302,81.268,16.644,237.88,71.135,70.5,1.021,35.254,96.3
44.5,16.255,82.261,16.417,232.68,72.129,71.5,0.97923,35.276,94.12
44.526,16.262,83.246,16.294,230.45,73.113,72.5,1.0818,35.293,93.242
44.648,16.34,84.217,16.267,229.26,74.085,73.5,1.1321,35.331,92.921
44.57,16.263,85.257,16.298,229.9,75.125,74.5,1.0617,35.33,93.041
44.46,16.052,86.307,16.288,228.44,76.174,75.5,1.0181,35.419,92.12
44.324,15.809,87.322,16.144,223.94,77.189,76.5,1.0115,35.515,89.926
44.263,15.719,88.287,15.96,217.51,78.154,77.5,1.0192,35.54,87.203
44.232,15.686,89.297,15.791,214.7,79.165,78.5,0.82002,35.542,86.023
44.234,15.684,90.017,15.714,212.81,79.885,79.5,0.30902,35.545,85.265
NaN,NaN,NaN,NaN,NaN,NaN,80.5,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,81.5,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,82.5,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,83.5,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,84.5,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,85.5,NaN,NaN,NaN
