33.708,7.888,12.621,8.9576,280.72,2.4883,2.5,32.424,1479,50064,97.778,1.7663
33.732,7.8633,13.586,8.4239,301.52,3.4532,3.5,32.472,1479,50086,102.24,1.6046
33.725,7.8248,14.672,8.0967,309.64,4.5399,4.5,32.5,1479,50097,103.74,1.2383
33.695,7.7348,15.646,7.9967,313.38,5.5136,5.5,32.552,1478.8,50104,104.6,1.0687
33.654,7.5958,16.634,7.9375,314.53,6.502,6.5,32.637,1478.6,50134,104.83,1.2081
33.595,7.3602,17.664,7.8892,314.55,7.5313,7.5,32.795,1478.3,50169,104.75,1.6153
33.535,7.187,18.645,7.8273,314.07,8.5128,8.5,32.895,1478.1,50199,104.48,1.7799
33.402,7.025,19.699,7.7359,313.01,9.5665,9.5,32.904,1477.4,50286,103.98,1.5109
33.217,6.9986,20.772,7.6286,311.7,10.64,10.5,32.726,1476.5,50345,103.33,1.3541
33.104,6.9797,21.79,7.398,310.14,11.657,11.5,32.62,1475.9,50436,102.56,1.1768
33.098,6.9783,22.757,7.166,310.35,12.625,12.5,32.614,1475.9,50444,101.76,1.2023
33.082,6.9737,23.768,7.0673,310,13.636,13.5,32.601,1475.8,50448,101.4,1.2594
33.081,6.972,24.813,7.0378,309.89,14.681,14.5,32.601,1475.8,50446,101.23,1.336
33.08,6.9693,25.809,7.0276,309.91,15.676,15.5,32.602,1475.8,50450,101.2,1.5301
33.078,6.9703,26.794,7.0223,309.33,16.662,16.5,32.599,1475.8,50450,100.98,1.5521
33.078,6.9694,27.849,7.0196,309.01,17.716,17.5,32.599,1475.8,50453,100.88,1.4449
33.078,6.9695,28.819,7.0158,308.7,18.687,18.5,32.598,1475.8,50453,100.77,1.3823
33.077,6.971,29.799,7.0113,310.02,19.667,19.5,32.595,1475.9,50452,101.18,1.2803
33.079,6.9706,30.778,7.0074,309.28,20.646,20.5,32.598,1475.9,50455,100.93,1.3409
33.08,6.9699,31.799,7.0063,309.46,21.667,21.5,32.599,1475.9,50454,100.99,1.2884
33.081,6.9698,32.811,7.005,309.68,22.679,22.5,32.6,1475.9,50457,101.06,1.2117
33.08,6.9694,33.833,7.0038,308.36,23.7,23.5,32.598,1475.9,50456,100.62,1.5033
33.079,6.9659,34.864,7.0026,309.05,24.731,24.5,32.6,1475.9,50454,100.84,1.4661
33.081,6.9663,35.86,7.0005,308.93,25.727,25.5,32.601,1476,50458,100.8,1.4689
33.079,6.9675,36.888,6.9999,308.34,26.756,26.5,32.597,1476,50460,100.61,1.3988
33.078,6.9656,37.848,6.9995,309.43,27.716,27.5,32.598,1476,50459,100.96,1.4002
33.079,6.9648,38.861,6.998,309.31,28.729,28.5,32.599,1476,50456,100.92,1.6283
33.079,6.9641,39.931,6.9958,308.8,29.798,29.5,32.599,1476,50461,100.75,1.5663
33.08,6.963,40.933,6.9932,308.72,30.8,30.5,32.6,1476,50463,100.72,1.1653
33.08,6.9612,41.924,6.9904,308.77,31.791,31.5,32.602,1476,50465,100.73,0.96866
33.077,6.9564,42.892,6.9868,308.91,32.76,32.5,32.603,1476,50464,100.76,1.1998
33.075,6.9559,43.954,6.986,309.22,33.822,33.5,32.601,1476.1,50461,100.86,1.6939
33.072,6.9549,44.997,6.9845,309.62,34.865,34.5,32.598,1476.1,50464,100.99,1.8691
33.073,6.9469,45.92,6.9827,308.81,35.788,35.5,32.606,1476.1,50465,100.72,1.7676
33.074,6.9438,46.883,6.9803,308,36.751,36.5,32.61,1476.1,50467,100.45,1.6715
33.066,6.945,47.984,6.9777,308.39,37.851,37.5,32.599,1476.1,50464,100.57,1.4278
33.065,6.947,48.968,6.9751,308.98,38.835,38.5,32.596,1476.1,50471,100.76,1.0573
33.068,6.9486,49.937,6.9686,308.86,39.804,39.5,32.597,1476.1,50473,100.71,1.2267
33.068,6.9488,51.018,6.9669,308.4,40.885,40.5,32.597,1476.1,50470,100.55,1.4147
33.069,6.9495,51.973,6.967,309.48,41.84,41.5,32.596,1476.1,50470,100.9,1.5889
33.07,6.9502,52.892,6.9673,309.06,42.759,42.5,32.596,1476.2,50472,100.76,1.639
33.071,6.9537,53.96,6.9678,308.44,43.828,43.5,32.594,1476.2,50473,100.56,1.447
33.072,6.9549,55.028,6.968,308.32,44.895,44.5,32.593,1476.2,50472,100.52,1.36
33.076,6.9536,56.04,6.9681,308.18,45.907,45.5,32.598,1476.2,50473,100.48,1.3861
33.079,6.9489,57.033,6.9698,308.14,46.9,46.5,32.605,1476.2,50476,100.47,1.4795
