34.269,7.5681,78.251,7.5666,274.31,68.118,67.5,33.297,1479.8,51370,91.09,2.1657
34.282,7.5682,79.314,7.5671,272.83,69.181,68.5,33.311,1479.9,51397,90.613,1.9095
34.275,7.5685,80.217,7.5679,271.86,70.084,69.5,33.303,1479.9,51383,90.285,1.3729
34.271,7.5688,81.184,7.5689,268.67,71.052,70.5,33.297,1479.9,51376,89.224,0.92684
34.272,7.5699,82.169,7.5696,272.25,72.037,71.5,33.297,1479.9,51377,90.415,1.0496
34.271,7.5707,83.253,7.57,274.91,73.12,72.5,33.294,1479.9,51375,91.298,1.4241
34.274,7.5718,84.27,7.5703,272.5,74.138,73.5,33.296,1479.9,51377,90.498,1.377
34.281,7.5733,85.213,7.5711,272.15,75.08,74.5,33.302,1480,51388,90.389,1.2144
34.277,7.5748,86.261,7.5719,272.08,76.128,75.5,33.296,1480,51379,90.363,1.3848
34.281,7.574,87.199,7.5727,272.41,77.067,76.5,33.3,1480,51381,90.475,1.6762
34.293,7.5736,88.232,7.5736,271.53,78.099,77.5,33.313,1480,51402,90.191,1.8862
34.286,7.5732,89.386,7.5747,270.97,79.253,78.5,33.306,1480.1,51390,90.004,2.1324
34.282,7.5739,90.412,7.5756,271.82,80.28,79.5,33.3,1480.1,51383,90.285,1.9601
34.294,7.5762,91.412,7.5754,272.08,81.279,80.5,33.311,1480.1,51406,90.381,1.4666
34.289,7.5795,92.395,7.5748,272.55,82.263,81.5,33.301,1480.1,51393,90.53,0.61667
34.292,7.5845,93.232,7.5767,272.66,83.099,82.5,33.3,1480.1,51392,90.566,1.0389
34.295,7.5866,94.253,7.5788,271.47,84.12,83.5,33.301,1480.2,51391,90.176,1.7569
34.297,7.5866,95.265,7.5805,273.41,85.133,84.5,33.302,1480.2,51392,90.823,2.1979
34.299,7.5866,96.355,7.5826,273.22,86.222,85.5,33.303,1480.2,51392,90.763,1.8327
34.297,7.5866,96.964,NaN,272.45,86.832,86.5,33.301,1480.2,51388,90.512,0.25336
NaN,NaN,NaN,NaN,NaN,NaN,87.5,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,88.5,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,89.5,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,90.5,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,91.5,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,92.5,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,93.5,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,94.5,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,95.5,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,96.5,NaN,NaN,NaN,NaN,NaN
