47.461,20.699,12.632,20.509,252.08,2.4996,2.5,1.1331,34.057,110.08
47.471,20.701,13.709,20.574,250.97,3.5769,3.5,1.168,34.063,109.61
47.47,20.7,14.689,20.593,250.12,4.5562,4.5,1.1032,34.062,109.23
47.473,20.703,15.642,20.599,250.63,5.5093,5.5,1.2976,34.062,109.46
47.473,20.699,16.67,20.607,250.57,6.5374,6.5,1.3029,34.065,109.43
47.475,20.7,17.655,20.618,250.16,7.5221,7.5,1.1548,34.065,109.25
47.478,20.705,18.647,20.625,249.56,8.5143,8.5,1.3574,34.064,109
47.479,20.706,19.744,20.629,248.45,9.6113,9.5,1.4562,34.063,108.52
47.482,20.706,20.806,20.635,249.07,10.674,10.5,1.3387,34.065,108.79
47.481,20.705,21.761,20.643,249.85,11.628,11.5,1.2187,34.065,109.13
47.484,20.709,22.783,20.65,250.69,12.65,12.5,1.0219,34.064,109.5
47.486,20.707,23.735,20.654,250.03,13.603,13.5,0.88275,34.066,109.21
47.485,20.706,24.752,20.658,249.66,14.62,14.5,1.1543,34.067,109.05
47.489,20.708,25.769,20.661,250.47,15.636,15.5,1.4055,34.068,109.41
47.493,20.71,26.787,20.663,250.69,16.655,16.5,1.8094,34.069,109.51
47.501,20.71,27.718,20.667,250.69,17.585,17.5,1.9147,34.075,109.51
47.507,20.708,28.799,20.671,249.84,18.667,18.5,1.7267,34.081,109.14
47.525,20.713,29.859,20.676,248.84,19.727,19.5,0.96234,34.091,108.72
47.65,20.771,30.743,20.673,249.74,20.61,20.5,0.70295,34.145,109.26
47.794,20.833,31.784,20.703,249.98,21.652,21.5,1.077,34.211,109.53
47.872,20.869,32.818,20.748,251.54,22.686,22.5,1.4986,34.244,110.31
47.954,20.905,33.867,20.781,249.96,23.734,23.5,1.7564,34.28,109.71
47.972,20.904,34.82,20.816,248.42,24.687,24.5,1.6126,34.294,109.04
47.938,20.872,35.867,20.849,250.24,25.735,25.5,1.4116,34.293,109.78
47.909,20.847,36.858,20.861,249.52,26.726,26.5,1.2143,34.29,109.41
47.927,20.841,37.927,20.838,248.1,27.795,27.5,0.78176,34.308,108.79
47.95,20.837,38.784,20.82,249.53,28.652,28.5,0.90713,34.329,109.42
47.953,20.734,39.822,20.815,249.11,29.69,29.5,1.4454,34.415,109.09
46.833,19.412,40.927,20.813,248.82,30.794,30.5,1.7203,34.582,106.45
44.892,17.773,41.922,20.509,248.99,31.789,31.5,1.7129,34.32,103.12
43.798,16.853,42.876,19.932,243.79,32.743,32.5,1.6339,34.153,99.104
42.635,15.903,43.917,18.449,237.12,33.784,33.5,1.1423,33.939,94.478
41.851,15.252,44.94,16.743,245.59,34.808,34.5,0.86306,33.797,96.519
41.144,14.608,45.975,15.667,250.38,35.843,35.5,0.87235,33.711,97.081
40.676,14.236,46.902,15.12,251.64,36.769,36.5,1.0784,33.605,96.78
40.296,13.922,47.871,14.767,250.98,37.738,37.5,1.5074,33.527,95.864
40.01,13.695,48.871,14.48,253.23,38.739,38.5,1.6074,33.458,96.232
39.81,13.525,49.914,14.174,252.96,39.781,39.5,1.3762,33.42,95.773
39.734,13.463,50.968,13.844,253.54,40.835,40.5,1.0599,33.402,95.859
39.675,13.414,51.949,13.663,255,41.817,41.5,1.1247,33.39,96.306
39.628,13.349,52.971,13.579,254.96,42.839,42.5,1.5175,33.402,96.17
39.57,13.333,53.943,13.515,256.17,43.811,43.5,1.3506,33.36,96.57
39.605,13.357,55.016,13.453,255.68,44.883,44.5,0.89247,33.371,96.439
39.587,13.339,55.941,13.439,256.51,45.809,45.5,0.86869,33.37,96.716
39.553,13.311,57.005,13.443,255.16,46.873,46.5,1.4577,33.362,96.148
39.536,13.298,57.972,13.422,255.25,47.839,47.5,1.6112,33.357,96.151
39.491,13.256,59.035,13.397,255.4,48.902,48.5,1.6746,33.352,96.12
39.45,13.222,60.045,13.368,256.1,49.912,49.5,1.5169,33.343,96.309
39.324,13.1,61.053,13.32,255.97,50.921,50.5,1.1722,33.33,96.011
39.204,12.99,62.087,13.228,255.33,51.955,51.5,0.82703,33.313,95.544
39.089,12.873,63.033,13.121,254.69,52.901,52.5,0.87197,33.306,95.068
38.884,12.628,64.065,13.042,256.47,53.932,53.5,1.393,33.327,95.256
38.123,11.774,65.038,12.972,257.59,54.906,54.5,1.6961,33.354,93.982
37.517,11.249,66.013,12.727,251.9,55.88,55.5,1.6486,33.231,90.812
37.402,11.156,67.066,12.162,249.48,56.933,56.5,1.3493,33.201,89.744
37.388,11.104,68.128,11.538,249.29,57.996,57.5,0.97959,33.234,89.593
37.402,11.095,69.125,11.265,252.51,58.992,58.5,0.99664,33.255,90.747
37.404,11.071,70.142,11.214,252.35,60.01,59.5,1.3238,33.278,90.653
37.413,11.044,71.127,11.186,251.16,60.995,60.5,1.4846,33.312,90.195
37.424,10.994,72.161,11.153,249.63,62.029,61.5,1.446,33.367,89.58
37.432,10.965,73.171,11.11,249.79,63.038,62.5,1.242,33.401,89.6
37.434,10.962,74.167,11.062,249.23,64.034,63.5,1.222,33.406,89.396
37.436,10.962,75.252,11.034,246.76,65.119,64.5,1.1517,33.408,88.512
37.442,10.963,76.221,11.021,248.32,66.089,65.5,0.85106,33.412,89.076
37.447,10.965,77.139,11.021,249.14,67.006,66.5,1.1016,33.415,89.375
37.473,10.967,78.153,11.022,246.67,68.02,67.5,1.3406,33.438,88.508
37.546,11,79.231,11.02,247.72,69.099,68.5,1.5073,33.48,88.97
37.656,11.063,80.237,11.019,247.45,70.104,69.5,1.6937,33.531,89.023
37.755,11.118,81.246,11.046,246.17,71.114,70.5,1.4438,33.578,88.694
37.89,11.191,82.264,11.101,245.76,72.132,71.5,1.1011,33.645,88.721
38.01,11.254,83.238,11.176,244.65,73.105,72.5,1.0553,33.705,88.473
38.205,11.375,84.264,11.246,242.57,74.131,73.5,1.0289,33.787,87.995
38.409,11.498,85.22,11.326,242.43,75.088,74.5,0.97745,33.875,88.223
38.646,11.664,86.319,11.439,242.1,76.187,75.5,1.3488,33.954,88.461
38.819,11.79,87.295,11.528,241.24,77.163,76.5,1.4776,34.008,88.41
39.12,12.036,88.31,11.648,238.96,78.178,77.5,1.4391,34.076,88.069
39.773,12.557,89.334,11.808,237.85,79.201,78.5,1.5306,34.231,88.711
40.592,13.169,90.34,12.052,237.23,80.207,79.5,1.3376,34.457,89.738
41.137,13.474,91.36,12.577,236.25,81.227,80.5,1.1736,34.694,90.062
