42.488,17.21,12.609,17.205,271.38,2.4763,2.5,1.0657,32.733,110.12
42.49,17.211,13.641,17.208,272.28,3.5089,3.5,0.91304,32.734,110.49
42.492,17.211,14.708,17.21,271.58,4.5754,4.5,0.75097,32.734,110.21
42.493,17.213,15.63,17.212,271.26,5.4975,5.5,0.69522,32.734,110.08
42.492,17.214,16.649,17.213,270.7,6.5169,6.5,1.4129,32.732,109.85
42.493,17.214,17.618,17.214,271,7.4856,7.5,1.6068,32.732,109.98
42.475,17.162,18.719,17.214,270.98,8.5867,8.5,1.4926,32.758,109.88
42.373,16.997,19.76,17.202,270.7,9.6273,9.5,1.052,32.805,109.44
42.298,16.915,20.717,17.092,269.82,10.584,10.5,0.73613,32.805,108.91
42.252,16.861,21.667,16.963,268.16,11.535,11.5,0.81113,32.81,108.13
42.229,16.831,22.669,16.905,268.78,12.537,12.5,1.24,32.814,108.32
42.206,16.809,23.7,16.872,268.63,13.567,13.5,1.4446,32.812,108.21
42.175,16.767,24.821,16.843,267.31,14.689,14.5,1.426,32.82,107.6
42.02,16.592,25.829,16.817,268.55,15.696,15.5,1.0324,32.827,107.73
41.789,16.37,26.738,16.713,265.34,16.606,16.5,0.79183,32.807,105.97
41.652,16.227,27.699,16.482,264.63,17.567,17.5,0.96519,32.804,105.39
41.557,16.132,28.767,16.321,261.99,18.634,18.5,1.3073,32.798,104.14
41.438,16,29.834,16.231,264.63,19.701,19.5,1.4688,32.802,104.92
41.227,15.785,30.762,16.161,264.28,20.629,20.5,1.4696,32.793,104.33
40.966,15.543,31.822,16.003,263.56,21.69,21.5,1.323,32.761,103.52
40.773,15.385,32.863,15.787,262.45,22.731,22.5,1.2542,32.72,102.74
40.696,15.319,33.827,15.593,263.39,23.695,23.5,1.2883,32.705,102.96
40.546,15.159,34.823,15.447,264.48,24.691,24.5,1.1182,32.704,103.06
40.276,14.907,35.808,15.322,264.01,25.675,25.5,1.0528,32.67,102.33
39.853,14.477,36.853,15.125,262.92,26.72,26.5,1.3385,32.647,101.01
39.651,14.276,37.88,14.851,262.88,27.747,27.5,1.3111,32.631,100.58
39.408,14,38.882,14.558,262.56,28.75,28.5,1.1185,32.64,99.897
39.208,13.772,39.849,14.264,262.95,29.716,29.5,1.0425,32.648,99.582
38.823,13.326,40.841,13.997,262.66,30.708,30.5,1.4516,32.67,98.575
38.479,12.964,41.812,13.819,261.78,31.68,31.5,1.5908,32.658,97.506
38.355,12.844,42.917,13.508,259.12,32.785,32.5,1.4915,32.643,96.263
38.295,12.776,43.94,13.143,260.39,33.808,33.5,1.0393,32.645,96.599
38.068,12.483,44.864,12.929,260.31,34.732,34.5,0.9576,32.682,95.999
37.674,12.025,45.876,12.776,260.99,35.744,35.5,1.4183,32.703,95.341
37.496,11.829,46.839,12.527,260.44,36.706,36.5,1.5958,32.702,94.745
37.323,11.626,47.963,12.244,257.38,37.831,37.5,1.5736,32.712,93.231
37.245,11.52,49.02,11.963,258.5,38.888,38.5,1.2001,32.728,93.437
37.17,11.42,49.924,11.747,259.5,39.792,39.5,1.0887,32.744,93.606
37.119,11.362,50.937,11.583,258.85,40.805,40.5,1.0213,32.745,93.257
37.103,11.337,51.897,11.481,257.73,41.764,41.5,1.1142,32.75,92.81
37.084,11.315,52.89,11.438,257.88,42.757,42.5,1.5554,32.751,92.817
37.082,11.312,53.965,11.412,259.46,43.832,43.5,1.8595,32.751,93.382
37.067,11.287,55.071,11.393,258.72,44.939,44.5,1.9382,32.758,93.068
37.063,11.287,56.007,11.376,256.48,45.874,45.5,1.7666,32.755,92.259
37.109,11.308,57.001,11.358,256.94,46.868,46.5,1.1571,32.78,92.483
37.122,11.313,57.96,11.356,256.8,47.827,47.5,1.0371,32.788,92.446
37.183,11.355,59.044,11.358,255.87,48.911,48.5,1.4649,32.81,92.209
37.102,11.27,60.029,11.378,255.17,49.896,49.5,1.6914,32.806,91.786
37.06,11.214,61.082,11.389,255.3,50.949,50.5,1.5036,32.814,91.727
36.999,11.132,62.171,11.308,254.92,52.038,51.5,0.84786,32.827,91.439
36.876,11.007,62.959,11.22,253.95,52.827,52.5,0.93663,32.816,90.838
36.8,10.936,64.039,11.144,253.91,53.906,53.5,1.6951,32.804,90.676
36.826,10.945,65.028,11.083,254.38,54.896,54.5,1.824,32.821,90.874
36.803,10.862,66.093,11.023,254.24,55.96,55.5,1.8544,32.872,90.689
36.647,10.664,67.177,10.988,254.17,57.045,56.5,1.5851,32.894,90.291
36.44,10.437,68.162,10.9,250.98,58.029,57.5,1.2027,32.891,88.716
36.246,10.213,69.075,10.696,250.88,58.943,58.5,1.0243,32.899,88.255
35.952,9.9019,70.077,10.483,251.11,59.945,59.5,1.5313,32.883,87.727
35.68,9.6221,71.065,10.301,251.25,60.932,60.5,1.573,32.861,87.225
35.469,9.3665,72.153,10.06,252.37,62.021,61.5,1.5056,32.878,87.128
35.314,9.1861,73.216,9.7576,254.11,63.083,62.5,1.204,32.884,87.38
35.137,8.9549,74.088,9.425,255.62,63.955,63.5,0.72548,32.913,87.463
34.905,8.6612,75.094,9.1705,255.96,64.961,64.5,1.3778,32.942,87.022
34.854,8.6108,76.185,8.9829,255.54,66.053,65.5,1.6873,32.936,86.779
34.799,8.543,77.201,8.8559,254.94,67.068,66.5,1.8167,32.941,86.445
34.761,8.4911,78.24,8.7376,255.38,68.108,67.5,1.4816,32.948,86.497
34.72,8.4358,79.302,8.6253,256.04,69.169,68.5,0.86275,32.957,86.618
34.707,8.4259,80.159,8.5365,256.88,70.027,69.5,1.0767,32.952,86.879
34.706,8.4283,81.215,8.5014,257.27,71.082,70.5,1.768,32.948,87.013
34.703,8.4262,82.218,8.4903,257.32,72.086,71.5,2.1554,32.946,87.026
34.699,8.4214,83.175,8.4882,257.33,73.042,72.5,2.1431,32.946,87.02
