33.53,7.0343,52.985,7.045,301.82,42.853,42.5,33.019,1477,51041,98.853,1.0001
33.531,7.0347,54.032,7.043,301.19,43.9,43.5,33.018,1477,51046,98.648,1.1315
33.531,7.0224,55.045,7.0404,299.73,44.912,44.5,33.03,1477.1,51048,98.161,1.0055
33.525,7.0138,56.004,7.0384,300.39,45.872,45.5,33.032,1477,51046,98.366,0.91456
33.514,7.0116,57.126,7.0267,298.92,46.993,46.5,33.02,1477,51052,97.871,0.53096
33.514,7.0133,57.926,7.0172,302.49,47.794,47.5,33.019,1477,51055,99.011,0.5209
33.513,7.0123,59.021,7.0165,302.8,48.888,48.5,33.019,1477,51052,99.105,1.039
33.512,7.0122,59.997,7.0173,302.72,49.865,49.5,33.017,1477,51050,99.081,1.1378
33.512,7.018,61.052,7.0172,301.02,50.919,50.5,33.011,1477.1,51052,98.525,1.0538
33.518,7.0151,62.111,7.0172,299.72,51.979,51.5,33.02,1477.1,51055,98.101,0.72138
33.518,7.0154,63.077,7.0187,301.28,52.944,52.5,33.019,1477.1,51056,98.614,0.46172
33.518,7.015,63.991,7.0185,301.61,53.859,53.5,33.019,1477.1,51056,98.722,0.78326
33.518,7.0124,65.078,7.0193,303.54,54.945,54.5,33.021,1477.1,51056,99.355,1.0745
33.516,7.0134,66.12,7.0188,302.61,55.988,55.5,33.018,1477.1,51058,99.05,0.93496
33.518,7.0141,67.103,7.0171,300.54,56.97,56.5,33.019,1477.2,51060,98.37,0.62625
33.518,7.0134,68.094,7.0176,301.55,57.961,57.5,33.019,1477.2,51059,98.698,0.65364
33.518,7.0055,69.138,7.0178,302.41,59.005,58.5,33.026,1477.2,51059,98.984,0.99299
33.514,7.0036,70.163,7.0165,303.09,60.03,59.5,33.023,1477.2,51061,99.205,0.92392
33.512,7.0018,71.081,7.0132,300.08,60.948,60.5,33.022,1477.2,51064,98.214,0.50918
33.505,7.0099,72.117,7.0092,299.85,61.984,61.5,33.006,1477.2,51064,98.128,1.0477
33.518,7.0103,73.159,7.0088,301.47,63.027,62.5,33.019,1477.3,51062,98.654,1.0342
33.517,7.0047,74.214,7.0128,299.3,64.082,63.5,33.023,1477.3,51064,97.931,0.53045
33.506,6.9657,75.111,7.0109,302.37,64.979,64.5,33.047,1477.2,51060,98.951,0.61879
33.477,6.9319,76.176,6.9953,301.01,66.043,65.5,33.047,1477.1,51062,98.492,0.92375
33.445,6.9276,77.195,6.9802,300.82,67.063,66.5,33.016,1477,51063,98.382,1.0728
33.442,6.9332,78.204,6.9553,300.25,68.071,67.5,33.007,1477,51070,98.158,0.86988
33.447,6.9337,79.151,6.937,298.18,69.019,68.5,33.011,1477,51070,97.417,0.57729
33.444,6.9373,80.215,6.9377,300.4,70.082,69.5,33.004,1477.1,51066,98.135,0.92892
33.449,6.9188,81.297,6.9386,299.82,71.164,70.5,33.027,1477.1,51069,97.951,0.44893
33.42,6.8857,82.14,6.9382,300.27,72.008,71.5,33.027,1477,51068,98.103,0.95281
33.411,6.8689,83.227,6.9214,300.15,73.095,72.5,33.033,1477,51068,98.036,1.483
33.4,6.8665,84.285,6.9107,299.28,74.153,73.5,33.023,1476.9,51076,97.728,1.405
33.398,6.8652,85.321,6.8849,300.35,75.189,74.5,33.021,1476.9,51094,98.021,0.59379
33.394,6.8601,86.264,6.8745,298.87,76.132,75.5,33.021,1476.9,51087,97.498,1.1835
33.392,6.8581,87.254,6.8737,298.24,77.122,76.5,33.02,1476.9,51089,97.292,1.3668
33.392,6.8558,88.328,6.8707,298.87,78.196,77.5,33.022,1476.9,51097,97.496,0.97621
33.391,6.85,89.243,6.8634,299.39,79.111,78.5,33.026,1476.9,51099,97.648,0.47343
33.384,6.8455,90.288,6.8613,298.37,80.155,79.5,33.022,1476.9,51101,97.309,0.90099
33.382,6.8448,91.288,6.8566,298.67,81.155,80.5,33.021,1476.9,51104,97.403,1.0566
33.382,6.8422,92.257,6.8512,299.82,82.125,81.5,33.022,1476.9,51101,97.762,1.1232
33.384,6.8307,93.43,6.8494,299.03,83.297,82.5,33.035,1476.9,51110,97.499,0.60756
33.374,6.8167,94.199,6.8422,298.2,84.067,83.5,33.037,1476.9,51114,97.219,0.64256
33.369,6.7798,95.363,6.8367,299.97,85.231,84.5,33.066,1476.9,51118,97.782,1.2955
33.356,6.7785,96.385,6.8301,299.23,86.252,85.5,33.053,1476.8,51127,97.535,1.1218
33.343,6.7657,97.367,6.8053,299.06,87.234,86.5,33.051,1476.8,51148,97.439,0.49766
33.333,6.7609,98.347,6.7866,299.03,88.214,87.5,33.044,1476.7,51147,97.375,0.94494
33.332,6.7515,99.41,6.7753,298.53,89.278,88.5,33.051,1476.7,51148,97.187,0.95784
33.329,6.7477,100.43,6.7685,299.12,90.299,89.5,33.05,1476.7,51158,97.366,0.71398
33.326,6.7464,101.35,6.7581,299.01,91.218,90.5,33.048,1476.7,51162,97.306,0.66409
33.325,6.741,102.37,6.7543,298.54,92.24,91.5,33.052,1476.7,51163,97.14,0.90481
33.323,6.7274,103.42,6.752,296.84,93.286,92.5,33.063,1476.8,51159,96.581,0.97861
33.315,6.7223,104.45,6.743,297.41,94.322,93.5,33.058,1476.7,51176,96.756,0.47479
33.31,6.7177,105.37,6.7322,296.94,95.238,94.5,33.057,1476.7,51177,96.576,0.90515
33.308,6.7179,106.39,6.7289,296.82,96.259,95.5,33.054,1476.7,51180,96.529,1.2226
33.31,6.7178,107.45,6.7251,298.17,97.315,96.5,33.055,1476.7,51182,96.961,1.1066
33.315,6.7176,108.54,6.7232,297.99,98.405,97.5,33.061,1476.7,51191,96.9,0.59146
33.312,6.7169,109.39,6.7237,297.21,99.262,98.5,33.057,1476.8,51186,96.643,0.59974
33.312,6.7172,110.43,6.7231,297.72,100.3,99.5,33.057,1476.8,51187,96.809,0.80408
33.313,6.7172,111.43,6.7223,297.35,101.3,100.5,33.058,1476.8,51188,96.685,0.84925
33.313,6.7173,112.49,6.7219,297.64,102.36,101.5,33.057,1476.8,51189,96.779,1.0535
33.315,6.717,113.23,6.7232,297.16,103.09,102.5,33.058,1476.8,51190,96.628,0.71726
33.315,6.7171,114.71,6.7223,297.57,104.58,103.5,33.059,1476.8,51192,96.759,0.57123
33.316,6.7173,115.33,6.7232,298.62,105.19,104.5,33.059,1476.9,51194,97.102,0.80244
33.311,6.7175,116.51,6.7226,299.65,106.38,105.5,33.052,1476.9,51184,97.433,1.0722
33.308,6.7175,117.33,6.7215,298.94,107.2,106.5,33.049,1476.9,51181,97.196,0.7994
NaN,NaN,NaN,NaN,NaN,NaN,107.5,NaN,NaN,NaN,NaN,NaN
