34.385,8.535,12.658,8.8145,303.73,2.5253,2.5,32.543,1481.5,50148,103.81,2.3204
34.352,8.5277,13.747,8.6349,313.73,3.6147,3.5,32.514,1481.5,50096,106.42,2.0381
34.348,8.5276,14.822,8.5932,317.05,4.6892,4.5,32.509,1481.5,50095,107.29,1.4023
34.367,8.4998,15.476,8.5587,321.58,5.3434,5.5,32.554,1481.5,50137,108.68,0.75034
34.383,8.2022,16.673,8.5534,322.76,6.5409,6.5,32.848,1481.5,50177,109.09,1.7518
34.366,7.9286,17.668,8.5477,323.04,7.5358,7.5,33.087,1481.5,50161,109.17,2.1183
34.245,7.6753,18.743,8.5349,321.76,8.6104,8.5,33.197,1481,50208,108.73,2.1317
34.077,7.4971,19.724,8.5009,321.19,9.5915,9.5,33.185,1480,50350,108.58,2.3224
33.928,7.4611,20.691,8.4553,319.54,10.558,10.5,33.058,1479.3,50429,107.95,1.9953
33.691,7.4555,21.747,8.2448,317.92,11.614,11.5,32.807,1478.1,50507,107.32,1.4935
33.623,7.3439,22.797,7.9357,311.59,12.665,12.5,32.839,1477.9,50545,104.29,1.2999
33.551,7.253,23.799,7.631,311.85,13.666,13.5,32.846,1477.6,50523,103.65,1.3695
33.481,7.2154,24.747,7.5015,311.44,14.615,14.5,32.806,1477.3,50542,103.08,1.3912
33.422,7.1977,25.725,7.414,309.37,15.593,15.5,32.758,1477,50581,102.1,1.4182
33.397,7.1778,26.734,7.3437,308.47,16.601,16.5,32.749,1476.9,50580,101.6,1.545
33.38,7.1698,27.793,7.2866,308.06,17.66,17.5,32.738,1476.8,50582,101.35,1.4018
33.374,7.1634,28.807,7.2413,307.58,18.674,18.5,32.737,1476.8,50604,101.06,1.0948
33.364,7.1571,29.78,7.2138,307.18,19.647,19.5,32.731,1476.8,50599,100.83,1.2434
33.36,7.1513,30.838,7.2,307.05,20.706,20.5,32.733,1476.8,50599,100.74,1.6023
33.361,7.1527,31.826,7.1916,306.52,21.693,21.5,32.732,1476.8,50609,100.56,1.8756
33.364,7.1553,32.805,7.1851,304.91,22.672,22.5,32.732,1476.8,50623,100.01,1.923
33.367,7.1564,33.789,7.1793,304.51,23.657,23.5,32.733,1476.8,50625,99.874,1.8829
33.376,7.1528,34.796,7.175,303.27,24.664,24.5,32.746,1476.8,50634,99.451,1.4058
33.398,7.1499,35.829,7.1733,303.16,25.696,25.5,32.772,1476.9,50665,99.42,1.2352
33.451,7.1673,36.919,7.1749,302.64,26.786,26.5,32.813,1477,50756,99.295,1.3957
33.488,7.1953,37.904,7.1728,301.8,27.771,27.5,32.826,1477,50806,99.044,1.5544
33.559,7.2196,38.883,7.171,299.35,28.751,28.5,32.88,1477.2,50898,98.275,1.7907
33.629,7.2727,39.883,7.1703,298.01,29.751,29.5,32.905,1477.4,50965,97.867,1.7581
33.702,7.3286,40.947,7.1857,296.04,30.815,30.5,32.93,1477.5,51040,97.252,1.6325
33.808,7.3601,41.931,7.2095,293.51,31.799,31.5,33.015,1477.8,51105,96.513,1.4679
33.913,7.3925,42.884,7.2458,291.32,32.752,32.5,33.098,1478.2,51192,95.889,1.288
33.965,7.4455,43.939,7.3054,288.02,33.806,33.5,33.103,1478.4,51212,94.915,1.2548
34.036,7.4855,44.97,7.3604,285.78,34.837,34.5,33.141,1478.6,51250,94.346,1.3262
34.101,7.5302,45.9,7.399,283.33,35.767,35.5,33.168,1478.8,51283,93.653,1.3996
34.136,7.5688,46.849,7.4326,282.65,36.717,36.5,33.168,1478.9,51284,93.474,1.6426
34.192,7.5887,47.955,7.466,282.24,37.823,37.5,33.209,1479.2,51317,93.449,1.8218
34.244,7.659,49.035,7.496,281.24,38.902,38.5,33.197,1479.3,51342,93.189,1.934
34.257,7.8022,50.021,7.5236,280.29,39.888,39.5,33.074,1479.4,51334,92.928,2.0547
34.306,7.8531,51.032,7.5516,280.41,40.9,40.5,33.078,1479.6,51359,93.038,1.8974
34.492,7.9276,52.011,7.5842,280.42,41.878,41.5,33.207,1480.2,51449,93.147,1.5016
34.631,8.048,53.023,7.6714,279.56,42.89,42.5,33.24,1480.7,51466,92.987,1.0572
34.862,8.1078,53.963,7.8203,276.61,43.831,43.5,33.429,1481.5,51593,92.406,1.0625
34.918,8.1431,54.916,7.9091,274.93,44.784,44.5,33.454,1481.6,51619,92.057,1.5747
35.015,8.2224,56.024,7.99,274.06,45.892,45.5,33.481,1481.9,51676,91.888,1.8497
35.048,8.2501,57.061,8.0517,271.51,46.928,46.5,33.489,1482,51698,91.318,1.7363
35.143,8.2687,58.012,8.0891,271.18,47.88,47.5,33.572,1482.4,51742,91.256,1.5869
35.181,8.273,59.007,8.1444,270.1,48.875,48.5,33.608,1482.5,51729,90.999,1.3854
35.206,8.2914,60.057,8.2044,268.48,49.925,49.5,33.616,1482.6,51736,90.608,1.4129
35.232,8.3082,61.071,8.2442,267.71,50.939,50.5,33.627,1482.7,51771,90.442,1.5028
35.237,8.3536,62.062,8.261,267.13,51.929,51.5,33.589,1482.8,51750,90.309,1.6804
35.249,8.3858,63.038,8.2709,267.03,52.905,52.5,33.571,1482.8,51751,90.302,1.7273
35.301,8.4397,64.004,8.283,266.98,53.871,53.5,33.574,1483,51771,90.302,1.6446
35.353,8.5029,65.071,8.3081,267.06,54.938,54.5,33.567,1483.2,51784,90.381,1.423
35.46,8.5157,66.128,8.3547,266.82,55.995,55.5,33.668,1483.6,51826,90.403,1.2083
35.526,8.5329,67.099,8.4101,267,56.966,56.5,33.721,1483.8,51853,90.578,1.2206
35.526,8.5984,68.094,8.4667,266.9,57.961,57.5,33.658,1483.8,51849,90.637,1.3836
35.568,8.6717,69.086,8.5,264.91,58.954,58.5,33.632,1483.9,51870,90.101,1.4276
35.658,8.7126,70.09,8.5224,264.79,59.958,59.5,33.687,1484.2,51907,90.112,1.5628
35.748,8.7759,71.169,8.5624,264.71,61.037,60.5,33.72,1484.6,51937,90.119,1.8408
35.784,8.8283,72.199,8.6058,264.02,62.067,61.5,33.708,1484.7,51945,90.027,1.7196
35.859,8.8918,73.135,8.6554,263.62,63.003,62.5,33.726,1484.9,51985,89.954,1.6538
35.958,8.9598,74.126,8.7011,262.51,63.993,63.5,33.764,1485.2,52032,89.73,1.4845
36.084,9.0579,75.177,8.7569,261.19,65.044,64.5,33.802,1485.7,52101,89.423,1.278
36.19,9.1241,76.179,8.8357,260.1,66.046,65.5,33.849,1486,52128,89.194,1.2582
36.316,9.2094,77.229,8.9306,258.57,67.097,66.5,33.898,1486.5,52156,88.846,1.2439
36.399,9.2807,78.204,9.0156,256.76,68.071,67.5,33.916,1486.7,52201,88.402,1.3396
36.498,9.3254,79.163,9.0881,255.83,69.031,68.5,33.976,1487,52227,88.312,1.4913
36.564,9.4439,80.162,9.1482,255.97,70.03,69.5,33.932,1487.3,52245,88.448,1.7144
36.608,9.5257,81.199,9.2017,256.21,71.067,70.5,33.899,1487.4,52258,88.651,1.947
36.738,9.564,82.275,9.2494,255.43,72.142,71.5,33.996,1487.8,52332,88.508,2.2104
36.842,9.5911,83.202,9.294,254.72,73.069,72.5,34.077,1488.2,52349,88.364,2.0147
36.906,9.6032,84.202,9.3471,254.12,74.069,73.5,34.131,1488.4,52369,88.249,1.8677
36.967,9.6487,85.315,9.4595,252.91,75.183,74.5,34.15,1488.6,52388,88.033,0.96251
37.027,9.7023,86.166,9.5552,251.26,76.033,75.5,34.16,1488.8,52396,87.726,0.8046
37.084,9.8037,87.276,9.5942,250.21,77.144,76.5,34.122,1489,52424,87.462,1.4813
37.158,9.8656,88.303,9.6256,250.09,78.171,77.5,34.139,1489.3,52452,87.473,1.6932
37.247,9.913,89.261,9.662,249.44,79.128,78.5,34.184,1489.5,52492,87.334,1.7961
37.327,9.9452,90.316,9.712,249.02,80.183,79.5,34.235,1489.8,52508,87.243,1.8867
37.373,9.9777,91.346,9.7593,247.98,81.214,80.5,34.251,1490,52528,87.021,2.1659
37.418,9.9893,92.361,9.8087,247.63,82.229,81.5,34.285,1490.1,52535,86.948,1.9209
37.477,10.007,93.373,9.8556,246.17,83.241,82.5,34.329,1490.3,52587,86.597,1.8844
37.498,10.024,94.312,9.8959,245.72,84.18,83.5,34.334,1490.4,52574,86.482,1.5157
37.528,10.061,95.33,9.9442,244.87,85.198,84.5,34.328,1490.5,52582,86.32,1.0222
37.588,10.079,96.25,9.9843,242.65,86.118,85.5,34.372,1490.7,52608,85.643,1.1067
37.611,10.083,97.343,10.01,242.32,87.21,86.5,34.391,1490.8,52615,85.577,1.5597
37.63,10.083,98.369,10.031,241.9,88.237,87.5,34.41,1490.9,52626,85.46,1.5913
37.639,10.082,99.297,10.048,240.86,89.165,88.5,34.419,1490.9,52636,85.143,1.7043
37.637,10.081,100.32,10.063,240.37,90.184,89.5,34.418,1490.9,52633,85,1.5203
37.633,10.08,101.35,10.069,239.96,91.221,90.5,34.414,1490.9,52628,84.874,1.3084
37.638,10.08,102.35,10.07,239.72,92.217,91.5,34.419,1490.9,52637,84.8,1.6613
37.636,10.081,103.35,10.07,238.92,93.214,92.5,34.416,1490.9,52635,84.518,1.8113
37.633,10.08,104.48,10.071,238.4,94.35,93.5,34.413,1491,52630,84.331,1.7463
37.641,10.08,105.52,10.071,238.61,95.389,94.5,34.421,1491,52643,84.411,1.5304
37.642,10.08,106.51,10.071,238.78,96.377,95.5,34.421,1491,52644,84.47,0.86347
NaN,NaN,NaN,NaN,NaN,NaN,96.5,NaN,NaN,NaN,NaN,NaN
