ID,Sample name,Sample no,Type,Analysis time,Spl volume(ml),Analysis result,Area net,Temperature(C),a,b,r,Bl before,Bl after,Time int,Area gross,Int State ,Analyzer,
30433,RSA_113A,,Valid,11/9/2021 4:07:43 PM,1,2272.18358970913,12076.099999249,0,6872.59765625,2290.0888671875,0.627853989601135,1.75,2.49000000953674,157.5,12410,normally,,
30434,RSA_113A,,Valid,11/9/2021 4:11:33 PM,1,2275.93344139455,12084.6874928474,0,6872.59765625,2290.0888671875,0.627853989601135,1.72000002861023,2.6175000667572,150,12410,normally,,
30435,RSA_113A,,Valid,11/9/2021 4:15:19 PM,1,2273.74466178822,12079.6749930382,0,6872.59765625,2290.0888671875,0.627853989601135,1.79000020027161,2.73499989509583,146,12410,normally,,
30436,RSA_113B,,Neglect,11/9/2021 4:19:48 PM,1,2270.61596991046,12072.5100106001,0,6872.59765625,2290.0888671875,0.627853989601135,1.80599999427795,2.64999985694885,142.5,12390,normally,,
30437,RSA_113B,,Unknow,11/9/2021 4:23:33 PM,1,2263.64969403127,12056.5566197634,0,6872.59765625,2290.0888671875,0.627853989601135,1.67400002479553,2.38750004768372,144.5,12350,normally,,
30438,RSA_113B,,Unknow,11/9/2021 4:27:17 PM,1,2268.43646782349,12067.5187571347,0,6872.59765625,2290.0888671875,0.627853989601135,1.61000001430511,2.49499988555908,142.5,12360,normally,,
30439,RSA_114A,,Neglect,11/9/2021 4:32:16 PM,1,2263.97250163978,12057.2958778739,0,6872.59765625,2290.0888671875,0.627853989601135,1.66199994087219,2.41750001907349,143.5,12350,normally,,
30440,RSA_114A,,Unknow,11/9/2021 4:35:58 PM,1,2257.89211833042,12043.3712597489,0,6872.59765625,2290.0888671875,0.627853989601135,1.67999994754791,2.52749991416931,141,12340,normally,,
30441,RSA_114A,,Unknow,11/9/2021 4:39:43 PM,1,2256.86191849477,12041.0120105743,0,6872.59765625,2290.0888671875,0.627853989601135,1.7739999294281,2.51749992370605,144,12350,normally,,
30442,RSA_114B,,Neglect,11/9/2021 4:44:28 PM,1,2245.01826478115,12013.8889910579,0,6872.59765625,2290.0888671875,0.627853989601135,1.73199999332428,2.6100001335144,141,12320,normally,,
30443,RSA_114B,,Unknow,11/9/2021 4:48:16 PM,1,2237.54900818129,11996.7837296724,0,6872.59765625,2290.0888671875,0.627853989601135,1.83000016212463,2.56750011444092,147,12320,normally,,
30444,RSA_114B,,Unknow,11/9/2021 4:52:02 PM,1,2235.76818592263,11992.7054884434,0,6872.59765625,2290.0888671875,0.627853989601135,1.80400013923645,2.54250001907349,146,12310,normally,,
30445,ESL_08b_24,,Neglect,11/9/2021 4:59:05 PM,1.4,2814.37388911353,15895.8304924369,0,6872.59765625,2290.0888671875,0.627853989601135,1.79800009727478,2.5,155.5,16230,normally,,
30446,ESL_08b_24,,Valid,11/9/2021 5:03:09 PM,1.4,2703.5923245905,15540.6510137916,0,6872.59765625,2290.0888671875,0.627853989601135,1.65599989891052,2.57999992370605,155.5,15870,normally,,
30447,ESL_08b_24,,Valid,11/9/2021 5:07:06 PM,1.4,2705.79497774945,15547.7129938602,0,6872.59765625,2290.0888671875,0.627853989601135,1.80799996852875,2.81750011444092,148,15890,normally,,
30448,ESL_08b_24,,Valid,11/9/2021 5:11:08 PM,1.4,2709.02313439824,15558.0628657043,0,6872.59765625,2290.0888671875,0.627853989601135,1.84800016880035,2.73749995231628,153.5,15910,normally,,
30449,ESL_08b_24,,Neglect,11/9/2021 5:15:22 PM,1.2,2358.80869982689,13354.8555082083,0,6872.59765625,2290.0888671875,0.627853989601135,1.81399989128113,2.625,151,13690,normally,,
30450,ESL_08b_24,,Unknow,11/9/2021 5:19:15 PM,1.2,2357.56583639008,13351.4399869442,0,6872.59765625,2290.0888671875,0.627853989601135,1.81000006198883,2.63000011444092,148,13680,normally,,
30451,ESL_08b_24,,Unknow,11/9/2021 5:23:14 PM,1.2,2354.33361082867,13342.5574864149,0,6872.59765625,2290.0888671875,0.627853989601135,1.7700001001358,2.48250007629395,154,13670,normally,,
30452,ESL_08b_24,,Neglect,11/9/2021 5:26:53 PM,1,1865.16663343623,11143.9949989319,0,6872.59765625,2290.0888671875,0.627853989601135,1.80400013923645,2.56749987602234,140,11450,normally,,
30453,ESL_08b_24,,Unknow,11/9/2021 5:30:41 PM,1,1859.77781226098,11131.6541195512,0,6872.59765625,2290.0888671875,0.627853989601135,1.79200005531311,2.41750001907349,146.5,11440,normally,,
30454,ESL_08b_24,,Unknow,11/9/2021 5:34:26 PM,1,1859.72972392844,11131.5439929962,0,6872.59765625,2290.0888671875,0.627853989601135,1.77800011634827,2.64499998092651,144,11450,normally,,
30455,DI,,Neglect,11/9/2021 5:40:06 PM,1.5,-719.457276006915,4401.16600894928,0,6872.59765625,2290.0888671875,0.627853989601135,1.86800003051758,2.73249983787537,136,4714,normally,,
30456,DI,,Neglect,11/9/2021 5:46:12 PM,1.5,-1869.8766820377,449.32199742794,0,6872.59765625,2290.0888671875,0.627853989601135,1.80200004577637,2.49000000953674,93,648.9,normally,,
30457,DI,,Single m,11/9/2021 5:48:24 PM,1.5,-1979.08277804692,74.1845003783703,0,6872.59765625,2290.0888671875,0.627853989601135,1.75800001621246,8.03999996185303,34.5,243.2,normally,,

