Data,,,,,,,,,,,,
Time,Conductivity,Temperature,Pressure,Temperature,Dissolved O? concentration,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Dissolved O? saturation,Density anomaly
2021-10-05 05:54:29.625,0.015237895,15.27665063,10.14056614,15.5897,339.9740221,0.008066145,0.008000368,0.013980014,1466.926267,18.71163439,109.335673,-0.930254649
2021-10-05 05:54:29.750,0.014891973,15.27733958,10.13396083,15.5897,339.9743017,0.00146083,0.001448917,0.013810361,1466.928349,18.28655801,109.3356499,-0.930523359
2021-10-05 05:54:29.875,0.014087,15.27766039,10.13708749,15.5897,339.9751505,0.004587491,0.004550082,0.013417118,1466.929037,17.29796282,109.3356608,-0.930863545
2021-10-05 05:54:30.000,0.013665852,15.2779549,10.13194905,15.5897,339.9755185,-0.00055095,-0.000546458,0.013212483,1466.929729,16.7807028,109.3356428,
2021-10-05 05:54:30.125,0.013842552,15.27729225,10.13107336,15.5903,341.9316731,-0.001426639,-0.001415006,0.013298119,1466.927515,16.9979433,109.9662095,
2021-10-05 05:54:30.250,0.014801539,15.27719232,10.13251902,15.5903,341.9307139,1.90235E-05,1.88684E-05,0.013766012,1466.92776,18.17557187,109.9662146,-0.930541819
2021-10-05 05:54:30.375,0.013590637,15.27734484,10.13306393,15.5903,341.9319496,0.000563931,0.000559332,0.013175855,1466.927582,16.68858341,109.9662165,-0.931020993
2021-10-05 05:54:30.500,0.013654516,15.27671374,10.13768591,15.5903,341.931936,0.005185906,0.005143617,0.013206681,1466.9255,16.76727158,109.9662328,-0.930878235
2021-10-05 05:54:30.625,0.012921173,15.27605635,10.12647067,15.5903,341.9325524,-0.006029333,-0.005980166,0.01285196,1466.922602,15.86699725,109.9661933,
2021-10-05 05:54:30.750,0.013601978,15.2759722,10.13797523,15.5903,341.9319926,0.005475232,0.005430583,0.013181019,1466.922896,16.7030481,109.9662338,-0.930782524
2021-10-05 05:54:30.875,0.014399194,15.27567243,10.13852496,15.5903,341.9311904,0.00602496,0.005975828,0.013568886,1466.922334,17.68214217,109.9662358,-0.930432612
2021-10-05 05:54:31.000,0.014109677,15.27553043,10.13510174,15.5903,341.9314472,0.002601742,0.002580526,0.013427659,1466.921613,17.3266745,109.9662237,-0.930536345
2021-10-05 05:54:31.125,0.013086824,15.27512021,10.13453273,15.5899,340.0418235,0.002032732,0.002016156,0.012931597,1466.919575,16.07076676,109.3572475,-0.930860938
2021-10-05 05:54:31.250,0.014177169,15.27538317,10.12909918,15.5899,340.0406683,-0.003400819,-0.003373087,0.013460509,1466.921043,17.40961456,109.3572285,
2021-10-05 05:54:31.375,0.014497097,15.27593539,10.13252192,15.5899,340.0403817,2.19158E-05,2.17371E-05,0.013616771,1466.923209,17.80225709,109.3572405,-0.930463954
2021-10-05 05:54:31.500,0.013827622,15.27710292,10.1328016,15.5899,340.0410602,0.0003016,0.000299141,0.013290819,1466.926876,16.9796852,109.3572415,-0.930895669
2021-10-05 05:54:31.625,0.014207592,15.27585124,10.12880021,15.5899,340.0406341,-0.003699786,-0.003669616,0.013475448,1466.922684,17.44678316,109.3572275,
2021-10-05 05:54:31.750,0.013538111,15.27240647,10.1359567,15.5899,340.0413881,0.003456703,0.003428514,0.013149183,1466.910427,16.6260111,109.3572525,-0.930267196
2021-10-05 05:54:31.875,0.013891495,15.26657397,10.13339086,15.5899,340.0410076,0.000890856,0.000883591,0.013319338,1466.890311,17.06233285,109.3572435,-0.929248609
2021-10-05 05:54:32.000,0.013650933,15.26199311,10.13454527,15.5899,340.0412646,0.002045265,0.002028587,0.013201357,1466.874256,16.76866331,109.3572476,-0.928629474
2021-10-05 05:54:32.125,0.013812716,15.26059938,10.13771579,15.586,340.3438117,0.005215793,0.00517326,0.013279599,1466.869555,16.96795026,109.4454584,-0.928339379
2021-10-05 05:54:32.250,0.014030915,15.25947388,10.13197026,15.586,340.3435295,-0.00052974,-0.00052542,0.013385495,1466.865675,17.23644813,109.4454383,
2021-10-05 05:54:32.375,0.014222499,15.25678106,10.13654596,15.586,340.3433869,0.004045958,0.004012965,0.013478246,1466.856496,17.47290543,109.4454543,-0.9276029
2021-10-05 05:54:32.500,0.014760348,15.25462996,10.12823024,15.586,340.3427519,-0.00426976,-0.004234941,0.013740747,1466.849197,18.13459023,109.4454252,
2021-10-05 05:54:32.625,0.013297246,15.25349392,10.13654644,15.586,340.3443211,0.004046441,0.004013443,0.013027854,1466.844515,16.33745667,109.4454543,-0.927446814
2021-10-05 05:54:32.750,0.013425022,15.252705,10.13744961,15.586,340.344203,0.004949606,0.004909244,0.013089527,1466.84186,16.4947516,109.4454575,-0.92727334
2021-10-05 05:54:32.875,0.013481701,15.25003318,10.13771097,15.586,340.3441503,0.005210973,0.005168479,0.013116337,1466.832602,16.56542906,109.4454584,-0.926840303
2021-10-05 05:54:33.000,0.014166088,15.24748231,10.12996378,15.586,340.3433768,-0.002536218,-0.002515536,0.013448544,1466.824005,17.40740157,109.4454312,
2021-10-05 05:54:33.125,0.013432746,15.24560991,10.13973095,15.5798,340.9427749,0.007230948,0.007171982,0.013091515,1466.817215,16.50699049,109.6233869,-0.926169916
2021-10-05 05:54:33.250,0.014109677,15.24413723,10.12654731,15.5798,340.9419479,-0.005952686,-0.005904144,0.013420245,1466.812276,17.33944505,109.6233407,
2021-10-05 05:54:33.375,0.013470353,15.24240156,10.13370862,15.5798,340.9426729,0.001208622,0.001198767,0.013108954,1466.805975,16.55445162,109.6233658,-0.925691207
2021-10-05 05:54:33.500,0.013413942,15.24258565,10.13772881,15.5798,340.9427735,0.005228808,0.005186169,0.013081654,1466.806648,16.48505387,109.6233799,-0.925721953
2021-10-05 05:54:33.625,0.013914184,15.24420034,10.13457949,15.5798,340.9422335,0.002079491,0.002062533,0.013325017,1466.812511,17.09917788,109.6233689,-0.925795906
2021-10-05 05:54:33.750,0.012635537,15.24458429,10.13572137,15.5798,340.9435314,0.003221367,0.003195098,0.01270635,1466.813113,15.52770483,109.6233729,-0.926330008
2021-10-05 05:54:33.875,0.013538111,15.24330621,10.13772977,15.5798,340.942648,0.005229773,0.005187126,0.01314204,1466.809228,16.63737032,109.6233799,-0.925785831
2021-10-05 05:54:34.000,0.014241302,15.24166522,10.13514705,15.5798,340.9419095,0.002647054,0.002625469,0.013483882,1466.803892,17.5022159,109.6233709,-0.925280175
2021-10-05 05:54:34.125,0.013448003,15.23823593,10.13947247,15.5756,340.2607139,0.006972473,0.006915615,0.013097089,1466.791558,16.52860074,109.3942467,-0.925033284
2021-10-05 05:54:34.250,0.013989399,15.23586907,10.13574451,15.5756,340.2601288,0.003244505,0.003218047,0.013359657,1466.78358,17.19497255,109.3942337,-0.924483091
2021-10-05 05:54:34.375,0.013041767,15.23360214,10.13744623,15.5756,340.2611019,0.004946232,0.004905897,0.012899331,1466.775158,16.03105085,109.3942396,-0.92448433
2021-10-05 05:54:34.500,0.013895381,15.23251337,10.13778424,15.5756,340.2602476,0.005284244,0.005241153,0.013313062,1466.771877,17.08075668,109.3942408,-0.923994231
