05-20-2021,,09:17:43,esl06b_21
05-20-2021,,10:07:58,RSA_006B
05-20-2021,,10:46:03,RSA_007a
05-20-2021,,11:14:03,RSA_007b
05-20-2021,,12:13:03,RSA_009A
05-20-2021,,13:51:52,RSA_008a
05-20-2021,,15:17:17,RSA_008b
05-20-2021,,16:15:02,RSA_009b
05-20-2021,,16:43:22,RSA_010A
05-20-2021,,17:21:52,RSA_010B
05-20-2021,,18:02:07,RSA_011a
05-20-2021,,18:30:37,RSA_011B
05-20-2021,,19:08:02,esl06b_21
