06-04-2021,,10:29:10,ESL07A_01
06-04-2021,,11:01:00,RSA_042B
06-04-2021,,11:29:00,RSA_043A
06-04-2021,,11:54:35,RSA_240
06-04-2021,,12:20:30,RSA_044A
06-04-2021,,12:46:35,RSA_044B
06-04-2021,,13:49:50,RSA_045A
06-04-2021,,14:27:45,RSA_045B
06-04-2021,,14:53:10,RSA_046A
06-04-2021,,15:18:05,RSA_046B
06-04-2021,,15:41:30,RSA_047A
06-04-2021,,16:07:40,RSA_047B
06-04-2021,,16:35:24,RSA_048A
06-04-2021,,17:02:19,RSA_048B
06-04-2021,,17:41:19,ESL07A_01
